"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Plpp31",5.88885311406808e-11,0.292312512652127,0.772,0.656,1.03367038711237e-06,"5","Plpp3"
"Gstm2",5.84736806231423e-11,0.292303505117126,0.794,0.726,1.02638851597802e-06,"5","Gstm2"
"Enc11",4.86360880759079e-10,0.29207032003048,0.535,0.407,8.53709253996411e-06,"5","Enc1"
"Cyb5a",3.97229326051372e-14,0.291957435642454,0.914,0.846,6.97256636017973e-10,"5","Cyb5a"
"Srpx",1.18818594163941e-11,0.291672428828869,0.483,0.351,2.08562278335966e-07,"5","Srpx"
"Mrap",1.25966070306564e-18,0.291533802452391,0.341,0.181,2.21108243209112e-14,"5","Mrap"
"Gpc3",3.41546407608538e-31,0.291194241424214,0.14,0.032,5.99516409275267e-27,"5","Gpc3"
"Man2b1",1.61980722736875e-13,0.28929652243896,0.455,0.3,2.84324762620037e-09,"5","Man2b1"
"Egflam",1.71477425974698e-76,0.288921888873057,0.162,0.017,3.00994325813387e-72,"5","Egflam"
"Gsta3",2.41787260643306e-42,0.288880813308777,0.158,0.031,4.24409178607195e-38,"5","Gsta3"
"Gaa",6.57450853608649e-14,0.288237449864706,0.599,0.439,1.15402348333926e-09,"5","Gaa"
"Ptprd",1.32538445185276e-92,0.287812321654504,0.162,0.012,2.32644732833715e-88,"5","Ptprd"
"Tm7sf3",3.56357235394535e-14,0.284511550160347,0.499,0.352,6.25513855288027e-10,"5","Tm7sf3"
"Cgnl1",2.51006304834258e-16,0.28199239747336,0.257,0.128,4.40591366875573e-12,"5","Cgnl1"
"Fbln7",3.87325482719256e-07,0.281631115233142,0.359,0.268,0.0067987241981711,"5","Fbln7"
"Ctsd1",1.12791852954698e-14,0.281303545954524,0.952,0.905,1.97983539491381e-10,"5","Ctsd"
"Cdk8",6.13719748213683e-12,0.279297485053669,0.379,0.246,1.07726227403948e-07,"5","Cdk8"
"Clec11a1",5.05111826721304e-09,0.278846328309348,0.619,0.497,8.86622789443905e-05,"5","Clec11a"
"Tmem150a",2.32319607335035e-10,0.277849455267819,0.451,0.328,4.07790606755187e-06,"5","Tmem150a"
"Vegfb",8.0231601510904e-12,0.276421601041504,0.381,0.248,1.4083053013209e-07,"5","Vegfb"
"Pnp",1.28172409343599e-09,0.272232036055295,0.699,0.607,2.24981030120819e-05,"5","Pnp"
"Nrp1",1.70958521903958e-10,0.272028604398355,0.735,0.608,3.00083493498017e-06,"5","Nrp1"
"Alb",1.54237370565094e-05,0.272000832759956,0.377,0.298,0.27073285655291,"5","Alb"
"Cx3cl1",2.09816020426211e-09,0.271798849044563,0.653,0.545,3.68290060654129e-05,"5","Cx3cl1"
"D630003M21Rik",6.54851892342689e-13,0.271074062587407,0.287,0.165,1.14946152662912e-08,"5","D630003M21Rik"
"Wnt41",4.69597285011837e-07,0.268806771722306,0.339,0.242,0.00824284114381277,"5","Wnt4"
"Vim1",2.12663811810074e-10,0.268303668994217,1,0.994,3.73288788870223e-06,"5","Vim"
"Opcml",3.59047051789066e-19,0.267551030759574,0.208,0.086,6.30235290005348e-15,"5","Opcml"
"Plaat3",4.20081139915756e-12,0.267238067043291,0.244,0.135,7.37368424894126e-08,"5","Plaat3"
"Cfh1",9.48064504750302e-15,0.265481351562708,0.994,0.987,1.6641376251882e-10,"5","Cfh"
"Dact1",5.54793343827498e-10,0.265286584380431,0.447,0.328,9.73828756420407e-06,"5","Dact1"
"Pim11",4.02920336148442e-05,0.264344870100079,0.505,0.418,0.707246066041361,"5","Pim1"
"Gnai1",6.04466028500104e-09,0.262144067185959,0.517,0.405,0.000106101921982623,"5","Gnai1"
"Auts2",6.68740166264964e-09,0.261867234908436,0.423,0.303,0.000117383961384489,"5","Auts2"
"Tmem2561",2.09023337851061e-10,0.2613401979095,0.816,0.774,3.66898664929968e-06,"5","Tmem256"
"Vegfa",8.20831282368767e-07,0.260456988657736,0.234,0.156,0.014408051499419,"5","Vegfa"
"Nedd4",8.53888969097062e-17,0.260403650381371,0.984,0.976,1.49883130745607e-12,"5","Nedd4"
"Kcne4",1.17588604896122e-10,0.26002918262014,0.291,0.175,2.06403278174162e-06,"5","Kcne4"
"Gstt1",1.27876588765926e-10,0.259742127986806,0.772,0.666,2.2446177626083e-06,"5","Gstt1"
"Pmp221",5.83088957323144e-09,0.257766089553752,0.802,0.705,0.000102349604678931,"5","Pmp22"
"Dclk11",4.73237577695288e-12,0.257184557527807,0.224,0.119,8.30673920128538e-08,"5","Dclk1"
"Fat4",1.39504969793561e-15,0.257137331658198,0.24,0.118,2.44873073478637e-11,"5","Fat4"
"C1ra1",4.51075029305506e-11,0.256654082099441,0.84,0.782,7.91771998939955e-07,"5","C1ra"
"Hexa1",3.07583632529241e-10,0.254362507634479,0.886,0.826,5.39901550178576e-06,"5","Hexa"
"Klf9",4.17741865636048e-09,0.25416276336759,0.836,0.783,7.33262296750955e-05,"5","Klf9"
"Plcxd3",1.28010953272918e-29,0.254107033603399,0.184,0.054,2.24697626279953e-25,"5","Plcxd3"
"Adamtsl1",4.85752089595557e-08,0.252063218360166,0.559,0.444,0.00085264064286708,"5","Adamtsl1"
"Egr3",1.63590869495441e-07,0.250389546260203,0.166,0.095,0.00287151053225347,"5","Egr3"
"Spp1",6.44792002418746e-251,4.43269921889789,0.727,0.163,1.13180340184562e-246,"4","Spp1"
"Timp1",1.26921987324459e-211,2.10450885715166,0.987,0.721,2.22786164350623e-207,"4","Timp1"
"Mgp1",3.28691019296779e-107,1.9078675930894,0.863,0.474,5.76951346171636e-103,"4","Mgp"
"Cxcl14",3.81487121939353e-137,1.70767680467037,0.913,0.63,6.69624345140147e-133,"4","Cxcl14"
"Ptn1",6.87360927286953e-135,1.55155471827677,0.928,0.467,1.20652463566679e-130,"4","Ptn"
"Col15a11",2.3376122933968e-183,1.51531707297008,0.994,0.688,4.1032108585994e-179,"4","Col15a1"
"Serpine21",2.73358348815568e-171,1.41997479185909,0.998,0.812,4.79825909675967e-167,"4","Serpine2"
"Crip1",4.60129602887899e-131,1.38465854520619,0.968,0.815,8.07665491949129e-127,"4","Crip1"
"Nkd21",2.22552913922739e-144,1.37320733880944,0.82,0.364,3.90647129808583e-140,"4","Nkd2"
"Tnc",2.29624097813931e-135,1.36704337703416,0.846,0.406,4.03059178892793e-131,"4","Tnc"
"Serpina3n1",1.28420582861449e-111,1.29973495159378,0.954,0.65,2.25416649096701e-107,"4","Serpina3n"
"Col8a11",6.90288727306377e-126,1.29298760248347,0.949,0.643,1.21166380304088e-121,"4","Col8a1"
"Cd91",6.97245339664679e-112,1.27883662029436,0.822,0.407,1.22387474471341e-107,"4","Cd9"
"Ltbp21",6.09762349109229e-127,1.25780960434088,0.949,0.596,1.07031585139143e-122,"4","Ltbp2"
"Wnt11",7.20643632993191e-194,1.23513242299388,0.803,0.254,1.26494576899295e-189,"4","Wnt11"
"Igfbp5",1.98838511636921e-69,1.20220852864389,0.412,0.133,3.49021239476287e-65,"4","Igfbp5"
"Cd34",2.81044134494597e-127,1.17110977164513,0.922,0.549,4.93316769278366e-123,"4","Cd34"
"Lpl1",1.35171952103323e-116,1.15429760109406,0.998,0.922,2.37267327526962e-112,"4","Lpl"
"Lgals11",8.52651686316861e-171,1.14785923919744,0.998,0.957,1.49665950499199e-166,"4","Lgals1"
"Capg",1.24139547007732e-113,1.13892691577001,0.863,0.57,2.17902146862673e-109,"4","Capg"
"Plpp3",4.1508335697635e-110,1.1376936651638,0.93,0.639,7.28595816500588e-106,"4","Plpp3"
"Nupr11",8.35639834962558e-86,1.10936554006669,0.918,0.697,1.46679860230978e-81,"4","Nupr1"
"Tgfb1",1.39676532422823e-103,1.07653717381835,0.782,0.411,2.45174217361781e-99,"4","Tgfb1"
"Il34",1.29248569260528e-94,1.03956199147979,0.791,0.418,2.26870013623004e-90,"4","Il34"
"Sulf1",2.79426060636168e-103,0.971061625162706,0.693,0.293,4.90476564234665e-99,"4","Sulf1"
"S100a61",2.25915315849582e-111,0.965974404935276,0.998,0.854,3.96549153910771e-107,"4","S100a6"
"Pycard",2.45357790603929e-57,0.917709614220473,0.685,0.409,4.30676529847076e-53,"4","Pycard"
"Crlf1",7.8419723279082e-206,0.910080657338108,0.315,0.02,1.37650140271773e-201,"4","Crlf1"
"Fxyd5",1.34686876456573e-79,0.890434459525837,0.824,0.554,2.36415874244222e-75,"4","Fxyd5"
"Timp31",1.53851576979955e-90,0.886027687740792,0.998,0.948,2.70055673072914e-86,"4","Timp3"
"Thbs4",1.73674060139319e-76,0.882192453883575,0.222,0.036,3.04850077762547e-72,"4","Thbs4"
"Mgll",4.62689014983202e-85,0.874762596769613,0.562,0.21,8.12158028000014e-81,"4","Mgll"
"Hspb1",3.16447093654921e-19,0.870629288062892,0.706,0.563,5.55459583492483e-15,"4","Hspb1"
"Aldh1a22",2.00501287854e-70,0.85980121391519,0.806,0.477,3.51939910570125e-66,"4","Aldh1a2"
"Pla1a1",2.29290384582726e-91,0.852178408772892,0.731,0.324,4.02473412058059e-87,"4","Pla1a"
"Cotl1",5.53659438229753e-85,0.825255930089742,0.706,0.344,9.71838411924686e-81,"4","Cotl1"
"Sdc1",4.62557905191891e-87,0.818960442375109,0.622,0.256,8.11927890983325e-83,"4","Sdc1"
"Tubb2a",3.43735703015496e-69,0.814882644786286,0.858,0.584,6.033592795031e-65,"4","Tubb2a"
"S100a4",8.58409762032705e-49,0.799189343255475,0.368,0.138,1.50676665529601e-44,"4","S100a4"
"Adcy71",6.78577374695083e-92,0.795461455237327,0.835,0.432,1.19110686580228e-87,"4","Adcy7"
"Mef2c",3.27745345640366e-69,0.778380057076037,0.863,0.589,5.75291405202535e-65,"4","Mef2c"
"Ace1",5.5626363297528e-73,0.774567021846381,0.875,0.565,9.76409554961509e-69,"4","Ace"
"Pls3",1.7133429907915e-49,0.755194060602724,0.769,0.551,3.00743095173631e-45,"4","Pls3"
"Meox1",2.44791201180288e-70,0.754662686482997,0.605,0.269,4.2968199543176e-66,"4","Meox1"
"Eln1",5.63691287868266e-24,0.752767832961633,0.879,0.775,9.89447317595167e-20,"4","Eln"
"Fat1",3.24592116850679e-58,0.746484599322373,0.624,0.326,5.69756542707997e-54,"4","Fat1"
"Piezo2",4.14877492268683e-78,0.743142676297874,0.588,0.237,7.2823446217922e-74,"4","Piezo2"
"Sh3bgrl3",5.44851859413778e-64,0.736556828460046,0.894,0.691,9.56378468829005e-60,"4","Sh3bgrl3"
"Runx11",7.64882321342894e-58,0.733873126087109,0.734,0.438,1.34259793865318e-53,"4","Runx1"
"Ptprb",5.22503198143369e-72,0.729002219677944,0.558,0.229,9.17149863701055e-68,"4","Ptprb"
"Tspo",1.33886562094335e-103,0.726105798798322,0.996,0.978,2.35011082444187e-99,"4","Tspo"
"Tubb5",1.01715925338042e-76,0.725416482819011,0.983,0.894,1.78541963745865e-72,"4","Tubb5"
"Lmcd11",2.04360379256467e-60,0.72049855677289,0.49,0.194,3.58713773708876e-56,"4","Lmcd1"
"Col4a11",1.28671885926825e-82,0.695780023619413,1,0.973,2.25857761367357e-78,"4","Col4a1"
"Cdh111",1.35458735563691e-61,0.691150892330615,0.62,0.295,2.37770718534947e-57,"4","Cdh11"
"Tm4sf1",1.13136695659517e-53,0.684154280088245,0.776,0.499,1.9858884189115e-49,"4","Tm4sf1"
"Fzd11",7.08798111684735e-53,0.683911587608175,0.937,0.717,1.24415332544021e-48,"4","Fzd1"
"Ybx3",4.99285860778283e-73,0.676390810169251,0.941,0.806,8.7639647142412e-69,"4","Ybx3"
"Cd248",1.68455836370199e-53,0.673118135134115,0.569,0.278,2.9569052958061e-49,"4","Cd248"
"Ecscr",2.42675670336137e-58,0.670586714920672,0.879,0.664,4.25968604141021e-54,"4","Ecscr"
"Nbl11",8.46700772748273e-60,0.666603964993847,0.738,0.391,1.48621386640504e-55,"4","Nbl1"
"Enpp11",1.08978756553262e-56,0.658983287428733,0.66,0.353,1.9129041137794e-52,"4","Enpp1"
"Serpini1",1.18206971215303e-59,0.658661919183735,0.564,0.262,2.07488696574221e-55,"4","Serpini1"
"Sparcl11",1.18994995735319e-56,0.651467403687263,0.991,0.898,2.08871916014206e-52,"4","Sparcl1"
"Col4a21",5.17102939308356e-70,0.642443460908359,0.996,0.942,9.07670789367956e-66,"4","Col4a2"
"Cdkn2a1",1.48004495927074e-32,0.64203447575954,0.414,0.201,2.59792291700793e-28,"4","Cdkn2a"
"Pi16",3.08183190283117e-75,0.638360892608794,0.157,0.017,5.40953953903956e-71,"4","Pi16"
"Arpc2",1.21259354062932e-75,0.638359284122834,0.979,0.911,2.12846544186664e-71,"4","Arpc2"
"Tnfrsf12a",6.95397660342013e-64,0.630395438386182,0.493,0.193,1.22063151319834e-59,"4","Tnfrsf12a"
"Tuba1a",1.58800934331657e-54,0.624679445585607,0.97,0.92,2.78743280032358e-50,"4","Tuba1a"
"Anxa2",1.86522461872978e-58,0.615761868560984,0.975,0.944,3.27402877325639e-54,"4","Anxa2"
"Rhoj",1.97737818926196e-42,0.614322818975868,0.759,0.527,3.47089193561151e-38,"4","Rhoj"
"S100a161",7.93551434180854e-50,0.608222618572076,0.854,0.585,1.39292083241765e-45,"4","S100a16"
"Rgs161",1.12027092808213e-24,0.592097821377442,0.596,0.375,1.96641156006255e-20,"4","Rgs16"
"Myl6",3.46401733373792e-81,0.589804161436456,0.994,0.992,6.08038962591017e-77,"4","Myl6"
"Lmna",2.51809509183966e-55,0.58713501572758,0.932,0.802,4.42001231470616e-51,"4","Lmna"
"Fbn1",1.98873185074653e-42,0.583588985242703,0.951,0.828,3.49082101761538e-38,"4","Fbn1"
"Emp11",4.33822072742929e-53,0.579003268613679,0.979,0.81,7.61487884285663e-49,"4","Emp1"
"Tagln21",1.35703724551376e-60,0.577540312545454,0.983,0.941,2.38200747705031e-56,"4","Tagln2"
"Mical2",1.33878704058699e-59,0.568257157115109,0.509,0.21,2.34997289234235e-55,"4","Mical2"
"Dpysl31",2.55182736597346e-43,0.565889845945048,0.867,0.649,4.47922257549321e-39,"4","Dpysl3"
"Mtch11",5.88371272090019e-58,0.561016389948127,0.972,0.897,1.03276809389961e-53,"4","Mtch1"
"Ier3ip1",3.04850079902309e-41,0.55499754486883,0.839,0.647,5.35103345252522e-37,"4","Ier3ip1"
"Fbn22",3.56748080316792e-40,0.553263809133869,0.934,0.677,6.26199905380065e-36,"4","Fbn2"
"Arpc1b",2.02404520356974e-55,0.536270048243356,0.964,0.905,3.55280654582597e-51,"4","Arpc1b"
"Slco2a1",6.62333031234283e-144,0.536118046938895,0.271,0.025,1.16259316972554e-139,"4","Slco2a1"
"C1qtnf71",1.96943591716826e-28,0.531959983298915,0.767,0.589,3.45695086540544e-24,"4","C1qtnf7"
"Nudt4",2.91818328540629e-33,0.522387648392143,0.801,0.565,5.12228712087365e-29,"4","Nudt4"
"Tgfbr21",1.10324101703159e-35,0.521860704631749,0.949,0.804,1.93651895719555e-31,"4","Tgfbr2"
"Mtus21",1.4337580822586e-29,0.51951546220709,0.607,0.38,2.51667556178852e-25,"4","Mtus2"
"Atp5g1",2.9080316458202e-50,0.519139418914446,0.958,0.885,5.1044679479082e-46,"4","Atp5g1"
"Plat2",3.63895705516147e-37,0.517391242480876,0.975,0.799,6.38746131892492e-33,"4","Plat"
"Dap",5.17023710088125e-38,0.517194815928913,0.803,0.598,9.07531718317686e-34,"4","Dap"
"Dnajc10",1.07946060436676e-33,0.512372828982225,0.666,0.434,1.89477719884498e-29,"4","Dnajc10"
"Gpc1",1.50915927988703e-63,0.512017689338304,0.364,0.11,2.6490272839857e-59,"4","Gpc1"
"Slc7a21",2.19158000749792e-32,0.510426390811741,0.856,0.626,3.84688038716111e-28,"4","Slc7a2"
"Zfp706",3.09211350441408e-34,0.505527591073675,0.833,0.68,5.42758683429804e-30,"4","Zfp706"
"Smco4",5.19378663978157e-36,0.504651925636296,0.681,0.456,9.1166536888086e-32,"4","Smco4"
"Gfra21",8.17884000122008e-36,0.504065292781339,0.6,0.334,1.43563178541416e-31,"4","Gfra2"
"Anxa1",8.04577895573992e-31,0.503979742226123,0.888,0.785,1.41227558010103e-26,"4","Anxa1"
"Akr1b8",5.32671786189872e-33,0.503636371493728,0.577,0.353,9.34998786299083e-29,"4","Akr1b8"
"Gapdh",4.79835190653234e-47,0.501257078972509,0.972,0.927,8.42254710153621e-43,"4","Gapdh"
"Ier32",6.19155955800336e-15,0.500156467539045,0.831,0.707,1.08680444921633e-10,"4","Ier3"
"Nme2",8.72399844416765e-63,0.499677707009609,0.994,0.981,1.53132344690475e-58,"4","Nme2"
"Cyb5r31",1.45573481088058e-35,0.498960730834953,0.879,0.699,2.55525131353869e-31,"4","Cyb5r3"
"Chpf",7.24902394862503e-35,0.49466353010913,0.736,0.496,1.27242117370215e-30,"4","Chpf"
"Ostc",1.36364718909588e-42,0.487553227899276,0.96,0.851,2.39360991102e-38,"4","Ostc"
"Tpm4",6.10425939663978e-40,0.485136197623782,0.937,0.853,1.07148065189218e-35,"4","Tpm4"
"Ckb1",3.00521455656355e-34,0.484366251139725,0.985,0.955,5.275053111136e-30,"4","Ckb"
"Ckap4",2.18516823006672e-32,0.484255218665917,0.85,0.685,3.83562579423611e-28,"4","Ckap4"
"Cspg4",1.47933608945561e-154,0.482214824087961,0.218,0.011,2.59667863782144e-150,"4","Cspg4"
"Ank",3.68353409212143e-43,0.480943627880039,0.467,0.215,6.46570739190074e-39,"4","Ank"
"Col4a51",6.60616194542077e-34,0.474145128490995,0.835,0.558,1.15957960627971e-29,"4","Col4a5"
"Col1a11",9.28211670261606e-35,0.472799057402259,1,0.937,1.6292899448102e-30,"4","Col1a1"
"Nme1",4.98602042315817e-37,0.471181593146078,0.882,0.754,8.75196164876954e-33,"4","Nme1"
"Ptpn1",3.66666627379826e-28,0.46964550487887,0.712,0.514,6.43609931039808e-24,"4","Ptpn1"
"S100a131",5.93579918539325e-30,0.467677810775995,0.875,0.744,1.04191083101208e-25,"4","S100a13"
"Syn3",2.47418726162757e-33,0.467414805008451,0.63,0.38,4.34294090033488e-29,"4","Syn3"
"2200002D01Rik",4.41067888905348e-25,0.465142203258791,0.583,0.384,7.74206465395557e-21,"4","2200002D01Rik"
"Col5a21",5.26437409151912e-34,0.463371190209105,0.989,0.883,9.24055584284351e-30,"4","Col5a2"
"Pdia6",1.36364301636375e-40,0.463058050882115,0.975,0.93,2.39360258662329e-36,"4","Pdia6"
"Cavin3",2.948251364302e-30,0.461686716737947,0.824,0.662,5.1750656197593e-26,"4","Cavin3"
"Ptgis1",1.11878938327641e-31,0.45795005920636,0.97,0.843,1.96381100446509e-27,"4","Ptgis"
"Rapgef4",3.22594230584332e-44,0.456744555169326,0.398,0.161,5.66249652944678e-40,"4","Rapgef4"
"Ctsc",1.66500957314604e-24,0.45590135934041,0.664,0.462,2.92259130374324e-20,"4","Ctsc"
"Plec",1.23709226387796e-29,0.449493669851749,0.662,0.456,2.17146805078499e-25,"4","Plec"
"Vcan",1.09797303731926e-37,0.449305621434578,0.364,0.152,1.9272720724065e-33,"4","Vcan"
"Sec61b",5.08969938438907e-33,0.44701597908209,0.945,0.889,8.93394932941813e-29,"4","Sec61b"
"Ssr2",6.0366959161974e-32,0.446810369129721,0.918,0.816,1.05962123417013e-27,"4","Ssr2"
"Smim3",2.94934053687432e-34,0.444240719324794,0.51,0.272,5.17697744437549e-30,"4","Smim3"
"Gpbar1",2.87940074508088e-74,0.442169257076538,0.366,0.097,5.05421212784047e-70,"4","Gpbar1"
"Bpgm",1.7295774978162e-29,0.438902763726265,0.412,0.211,3.03592738191677e-25,"4","Bpgm"
"Spcs3",8.11887010598301e-30,0.43826322467447,0.546,0.324,1.4251052697032e-25,"4","Spcs3"
"Sept9",3.37375933560081e-19,0.435274191376008,0.746,0.62,5.92195976178011e-15,"4","Sept9"
"Fxyd61",1.85854553752787e-33,0.43507599572245,0.886,0.572,3.26230498202267e-29,"4","Fxyd6"
"Sigmar1",2.25045500160279e-21,0.435025126046637,0.607,0.434,3.95022366431338e-17,"4","Sigmar1"
"Ch25h1",5.48628213086321e-14,0.434877706161993,0.381,0.241,9.63007102430419e-10,"4","Ch25h"
"Micos101",2.35291946957067e-37,0.434007036706091,0.934,0.827,4.1300795449374e-33,"4","Micos10"
"Fkbp11",4.76328278320661e-30,0.433639539161303,0.484,0.266,8.36099026936257e-26,"4","Fkbp11"
"Smdt1",1.73899845039892e-37,0.433639360161341,0.949,0.886,3.05246397998522e-33,"4","Smdt1"
"Ap3s1",8.56777957768863e-25,0.431683425897057,0.685,0.485,1.50390234927169e-20,"4","Ap3s1"
"Manf",1.81461307014949e-23,0.431022279113667,0.903,0.818,3.18519032203341e-19,"4","Manf"
"Ssr4",2.54453677537521e-45,0.427778191746451,0.972,0.948,4.4664254018161e-41,"4","Ssr4"
"Csrp2",2.74126520249554e-15,0.427177582488026,0.854,0.757,4.81174280994043e-11,"4","Csrp2"
"Fam20c1",7.70320593205983e-35,0.425815580006327,0.472,0.236,1.35214373725446e-30,"4","Fam20c"
"Itgb51",3.36284502947273e-31,0.425475912288798,0.994,0.916,5.90280188023348e-27,"4","Itgb5"
"Akap13",8.08464253005859e-25,0.424555543922637,0.626,0.428,1.41909730330119e-20,"4","Akap13"
"Cck",2.93154798645319e-21,0.424351639207496,0.197,0.078,5.14574618062129e-17,"4","Cck"
"Pdzrn3",2.25945327133904e-29,0.424172497650522,0.689,0.47,3.96601832718142e-25,"4","Pdzrn3"
"Fkbp1a",1.18638862737712e-31,0.42295583665092,0.918,0.875,2.08246795763506e-27,"4","Fkbp1a"
"Axl",7.54690934737406e-27,0.420192564733056,0.746,0.545,1.32470899774457e-22,"4","Axl"
"Fmnl3",1.2839782135016e-34,0.419408302535878,0.528,0.281,2.25376695815935e-30,"4","Fmnl3"
"Hivep3",2.10741978737672e-23,0.419379716108087,0.653,0.451,3.69915395278235e-19,"4","Hivep3"
"Ppa1",3.54516643983299e-33,0.419083752624661,0.539,0.304,6.22283065183885e-29,"4","Ppa1"
"Emp31",4.70769201254072e-27,0.412838527580031,0.975,0.942,8.26341178961272e-23,"4","Emp3"
"Iqgap1",7.76561092594773e-25,0.41220877014217,0.805,0.63,1.36309768583161e-20,"4","Iqgap1"
"Gas7",1.8923134791635e-34,0.411646678017601,0.461,0.229,3.32157784997569e-30,"4","Gas7"
"Serpinh1",2.61822404716809e-49,0.410669192666647,0.998,0.992,4.59576866999414e-45,"4","Serpinh1"
"Tagln4",5.09945342108407e-12,0.41054767667658,0.767,0.644,8.95107059002887e-08,"4","Tagln"
"Vdac2",1.22312231614589e-24,0.410355952097971,0.917,0.843,2.14694660153087e-20,"4","Vdac2"
"Npdc1",6.43644583006122e-29,0.407104249506442,0.896,0.766,1.12978933655065e-24,"4","Npdc1"
"Mxra71",1.79620518261919e-31,0.405742181715434,0.964,0.89,3.15287895705147e-27,"4","Mxra7"
"Fstl3",6.28966640378786e-46,0.404832642553554,0.351,0.127,1.10402514385688e-41,"4","Fstl3"
"Isyna1",2.08762664191418e-20,0.403234328687367,0.787,0.617,3.66441104455196e-16,"4","Isyna1"
"Tmed2",1.89472098454593e-35,0.403040200024582,0.972,0.926,3.32580374417347e-31,"4","Tmed2"
"Thbs11",1.60186999720811e-10,0.399851465547568,0.744,0.633,2.81176240609939e-06,"4","Thbs1"
"Col6a2",2.22626341175372e-21,0.399580924360625,0.901,0.764,3.90776016665131e-17,"4","Col6a2"
"Tmem167",3.74030736424222e-28,0.39954096602731,0.873,0.756,6.56536151645437e-24,"4","Tmem167"
"Ak1",7.28076918177076e-28,0.396942928967376,0.6,0.379,1.27799341447622e-23,"4","Ak1"
"Tram1",1.81694422324128e-23,0.395166687998711,0.751,0.57,3.18928219505542e-19,"4","Tram1"
"Cdkn2b",1.51820617621597e-27,0.394213336496191,0.372,0.183,2.6649073011119e-23,"4","Cdkn2b"
"Rhoc",1.21203904213253e-22,0.391978323737707,0.882,0.776,2.12749213065522e-18,"4","Rhoc"
"Arf51",4.94400609964614e-43,0.391420178390707,0.989,0.964,8.67821390670888e-39,"4","Arf5"
"2900026A02Rik",4.78800225332014e-40,0.387980384740875,0.321,0.119,8.40438035525284e-36,"4","2900026A02Rik"
"Ppic1",3.81665706853318e-29,0.387523865876776,0.987,0.915,6.69937815239628e-25,"4","Ppic"
"Sec61g",1.64236417688136e-32,0.386890124103367,0.97,0.948,2.88284183967984e-28,"4","Sec61g"
"Tmed9",4.59067179912385e-37,0.38666380870169,0.956,0.935,8.05800620900209e-33,"4","Tmed9"
"Tmsb4x1",2.0206895533231e-31,0.385867687399061,0.998,0.999,3.54691637294804e-27,"4","Tmsb4x"
"Loxl11",7.23005241826683e-25,0.385844828516265,0.956,0.834,1.26909110097838e-20,"4","Loxl1"
"Abracl",4.82951588458132e-24,0.385535138489965,0.755,0.578,8.47724923220559e-20,"4","Abracl"
"Pmp22",2.9353511343704e-20,0.38513381673103,0.854,0.699,5.15242184616036e-16,"4","Pmp22"
"Tnfaip21",2.49697448346948e-21,0.384578152134115,0.668,0.461,4.38293931083399e-17,"4","Tnfaip2"
"Gnb4",1.95453963042703e-20,0.382892146101492,0.808,0.678,3.43080341328857e-16,"4","Gnb4"
"Svbp",2.20357138892727e-22,0.382873663541684,0.831,0.7,3.86792885898404e-18,"4","Svbp"
"Lrrn2",1.29054441624391e-63,0.382872894357738,0.271,0.063,2.26529261383294e-59,"4","Lrrn2"
"Ppp1r14b",6.25332787587584e-25,0.382444268299031,0.835,0.704,1.09764664205249e-20,"4","Ppp1r14b"
"Sh3glb1",1.65894725899382e-28,0.380584827323317,0.913,0.86,2.91195012371185e-24,"4","Sh3glb1"
"Tmem258",2.7768312809391e-26,0.380560667211195,0.888,0.812,4.8741719474324e-22,"4","Tmem258"
"Phlda31",5.97333538046577e-23,0.380220979029188,0.892,0.752,1.04849955933316e-18,"4","Phlda3"
"H2-T231",7.07894056255094e-23,0.379843335524021,0.932,0.849,1.24256643694457e-18,"4","H2-T23"
"Btg1",2.11614509368465e-18,0.377890049465001,0.687,0.511,3.71446948294466e-14,"4","Btg1"
"Dnajb11",1.10056012196594e-21,0.376678715254014,0.755,0.582,1.93181318208682e-17,"4","Dnajb11"
"Hpcal1",1.79171413213003e-23,0.376677872962893,0.491,0.296,3.14499581612785e-19,"4","Hpcal1"
"Ldha",3.6170376707937e-26,0.37631560038471,0.958,0.905,6.34898622354418e-22,"4","Ldha"
"Col5a3",4.65189474119063e-21,0.373465375271442,0.497,0.304,8.16547083921192e-17,"4","Col5a3"
"Rhoa",3.8527827499195e-36,0.373001815845483,0.985,0.96,6.7627895609337e-32,"4","Rhoa"
"Nes1",8.22900709250719e-29,0.372358276442247,0.323,0.139,1.44443761494779e-24,"4","Nes"
"Gpr1531",4.70315934506175e-28,0.372222884361871,0.666,0.429,8.25545559838689e-24,"4","Gpr153"
"H2afj1",6.36328331072147e-23,0.369877964605824,0.922,0.847,1.11694711953094e-18,"4","H2afj"
"Mrc21",5.04571889817446e-19,0.366172085666466,0.852,0.688,8.85675038196564e-15,"4","Mrc2"
"Apbb1ip",5.89971650333243e-36,0.362127299883641,0.306,0.117,1.03557723782994e-31,"4","Apbb1ip"
"Dynll1",3.78553635266306e-23,0.360623864679722,0.966,0.949,6.64475195982947e-19,"4","Dynll1"
"Ccn2",2.23060969594113e-09,0.359160462778398,0.843,0.705,3.91538919928547e-05,"4","Ccn2"
"Tmed31",8.66616745836221e-23,0.358916111815391,0.928,0.835,1.52117237396632e-18,"4","Tmed3"
"Calm11",8.92038818535858e-29,0.354943773306804,0.977,0.951,1.56579573817599e-24,"4","Calm1"
"Bhlhe401",1.26039530193435e-10,0.353872995543833,0.698,0.579,2.21237187348537e-06,"4","Bhlhe40"
