"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"BOD1L1",5.61400770320821e-06,0.252094297818103,0.484,0.281,0.230185543846943,"10","BOD1L1"
"NUP421",4.24839720119113e-05,0.251980705412891,0.19,0.085,1,"10","NUP42"
"BTD",1.70694895981332e-05,0.251314715548459,0.175,0.073,0.699883212502659,"10","BTD"
"CNOT3",1.2613659490886e-10,0.250816700467771,0.183,0.05,5.17185266445309e-06,"10","CNOT3"
"RHBDD1",0.00646138853131162,0.250796644808061,0.317,0.218,1,"10","RHBDD1"
"DPEP2",1.65226533487056e-16,0.250743810808263,0.111,0.014,6.77461832603629e-12,"10","DPEP2"
"PRH12",1.290255219612e-05,0.250739011026538,0.373,0.204,0.529030445145314,"10","PRH1"
"SNTB12",6.47194581476579e-11,0.250580985646762,0.365,0.138,2.65362722297027e-06,"10","SNTB1"
"ICE1",3.77945061039964e-05,0.250466814879049,0.468,0.286,1,"10","ICE1"
"SPTAN12",4.57258248897495e-07,0.250299409737586,0.595,0.343,0.0187485027212951,"10","SPTAN1"
"ATP1B32",6.63768485526069e-84,3.53059183434582,0.81,0.279,2.72158354435399e-79,"9","ATP1B3"
"ZNF3311",1.16728358866691e-84,3.19600147338381,0.724,0.197,4.78609617025205e-80,"9","ZNF331"
"MAMDC21",6.29280089929696e-75,3.14280860789366,0.753,0.245,2.58017422472974e-70,"9","MAMDC2"
"RP11-767I20.11",2.07085296634783e-108,2.95162506560157,0.678,0.117,8.49091133261939e-104,"9","RP11-767I20.1"
"RP11-362K2.21",5.68260235540948e-118,2.60260438653853,0.529,0.06,2.32998061776499e-113,"9","RP11-362K2.2"
"ACER2",2.46877800646054e-28,2.33789595076001,0.368,0.114,1.01224835820895e-23,"9","ACER2"
"NR4A31",2.45566107706133e-48,2.29291035799555,0.569,0.175,1.00687015481669e-43,"9","NR4A3"
"LINC010881",2.22839013322716e-23,2.27572370732585,0.253,0.064,9.13684522425801e-19,"9","LINC01088"
"CNTN5",2.86516775099106e-41,2.24902719748706,0.397,0.096,1.17477608126135e-36,"9","CNTN5"
"WT11",3.97793397536487e-77,2.24141617572228,0.42,0.059,1.6310324885791e-72,"9","WT1"
"SYN3",8.09422882124224e-30,2.12878767363136,0.379,0.114,3.31879570128574e-25,"9","SYN3"
"SH3BP51",9.8510007722742e-58,1.99866800247596,0.805,0.34,4.03910733664787e-53,"9","SH3BP5"
"CRISPLD22",1.41968048786424e-72,1.89845802943501,0.989,0.743,5.82097393634096e-68,"9","CRISPLD2"
"MAMDC2-AS1",3.62699496773198e-26,1.87870598828374,0.402,0.145,1.48714047666947e-21,"9","MAMDC2-AS1"
"TIPARP2",2.08585728141081e-42,1.80216700810087,0.557,0.188,8.55243202524061e-38,"9","TIPARP"
"PRMT9",1.53252872022302e-32,1.78276649465987,0.368,0.103,6.28367425865843e-28,"9","PRMT9"
"TIMP32",4.5428107202284e-24,1.78169252128283,0.759,0.488,1.86264325150805e-19,"9","TIMP3"
"NR4A2",2.31147447671677e-46,1.71020840911321,0.414,0.095,9.47750764943409e-42,"9","NR4A2"
"LHFP1",6.96258817060055e-30,1.69122702896165,0.477,0.165,2.85480040170964e-25,"9","LHFP"
"FGFR12",1.16408175101381e-34,1.68706166163109,0.655,0.308,4.77296799550682e-30,"9","FGFR1"
"ELL23",4.81036447329014e-31,1.62908504544315,0.764,0.499,1.97234564133843e-26,"9","ELL2"
"NEGR12",6.78639976012336e-16,1.6110291095247,0.322,0.127,2.78255962964578e-11,"9","NEGR1"
"TACC12",1.2237100776139e-21,1.59018467765317,0.81,0.64,5.01745606023251e-17,"9","TACC1"
"MEIS11",7.56136698825112e-24,1.51344514610744,0.661,0.405,3.10031169252272e-19,"9","MEIS1"
"LINC-PINT2",3.67166222863681e-25,1.51174144743762,0.667,0.381,1.50545494698567e-20,"9","LINC-PINT"
"B4GALT12",7.44045394272334e-26,1.51053099416025,0.684,0.429,3.05073492559543e-21,"9","B4GALT1"
"PLXNA43",7.66317241696909e-29,1.50684070771679,0.494,0.191,3.14205395440567e-24,"9","PLXNA4"
"AKAP121",1.55245533398016e-16,1.50315763257226,0.397,0.174,6.36537736038544e-12,"9","AKAP12"
"DNAJC27",2.9952530455983e-19,1.5011502519277,0.259,0.078,1.22811365375621e-14,"9","DNAJC27"
"MGAT4C4",3.12878765160199e-39,1.49170003666598,0.649,0.238,1.28286551290985e-34,"9","MGAT4C"
"RP11-141M1.31",6.36120962112663e-31,1.48670043636905,0.293,0.067,2.60822316885434e-26,"9","RP11-141M1.3"
"LONRF21",1.61556105350762e-19,1.46839739946973,0.23,0.062,6.62412343159196e-15,"9","LONRF2"
"PARK23",5.6874085206225e-24,1.45915635969885,0.46,0.182,2.33195124162564e-19,"9","PARK2"
"SCN7A2",1.17958699587249e-30,1.44937054949868,0.563,0.212,4.83654260047639e-26,"9","SCN7A"
"CHD11",8.06562068089157e-21,1.4168811732009,0.644,0.431,3.30706579157916e-16,"9","CHD1"
"CNGB3",2.13837233687143e-64,1.41687940578002,0.218,0.017,8.76775425564023e-60,"9","CNGB3"
"TWIST2",5.01861980944587e-14,1.40605154120703,0.218,0.072,2.05773449426899e-09,"9","TWIST2"
"KCNIP1",1.76337433488383e-27,1.38379504803861,0.207,0.038,7.23018744789066e-23,"9","KCNIP1"
"MEGF63",3.14839682161884e-15,1.38117151189162,0.379,0.179,1.29090566480016e-10,"9","MEGF6"
"TSC22D12",1.51389298877027e-22,1.33721046974241,0.753,0.511,6.20726403255588e-18,"9","TSC22D1"
"ARHGAP261",1.66606182185e-20,1.33479088875661,0.592,0.329,6.83118668194937e-16,"9","ARHGAP26"
"PDE4C",5.12732517577457e-36,1.33261344039696,0.19,0.024,2.10230586857109e-31,"9","PDE4C"
"SEPT112",2.79813050305495e-11,1.32890602210667,0.368,0.194,1.14728946886259e-06,"9","SEPT11"
"GPCPD11",2.01760722337915e-16,1.32832032071534,0.5,0.285,8.27259313729918e-12,"9","GPCPD1"
"RP11-815J21.4",9.54914154376544e-37,1.31538972590932,0.282,0.053,3.91533901577471e-32,"9","RP11-815J21.4"
"TC2N3",1.11594195228662e-23,1.31408806411781,0.489,0.211,4.57558519276562e-19,"9","TC2N"
"PGAP11",1.93879648320523e-08,1.30969760304288,0.339,0.196,0.000794945334043807,"9","PGAP1"
"MIR99AHG2",7.1466107865521e-24,1.28852772577063,0.805,0.527,2.93025335470209e-19,"9","MIR99AHG"
"HS3ST3B12",8.15021270284217e-11,1.2860733501194,0.368,0.207,3.34175021241935e-06,"9","HS3ST3B1"
"LPCAT2",8.86296321041051e-30,1.2806354303603,0.264,0.057,3.63399217553252e-25,"9","LPCAT2"
"SREBF11",6.94823161946209e-20,1.26352896198359,0.454,0.208,2.84891392861184e-15,"9","SREBF1"
"RP11-759A24.32",9.49066588215302e-21,1.24887682442803,0.368,0.132,3.89136282500038e-16,"9","RP11-759A24.3"
"PDGFRB2",5.14704439150116e-15,1.24352615580036,0.603,0.39,2.11039114140331e-10,"9","PDGFRB"
"CLDN111",5.69816611263638e-17,1.24349036187631,0.339,0.135,2.33636206950317e-12,"9","CLDN11"
"KCTD201",5.45903128998597e-19,1.23073589236969,0.471,0.233,2.23831200952005e-14,"9","KCTD20"
"SPON14",2.23433996656363e-19,1.22118569357673,0.454,0.194,9.16124073090419e-15,"9","SPON1"
"WT1-AS",2.13944598131408e-49,1.20958992559267,0.259,0.033,8.77215641258398e-45,"9","WT1-AS"
"BANP",1.21167648127509e-08,1.19909356374077,0.345,0.2,0.000496811590852413,"9","BANP"
"COL4A33",1.04420899169636e-20,1.18912005883728,0.454,0.195,4.2814657077534e-16,"9","COL4A3"
"CREM",3.89875582223836e-11,1.18609806136957,0.356,0.188,1.59856786223417e-06,"9","CREM"
"LITAF1",2.76575552129861e-09,1.1792052456001,0.46,0.305,0.000113401507884286,"9","LITAF"
"IGFBP52",2.92354380215822e-11,1.17160700287667,0.448,0.262,1.19871142976091e-06,"9","IGFBP5"
"RP11-39M21.11",4.01722851683795e-16,1.16025294655544,0.23,0.071,1.6471440364739e-11,"9","RP11-39M21.1"
"STAT31",2.8607882364848e-21,1.1550510403502,0.776,0.612,1.1729803927235e-16,"9","STAT3"
"LARGE4",9.19874626633472e-13,1.14705697249302,0.425,0.218,3.77166994412256e-08,"9","LARGE"
"AP001347.6",2.89804510503392e-26,1.1401912942889,0.247,0.054,1.18825645396601e-21,"9","AP001347.6"
"PLPP32",1.0126279359137e-10,1.1357246825134,0.42,0.241,4.15197706283336e-06,"9","PLPP3"
"ADAMTS34",2.67672391491911e-12,1.12375307967769,0.282,0.115,1.09751033959513e-07,"9","ADAMTS3"
"NAF11",7.04272573613887e-09,1.11736699927821,0.299,0.159,0.000288765840633166,"9","NAF1"
"C1orf213",5.61775253392321e-18,1.11147197346287,0.759,0.57,2.3033908939592e-13,"9","C1orf21"
"NPAS32",2.04683035147373e-14,1.10744391013614,0.511,0.295,8.3924138071126e-10,"9","NPAS3"
"PPP1CB3",1.43818610051494e-13,1.1035451308783,0.626,0.448,5.89685064933136e-09,"9","PPP1CB"
"CASP91",9.17788363051117e-25,1.09619710945728,0.224,0.048,3.76311584618219e-20,"9","CASP9"
"ENG",9.0940946080767e-16,1.08621402424569,0.557,0.323,3.72876067120361e-11,"9","ENG"
"HES1",2.62197749077968e-13,1.08298318993741,0.19,0.059,1.07506321076948e-08,"9","HES1"
"KLF91",7.44913668442232e-16,1.07273929390322,0.667,0.468,3.05429502334684e-11,"9","KLF9"
"GULP1",2.55598680798441e-10,1.07079422686248,0.195,0.072,1.04800571100977e-05,"9","GULP1"
"PCNXL42",1.34179363895539e-10,1.05006385252464,0.264,0.118,5.50162227844489e-06,"9","PCNXL4"
"ENOX11",6.87790078663071e-06,1.04736169843831,0.287,0.172,0.282007688053432,"9","ENOX1"
"SLC7A8",4.35947096947997e-13,1.04723981990701,0.132,0.031,1.78747028690618e-08,"9","SLC7A8"
"GATA62",3.44425589916104e-15,1.03812712344605,0.73,0.533,1.41221380377401e-10,"9","GATA6"
"ECE13",7.45314854955273e-06,1.03680129220636,0.466,0.388,0.305593996828761,"9","ECE1"
"SMOC23",5.8105896891127e-09,1.03182383964063,0.339,0.183,0.000238245798432999,"9","SMOC2"
