"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Itih5",4.90887304697395e-58,0.879847658138589,0.368,0.017,8.91794966443757e-54,"7","Itih5"
"Id4",2.81446854462428e-17,0.870513440668281,0.395,0.067,5.11304500501892e-13,"7","Id4"
"Igfbp43",0.00201185289951974,0.861187223393654,0.974,0.887,1,"7","Igfbp4"
"Col18a11",6.955026451154e-07,0.860609680946233,0.526,0.235,0.0126351965538115,"7","Col18a1"
"Vgll31",0.00362196967507311,0.859687732410491,0.421,0.277,1,"7","Vgll3"
"Vim2",1.14173674450071e-12,0.851369640456235,1,0.994,2.07419314373445e-08,"7","Vim"
"Htra3",0.000316196483044924,0.849747403595748,0.526,0.355,1,"7","Htra3"
"Creb5",5.37501544852251e-59,0.845342110739568,0.289,0.011,9.76479056533084e-55,"7","Creb5"
"Efemp12",0.000134240952003203,0.825829907643713,0.684,0.493,1,"7","Efemp1"
"Daam11",7.26247799115994e-06,0.818847306360721,0.632,0.405,0.131937437665403,"7","Daam1"
"Scn7a",3.12384446481626e-19,0.811770610956097,0.342,0.045,5.6750882392317e-15,"7","Scn7a"
"Fmo21",4.6439554045326e-08,0.80819876840174,0.316,0.083,0.000843667378341437,"7","Fmo2"
"Chrdl1",5.5077869594024e-272,0.806411688130042,0.342,0.002,1.00059965691463e-267,"7","Chrdl1"
"Col14a13",5.00203449467725e-09,0.803145130265925,1,0.932,9.08719606648017e-05,"7","Col14a1"
"Cavin21",1.21239169015408e-08,0.786052135622257,0.5,0.185,0.000220255198350292,"7","Cavin2"
"S100a42",6.63886543874053e-06,0.78525468168954,0.447,0.191,0.120608268425599,"7","S100a4"
"Sdc41",0.00122198496568516,0.773377994048061,0.816,0.825,1,"7","Sdc4"
"Ano11",4.09652003788348e-06,0.771579003040718,0.737,0.473,0.0744214795282291,"7","Ano1"
"Fhl12",1.48831446692983e-05,0.770273395405939,0.684,0.453,0.270382089207142,"7","Fhl1"
"Ereg",0.00164479705281897,0.767614698759598,0.526,0.362,1,"7","Ereg"
"Plcb4",5.73698393774883e-14,0.74318094918266,0.342,0.06,1.04223787197083e-09,"7","Plcb4"
"Ctsc3",2.64677381151065e-05,0.74310044087158,0.658,0.437,0.48083939833714,"7","Ctsc"
"Slmap1",4.3203352084659e-07,0.735618971296097,0.842,0.63,0.00784875297322,"7","Slmap"
"Spry11",2.95633150196258e-05,0.734261870101594,0.763,0.607,0.537076743961542,"7","Spry1"
"Lmod1",1.64885161595093e-06,0.728342471679431,0.605,0.311,0.0299546873069805,"7","Lmod1"
"Ccn11",7.3162782667483e-05,0.727975291893193,0.974,0.926,1,"7","Ccn1"
"Tppp3",7.67557762025405e-05,0.723986803491232,0.263,0.093,1,"7","Tppp3"
"Col8a12",1.1320925545111e-05,0.72209730043009,0.684,0.408,0.205667254378031,"7","Col8a1"
"Epha32",3.96189309780536e-05,0.719985519106321,0.684,0.481,0.7197571190783,"7","Epha3"
"Timp32",8.5970692805491e-06,0.711709049239563,0.947,0.895,0.156182957619735,"7","Timp3"
"Prrx11",6.74539186895035e-06,0.706286794734861,0.737,0.517,0.122543534083221,"7","Prrx1"
"Dst",0.000783372442648983,0.694670694853741,0.684,0.576,1,"7","Dst"
"Ppp1r12b",3.07318866428565e-07,0.691323916428039,0.632,0.324,0.00558306184640774,"7","Ppp1r12b"
"Fam180a2",0.000110293843984316,0.691089379244131,0.842,0.66,1,"7","Fam180a"
"Itga12",0.000119509722426694,0.689680584121981,1,0.925,1,"7","Itga1"
"Slc17a8",6.89259990693063e-11,0.689629362747432,0.237,0.038,1.25217862509209e-06,"7","Slc17a8"
"Adamtsl12",0.00339462807059861,0.683340483599139,0.605,0.506,1,"7","Adamtsl1"
"Aspn",1.38020281834559e-08,0.678792422255989,0.132,0.016,0.000250741446008844,"7","Aspn"
"Palld2",6.06813381881029e-06,0.678512833366672,0.974,0.807,0.110239787086327,"7","Palld"
"Htra13",2.10928863708847e-05,0.67424307789967,0.868,0.67,0.383194466699863,"7","Htra1"
"Rock21",2.4655840501491e-05,0.664211050257795,0.947,0.908,0.447922654390588,"7","Rock2"
"Ddah2",9.97446647717731e-07,0.654181977241339,0.737,0.473,0.018120613249088,"7","Ddah2"
"Cxcl5",3.21796823171799e-36,0.650672721799427,0.184,0.007,5.84608288656206e-32,"7","Cxcl5"
"Svil",2.27334490936614e-06,0.637248539442976,0.895,0.752,0.0412998569684548,"7","Svil"
"Ahnak21",1.46598300594116e-07,0.635631647533346,0.553,0.246,0.00266325132689331,"7","Ahnak2"
"Tmem64",0.00792147887337434,0.631430999638188,0.579,0.478,1,"7","Tmem64"
"Meg32",0.000456746068782213,0.626146762268947,0.316,0.13,1,"7","Meg3"
"Mmp23",9.65431467093966e-05,0.622666411906393,0.816,0.674,1,"7","Mmp23"
"Sash1",0.000900542216482222,0.622180755148919,0.605,0.471,1,"7","Sash1"
"Jund1",0.000204495420535181,0.606630680328752,1,0.983,1,"7","Jund"
"Gpc61",1.00430559742314e-05,0.604217693229268,0.579,0.325,0.182452197883862,"7","Gpc6"
"Aldh1a11",0.0016516744995693,0.602013992325661,0.711,0.568,1,"7","Aldh1a1"
"Grem2",1.01542802093449e-85,0.598355773132187,0.237,0.005,1.84472808563169e-81,"7","Grem2"
"Snx18",0.00190798651444709,0.588563480207543,0.632,0.565,1,"7","Snx18"
"C21",2.13625665006188e-05,0.588509027921254,0.658,0.42,0.388093745616741,"7","C2"
"Rapgef51",0.000823902085670414,0.584776282295444,0.763,0.647,1,"7","Rapgef5"
"Zeb21",1.63803311118418e-05,0.582891334242045,1,0.943,0.297581475308829,"7","Zeb2"
"Sdc11",2.78357267273195e-05,0.571611980023769,0.5,0.26,0.505691647455213,"7","Sdc1"
"Fstl31",0.000112658882696129,0.570049987176503,0.289,0.113,1,"7","Fstl3"
"Ifi271",0.000304558869701825,0.569960224913895,0.816,0.748,1,"7","Ifi27"
"Thbd",0.00303185110146322,0.557719062521787,0.447,0.282,1,"7","Thbd"
"Clec11a",0.000495933410493363,0.551558858816636,0.658,0.468,1,"7","Clec11a"
"Arhgef7",0.000959470438647982,0.549217720263893,0.395,0.21,1,"7","Arhgef7"
"Zfp638",0.0014889146698162,0.535577152974993,0.632,0.479,1,"7","Zfp638"
"Ahnak1",5.58690121657079e-06,0.528206128237254,0.947,0.922,0.101497234401442,"7","Ahnak"
"Man2a1",0.000972986120646126,0.525720714140794,0.816,0.73,1,"7","Man2a1"
"Sod32",0.000135343468632353,0.523921190038577,0.921,0.806,1,"7","Sod3"
"Sntb2",0.0019071385354889,0.518951630450014,0.711,0.553,1,"7","Sntb2"
"Atp1a21",0.00286257489371332,0.517796121887532,0.579,0.426,1,"7","Atp1a2"
"Ism1",5.06766424221176e-31,0.512949169115228,0.211,0.011,9.20642562882611e-27,"7","Ism1"
"Gstt1",0.00353934672273691,0.50858864776939,0.711,0.598,1,"7","Gstt1"
"Dtna",1.39852543983659e-07,0.505643429900153,0.289,0.074,0.00254070116655114,"7","Dtna"
"Cav1",2.87525652168634e-27,0.504729659641956,0.211,0.012,5.22347852294757e-23,"7","Cav1"
"Rtn4",0.00105185708064016,0.503852318112089,0.711,0.8,1,"7","Rtn4"
"Ntrk3",4.43892238356724e-05,0.503074891968225,0.316,0.117,0.806419029422661,"7","Ntrk3"
"Gpm6b1",0.0011119712968987,0.502715381288218,0.5,0.333,1,"7","Gpm6b"
"Cd93",1.0266739491861e-07,0.500556233131723,0.263,0.063,0.00186515856348639,"7","Cd93"
"Kcnk3",7.41817189127749e-16,0.498867744351469,0.211,0.021,1.34765928748838e-11,"7","Kcnk3"
"Aebp12",0.000581479260493386,0.487845407448998,0.895,0.815,1,"7","Aebp1"
"Dcn2",0.000133976681576129,0.484877452716612,1,0.999,1,"7","Dcn"
"Reep3",0.00286789067521451,0.477157663428491,0.632,0.492,1,"7","Reep3"
"Taok3",0.00743510689480109,0.476303717555361,0.447,0.302,1,"7","Taok3"
"Plaat3",1.11442663554432e-05,0.475044247143167,0.289,0.093,0.202457886879336,"7","Plaat3"
"Trabd2b",0.00099422184283251,0.47291095874496,0.289,0.127,1,"7","Trabd2b"
"Sqstm1",0.00809865617147862,0.472486834886303,0.763,0.655,1,"7","Sqstm1"
"Plekhg3",0.000403563832048269,0.472470840185539,0.289,0.124,1,"7","Plekhg3"
"Bmp41",0.000603075769329902,0.47132781763745,0.368,0.176,1,"7","Bmp4"
"Jun1",0.00978123425930062,0.468586409963059,1,0.954,1,"7","Jun"
"Celf2",0.00037711919969039,0.467814214703351,0.447,0.239,1,"7","Celf2"
"Calhm5",0.00168246339652212,0.466680765465644,0.342,0.175,1,"7","Calhm5"
"Rbpj",0.000490633733337531,0.465125830037631,0.553,0.385,1,"7","Rbpj"
"Ndrg21",0.00209685590602194,0.457860671486596,0.711,0.637,1,"7","Ndrg2"
"Col6a21",0.00477022784645291,0.456829638670595,0.921,0.85,1,"7","Col6a2"
"Ctsh",0.00218980456212926,0.451599679652269,0.263,0.117,1,"7","Ctsh"
"Serpinb6a",0.00505016507620019,0.450694574809019,0.842,0.745,1,"7","Serpinb6a"
"Ccn3",8.77314845661258e-16,0.449656442817489,0.158,0.012,1.59381788011281e-11,"7","Ccn3"
"S100a163",0.00854648922880454,0.448782968414455,0.553,0.4,1,"7","S100a16"
"Igfbp51",3.68069613471297e-13,0.441811293962832,0.211,0.025,6.68672066793304e-09,"7","Igfbp5"
"Esyt2",0.00365905093488428,0.439223573298226,0.711,0.57,1,"7","Esyt2"
"Nfib",0.00234361351125679,0.438251620336988,1,0.966,1,"7","Nfib"
"Cpxm12",0.00835164291961437,0.436707027686206,0.816,0.746,1,"7","Cpxm1"
"Wwtr1",0.000987498485210849,0.43645726775763,0.737,0.57,1,"7","Wwtr1"
"Tubb2a1",0.0039440906722513,0.432751141893874,0.553,0.385,1,"7","Tubb2a"
"Sirpa",0.00303727701506683,0.428047829568881,0.263,0.117,1,"7","Sirpa"
"Pappa",8.45879971487246e-06,0.426934808651245,0.263,0.079,0.153671014420088,"7","Pappa"
"Dmd1",0.00294397891008102,0.424808201984379,0.579,0.417,1,"7","Dmd"
"Cd91",0.0021843475445933,0.419364898241517,0.263,0.114,1,"7","Cd9"
"Tsc22d2",0.00399230657330156,0.415117147333014,0.447,0.299,1,"7","Tsc22d2"
"Zfp346",3.35422811059399e-09,0.413456658705566,0.316,0.073,6.09362620851609e-05,"7","Zfp346"
"Cda1",0.000510898893251133,0.409096209262589,0.368,0.183,1,"7","Cda"
"Enpp2",2.88072086953068e-10,0.408795364287877,0.105,0.009,5.23340560367639e-06,"7","Enpp2"
"Dtx3",0.00159169897226708,0.408373287014302,0.605,0.444,1,"7","Dtx3"
"Cnot4",0.00879135569094895,0.407290275720623,0.526,0.408,1,"7","Cnot4"
"Synpo2",6.75152248930861e-05,0.405979060312529,0.237,0.076,1,"7","Synpo2"
"Cnn1",3.75649317825522e-16,0.405260193652318,0.158,0.012,6.82442115693626e-12,"7","Cnn1"
"Ramac",0.00587317469371599,0.403470612246864,0.526,0.384,1,"7","Ramac"
"Aldh16a1",0.00639617356548588,0.40117099848888,0.211,0.094,1,"7","Aldh16a1"
"Trappc2l",0.000723620595126879,0.397482896688677,0.711,0.55,1,"7","Trappc2l"
"Lrrc28",2.34963113144676e-06,0.394155179855002,0.211,0.049,0.0426857487649934,"7","Lrrc28"
"Serpinb6b",1.19948633849433e-06,0.392260964119154,0.263,0.07,0.0217910683114264,"7","Serpinb6b"
"Lurap1l",7.33217819558125e-24,0.392064884605858,0.237,0.018,1.33203681279125e-19,"7","Lurap1l"
"Esr1",0.00685267156197943,0.389055783098429,0.316,0.171,1,"7","Esr1"
"Dclk11",0.0018936100470765,0.384260559697543,0.421,0.243,1,"7","Dclk1"
"Pias1",0.00754813015176573,0.383652721647335,0.395,0.254,1,"7","Pias1"
"Ncoa71",0.008597993068925,0.383208555123581,0.605,0.512,1,"7","Ncoa7"
"Hcfc2",0.0043195680584114,0.383022035320401,0.316,0.167,1,"7","Hcfc2"
"Ptprf",0.000262629140713569,0.382809587902168,0.316,0.134,1,"7","Ptprf"
"Lama2",0.00224365642988787,0.380919079414212,0.684,0.577,1,"7","Lama2"
"Fuz",0.00111363360121252,0.379966526248357,0.237,0.09,1,"7","Fuz"
"Col5a22",0.000996458044058697,0.378270304564882,0.974,0.955,1,"7","Col5a2"
"Cdh13",2.61810335108755e-11,0.374907211147936,0.105,0.008,4.75630835792076e-07,"7","Cdh13"
"Ubc1",0.0037133446559517,0.373952292430138,0.974,0.962,1,"7","Ubc"
"Arid5b1",0.00463822422357358,0.369847973497414,0.842,0.76,1,"7","Arid5b"
"Map1b",1.44170406885255e-07,0.36745585278064,0.237,0.051,0.00261914378188443,"7","Map1b"
"Bcam",0.00341383661525141,0.365163954080332,0.211,0.086,1,"7","Bcam"
"Traf5",0.00949081046017679,0.363623693563143,0.211,0.098,1,"7","Traf5"
"Rapgef6",0.00184206584567394,0.363010333862091,0.474,0.283,1,"7","Rapgef6"
"Clu1",0.00202036750724295,0.350373058429732,0.579,0.372,1,"7","Clu"
"Casp12",0.00844491109453945,0.348650294074068,0.447,0.313,1,"7","Casp12"
"Thbs3",0.000345328654667236,0.347172862579953,0.289,0.117,1,"7","Thbs3"
"Abhd5",0.00425754500903771,0.341143143330334,0.316,0.169,1,"7","Abhd5"
"Osr1",1.30243090714136e-55,0.338288742450096,0.132,0.002,2.36612622900371e-51,"7","Osr1"
"Nkain4",1.67154677760997e-32,0.337269502442967,0.158,0.006,3.03669903088403e-28,"7","Nkain4"
"Mrps6",0.00463507098236267,0.331563132193677,0.474,0.316,1,"7","Mrps6"
"Rcan2",0.000141031047150596,0.329476550693016,0.211,0.064,1,"7","Rcan2"
"Sptbn11",0.00717955700298479,0.328631933093857,0.974,0.948,1,"7","Sptbn1"
"Angpt11",0.00130936755280047,0.327469614876001,0.289,0.129,1,"7","Angpt1"
"Cald12",0.00610705264321361,0.3218307293272,1,0.984,1,"7","Cald1"
"Fosb1",0.0098343441713046,0.32131058142905,1,0.949,1,"7","Fosb"
"Epdr1",0.000119096087566836,0.32041494205491,0.158,0.04,1,"7","Epdr1"
"Apcdd1",4.19414138485976e-16,0.320079368142781,0.211,0.021,7.61949665387473e-12,"7","Apcdd1"
"Galnt16",8.06255411639315e-06,0.315859248123424,0.105,0.016,0.146472420632514,"7","Galnt16"
"Abca9",0.00142367279714256,0.315257283645583,0.368,0.191,1,"7","Abca9"
"Mettl21a",0.00914707432779497,0.31351162331131,0.263,0.129,1,"7","Mettl21a"
"Mbtps2",0.00789277899207376,0.310735173488574,0.184,0.077,1,"7","Mbtps2"
"Slc10a6",2.51251813134208e-06,0.300898351920883,0.237,0.059,0.0456449168920915,"7","Slc10a6"
"Zfp523",0.0036034313014005,0.29856631318936,0.237,0.105,1,"7","Zfp523"
"Snta1",0.00415800787131692,0.296515657517903,0.474,0.297,1,"7","Snta1"
"mt-Co11",0.000763615259877671,0.291549618679916,1,0.999,1,"7","mt-Co1"
"Rsph9",2.5549139310623e-05,0.291536894122979,0.211,0.057,0.464151213856087,"7","Rsph9"
"Vtn",4.5821787477272e-09,0.284485302593091,0.132,0.015,8.324444130996e-05,"7","Vtn"
"Calhm6",0.00404089990810697,0.282959184678648,0.211,0.089,1,"7","Calhm6"
"Pgls1",0.00801964050503689,0.281051937521834,0.868,0.811,1,"7","Pgls"
"Gpn1",0.00387616797544739,0.275364981993923,0.263,0.121,1,"7","Gpn1"
"Rgs10",0.00253178042515154,0.273074491576643,0.368,0.196,1,"7","Rgs10"
"Slc35e4",0.00587303537805272,0.269969772220243,0.211,0.092,1,"7","Slc35e4"
"Jcad",0.00788669708865665,0.268251511676254,0.342,0.194,1,"7","Jcad"
"Mrgprf",0.000355255133266884,0.267788674408061,0.211,0.069,1,"7","Mrgprf"
"B2m1",0.00141921047725445,0.263700787773733,1,0.995,1,"7","B2m"
"Lrrc17",9.81855279366349e-07,0.262949969739295,0.158,0.028,0.0178373648602485,"7","Lrrc17"
"Hlf",0.00621917817549463,0.26024470086545,0.184,0.073,1,"7","Hlf"
"Fat4",0.00853048010007089,0.257898681122052,0.158,0.061,1,"7","Fat4"
"Mrtfa",0.0082994074181025,0.255977249344527,0.289,0.15,1,"7","Mrtfa"
"Lipg",0.00547543273165248,0.250983998599083,0.132,0.043,1,"7","Lipg"
"Vipr11",6.51077353508481e-53,0.482726435885572,0.839,0.403,1.18281222811886e-48,"6","Vipr1"
"Tmem561",6.03312011256679e-54,0.438257940811211,0.823,0.388,1.09603693085001e-49,"6","Tmem56"
"Rgs52",1.2900611346721e-57,0.403180783576336,0.852,0.375,2.3436540633588e-53,"6","Rgs5"
"Cdkn1a",2.59789360979352e-06,0.380026140531705,0.219,0.125,0.0471959332091189,"6","Cdkn1a"
"Reln2",2.30344884206357e-34,0.371232167432336,0.992,0.717,4.18467551137689e-30,"6","Reln"
"Tgfbi2",1.56229009257192e-35,0.364037437376263,0.976,0.755,2.83821241117541e-31,"6","Tgfbi"
"Sod31",7.4491097277491e-32,0.355333770990976,0.976,0.8,1.35327976424018e-27,"6","Sod3"
"Col14a12",1.56678429432067e-30,0.352847618713489,0.989,0.931,2.84637702749236e-26,"6","Col14a1"
"Masp12",4.86434915095777e-33,0.347748747582508,0.989,0.846,8.83706310254497e-29,"6","Masp1"
"Ehd31",9.56457005448038e-38,0.34244416335851,0.96,0.625,1.73759544179745e-33,"6","Ehd3"
"Arvcf1",9.24232800979717e-26,0.302543603113243,0.889,0.541,1.67905372953985e-21,"6","Arvcf"
"Epas11",2.67513630680598e-24,0.291337278749715,0.963,0.712,4.85992012857442e-20,"6","Epas1"
"Nrxn12",6.57651256738315e-51,0.28861279543626,0.871,0.391,1.1947550381165e-46,"6","Nrxn1"
"Clca3a11",1.55741817962768e-39,0.278104119284714,0.85,0.447,2.82936160692961e-35,"6","Clca3a1"
"Prelp1",6.03225516054649e-29,0.258854689135509,0.997,0.971,1.09587979501648e-24,"6","Prelp"
"Ccnd22",2.46381017357705e-17,0.256969748419478,0.958,0.733,4.47600394233744e-13,"6","Ccnd2"
"Ntn11",3.83565189684584e-21,0.256128212092904,0.918,0.6,6.96822880099984e-17,"6","Ntn1"
"Plvap2",2.40104806013573e-45,0.253776780178682,0.971,0.553,4.36198401084858e-41,"6","Plvap"
"Timp1",0,2.30384875187354,0.983,0.61,0,"5","Timp1"
"Spp11",1.34324811951849e-121,2.15493727103019,0.459,0.148,2.44027885872924e-117,"5","Spp1"
"Cthrc11",0,2.08912751619443,0.849,0.267,0,"5","Cthrc1"
"Mgp",6.69299548189935e-49,2.00449408464332,0.218,0.073,1.21591648919665e-44,"5","Mgp"
"Col15a11",0,1.77375511269439,0.959,0.446,0,"5","Col15a1"
"Crlf1",0,1.70209005731116,0.728,0.131,0,"5","Crlf1"
"Cxcl142",5.1412442177364e-157,1.56656036729787,0.864,0.52,9.34009837036172e-153,"5","Cxcl14"
"Tnc1",9.48184229236105e-208,1.3079853942997,0.953,0.583,1.72256628925323e-203,"5","Tnc"
"Csrp21",1.27813444119554e-167,1.26867100461515,0.974,0.803,2.32198683931994e-163,"5","Csrp2"
"Postn1",1.3014359640827e-171,1.19614082326849,0.962,0.724,2.36431871594903e-167,"5","Postn"
"Nupr11",1.41046459783067e-150,1.19433392417502,0.917,0.625,2.56239103487898e-146,"5","Nupr1"
"Col8a11",1.04038048147394e-140,1.19291958965123,0.76,0.381,1.8900592206937e-136,"5","Col8a1"
"Lgals11",8.9641323451547e-282,1.15975959770844,1,0.986,1.62851392314425e-277,"5","Lgals1"
"Timp31",3.32067892416299e-114,1.1156951958947,0.976,0.889,6.03267740152691e-110,"5","Timp3"
"Eln1",1.08811477896014e-29,1.09406507784797,0.782,0.675,1.97677811893688e-25,"5","Eln"
"Crip1",2.2709413930689e-154,1.04889155316839,0.967,0.774,4.12561922878828e-150,"5","Crip1"
"Lox1",2.43825530802652e-175,1.00298210048925,0.957,0.628,4.42957841809178e-171,"5","Lox"
"Serpine21",1.49326116826634e-115,0.94431655375052,0.992,0.822,2.71280756438946e-111,"5","Serpine2"
"Acta21",7.68976409794068e-114,0.91942189740604,0.988,0.845,1.39699944367288e-109,"5","Acta2"
"Runx11",5.5505658587697e-115,0.911145970532995,0.709,0.363,1.00837129956269e-110,"5","Runx1"
"Ptn2",9.86878665945566e-37,0.896798535900674,0.507,0.299,1.79286247242331e-32,"5","Ptn"
"Ostc1",2.50602970094605e-185,0.888276754264428,0.983,0.866,4.55270415770869e-181,"5","Ostc"
"S100a61",2.11275817963025e-112,0.875882217052254,0.988,0.826,3.83824778493427e-108,"5","S100a6"
"Col5a11",3.40136430377872e-176,0.871167380578934,0.996,0.926,6.1792585306748e-172,"5","Col5a1"
"Sec61b",1.88143675095098e-205,0.871052817601091,0.987,0.948,3.41800614545264e-201,"5","Sec61b"
"Col1a11",4.75286882069209e-177,0.860074185068863,1,0.986,8.63453678655132e-173,"5","Col1a1"
"Fkbp11",6.71527440494952e-152,0.851193107397064,0.752,0.349,1.21996390114718e-147,"5","Fkbp11"
"Fstl11",6.57559462319454e-209,0.845583154252046,1,0.987,1.19458827519575e-204,"5","Fstl1"
"Col5a21",4.40347338512719e-205,0.844280819627351,0.997,0.952,7.99979009876056e-201,"5","Col5a2"
"Piezo2",2.21937091284251e-139,0.825002811492424,0.785,0.38,4.031931137361e-135,"5","Piezo2"
"Nrep1",7.1484582385786e-113,0.815579253140674,0.832,0.494,1.29866040820257e-108,"5","Nrep"
"Col1a21",1.49390207670026e-173,0.807183122578338,1,0.998,2.71397190274135e-169,"5","Col1a2"
"Col6a31",6.4103441074374e-173,0.806306506005997,1,0.968,1.16456721399815e-168,"5","Col6a3"
"Fbn11",1.31798020603053e-134,0.800310516038419,0.987,0.861,2.39437464029567e-130,"5","Fbn1"
"Nme1",1.92181988171532e-126,0.797858478439422,0.941,0.743,3.49137017911223e-122,"5","Nme1"
"Pmepa1",2.79311362737024e-96,0.789523073823214,0.986,0.931,5.07424952684352e-92,"5","Pmepa1"
"Serpinh11",1.19198356000477e-214,0.772711312774006,1,0.995,2.16547653346067e-210,"5","Serpinh1"
"Lmna",1.25670764018857e-128,0.743633877069146,0.958,0.821,2.28306076993058e-124,"5","Lmna"
"Tmsb4x1",3.34383980684409e-139,0.743164569566083,1,1,6.07475377709367e-135,"5","Tmsb4x"
"Fxyd62",4.65942245498633e-41,0.734479343716913,0.634,0.427,8.46477277397367e-37,"5","Fxyd6"
