"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dhrs3",3.85507792365825e-18,0.272967933691344,0.631,0.399,7.00352006390995e-14
"Ndufb2",5.1238224131434e-21,0.272827720970261,0.858,0.655,9.30844817795761e-17
"Fkbp1a",3.02292928672556e-21,0.272410735805881,0.971,0.899,5.49175563519432e-17
"Gda",1.70264639526944e-42,0.272046191840741,0.241,0.049,3.093197706286e-38
"Dynll1",1.88838416535029e-18,0.270990841881598,0.986,0.966,3.43062751319187e-14
"Cdc16",5.28732300227929e-27,0.270836082768968,0.487,0.231,9.60547969824078e-23
"Numbl",4.24049729881084e-30,0.269489403938098,0.403,0.168,7.70371144274966e-26
"Txn1",4.49321392062916e-17,0.269244638168477,0.97,0.932,8.162821729607e-13
"Rps10",8.16733347726296e-66,0.268857248923158,0.996,0.999,1.48375947281436e-61
"Selenof",7.74836599718622e-33,0.268208061835061,0.996,0.991,1.40764565070882e-28
"Rps4x",3.62032061325378e-56,0.267819401684808,0.999,0.999,6.57703645809814e-52
"Rpl24",1.03081348620525e-48,0.267078232043436,0.999,0.999,1.87267886038908e-44
"Eif4e2",3.60962415133387e-17,0.266754352541573,0.717,0.493,6.55760419572824e-13
"Atp5j2",1.61882697894649e-23,0.266740548019377,0.97,0.947,2.9409229726521e-19
"Ttc19",2.76800995083752e-25,0.26635015255817,0.409,0.19,5.02864367768652e-21
"Snx7",3.50422304338889e-32,0.265903463542884,0.4,0.158,6.3661220029246e-28
"Pgk1",2.37657244965278e-18,0.264307318257583,0.627,0.376,4.31751916928421e-14
"Rpl26",1.10801859821254e-47,0.26359138853408,0.997,0.999,2.01293738737271e-43
"Arfgap1",6.2441840714443e-29,0.262115199605981,0.413,0.175,1.13438092025929e-24
"Atp5j",8.26296570919609e-26,0.261948295116378,0.983,0.955,1.50113298038965e-21
"Nol12",2.26263409092497e-28,0.261235740197656,0.438,0.197,4.1105273529834e-24
"Bola2",5.58141987537599e-18,0.261221010214773,0.781,0.558,1.01397654875956e-13
"Sesn3",1.09128032830106e-22,0.259738929040022,0.424,0.205,1.98252897242454e-18
"Hip1",1.37733150659105e-16,0.258997852598348,0.559,0.339,2.50219814802396e-12
"Pappa",7.189910044806e-53,0.258880081740011,0.171,0.009,1.30619095783991e-48
"Gdf6",7.87140348016506e-22,0.258358324331394,0.411,0.202,1.42999787024159e-17
"Arcn1",3.56147434986942e-18,0.258240806603099,0.803,0.563,6.47013045140777e-14
"Colgalt1",3.82944493754285e-15,0.257231195102262,0.899,0.728,6.95695261803409e-11
"Slc35b2",6.58254959254423e-23,0.257224927811664,0.486,0.253,1.19585178447751e-18
"Mcfd2",1.78226567774754e-13,0.256814214897917,0.73,0.544,3.23784205676395e-09
"Arf4",2.14987617072989e-20,0.256431583122581,0.983,0.938,3.90568003936499e-16
"Gcsh",2.96112204215749e-22,0.255908277805987,0.412,0.201,5.3794704139875e-18
"Gm15867",1.31437605198578e-73,0.25563696925323,0.197,0.001,2.38782697364257e-69
"Ap3s1",1.36632472716352e-15,0.255612583642317,0.692,0.46,2.48220213183796e-11
"Egfr",3.65209166379957e-25,0.255285838396347,0.395,0.177,6.63475492562467e-21
"Micos13",6.19344993895701e-18,0.254860639678389,0.909,0.762,1.12516405041032e-13
"Dnajc10",7.48960457243419e-14,0.254188700554722,0.753,0.554,1.36063646267412e-09
"Ngef",1.32894027475007e-70,0.253598744246726,0.193,0.002,2.41428579713845e-66
"Tubb5",9.1825670741792e-19,0.253144965571678,0.974,0.92,1.66819696036614e-14
"Ctnnbip1",8.73654525320679e-24,0.253045657678138,0.521,0.271,1.58716817615008e-19
"Chchd1",2.3340125814671e-14,0.253029091613137,0.793,0.6,4.24020065675127e-10
"Efhd2",1.22097266619471e-16,0.252838414620816,0.602,0.382,2.21814104267592e-12
"Slc35a2",7.15270597193308e-28,0.252208955260607,0.367,0.15,1.29943209392108e-23
"Gfpt2",1.41440528369086e-38,0.251535871727435,0.252,0.06,2.56955007888119e-34
"Cox7a2l",7.94882219810632e-11,-0.250252335872629,0.839,0.806,1.44406252872997e-06
"Cct7",3.34274300742115e-07,-0.250356671532706,0.646,0.635,0.00607276122158201
"Hrct1",7.36549460114121e-09,-0.250419516753535,0.164,0.245,0.000133808940418932
"Ndfip2",1.99291607068887e-07,-0.250677342888585,0.391,0.425,0.00362053062562047
"Plekhg2",6.08876538116013e-09,-0.251082264507172,0.43,0.493,0.000110614600679536
"Ndufs2",4.43558155697366e-09,-0.25118992850586,0.682,0.662,8.05812101455405e-05
"Atg12",2.07797490452827e-08,-0.251251326134294,0.28,0.343,0.00037750570090565
"Laptm4b",2.81490626178834e-08,-0.251263874482084,0.31,0.375,0.000511384020579089
"Serpini1",1.61136580090359e-06,-0.251496754378628,0.235,0.297,0.0292736825050155
"Inafm2",1.26284232305075e-08,-0.251565108613672,0.169,0.248,0.00022942056482863
"Ppia",2.10475544547205e-22,-0.251865541743028,0.997,0.996,3.82370921778907e-18
"Aldoa",8.17123404130847e-11,-0.252182118400831,0.906,0.886,1.48446808828451e-06
"Vegfc",1.02737875556682e-08,-0.252669967119472,0.671,0.664,0.000186643898523825
"Dut",9.6799454872105e-10,-0.252703490783722,0.369,0.44,1.75855569666153e-05
"Ankrd10",3.77030973351982e-08,-0.252986369663866,0.269,0.337,0.000684952169288546
"Klf15",9.83924544738268e-18,-0.253724364761843,0.06,0.19,1.78749572042601e-13
"Sav1",3.46011898006957e-08,-0.254303108014719,0.403,0.449,0.000628599815109238
"Picalm",5.40974728233354e-10,-0.254426783433781,0.815,0.798,9.82788788781535e-06
"Rbm18",2.11568008373827e-09,-0.254517037675127,0.255,0.337,3.84355600812732e-05
"Klhl5",3.12509884768988e-08,-0.254673138677581,0.273,0.336,0.000567736707659821
"Azi2",1.03960749624803e-09,-0.254875785112646,0.459,0.507,1.8886549384338e-05
"Drap1",2.9635545706048e-13,-0.255001253120321,0.925,0.925,5.38388958841775e-09
"Arrb1",2.75564800972102e-09,-0.255097553841813,0.207,0.291,5.00618573926017e-05
"Hsp90ab1",6.45873899014499e-33,-0.255485257836506,0.997,0.999,1.17335911233964e-28
"Nfia",2.05960024153443e-12,-0.255772521252727,0.904,0.875,3.7416757587956e-08
"Pura",9.24533062277818e-10,-0.255785460916766,0.794,0.755,1.67959921424011e-05
"Gnb2",7.3700582969429e-13,-0.255786829526683,0.942,0.93,1.33891849080562e-08
"Gm6277",1.26019206251778e-18,-0.256137085099559,0.046,0.173,2.28939091997606e-14
"Ajuba",1.22234929365351e-18,-0.256649593147859,0.039,0.163,2.22064196178034e-14
"Sf3b1",6.78071372718962e-08,-0.256859033715817,0.741,0.716,0.00123185226281854
"Zfp91",8.34218798971864e-10,-0.256886320548071,0.694,0.679,1.51552529209219e-05
"Ucp2",1.37254953176376e-09,-0.256960103417111,0.197,0.291,2.49351073435523e-05
"Arid1a",7.78633552026161e-08,-0.257057567563854,0.448,0.472,0.00141454357396593
"Cfap36",1.00766748846824e-07,-0.257301911635846,0.365,0.406,0.00183062952630026
"Dbn1",2.08570024912087e-08,-0.257967662181254,0.522,0.557,0.000378909164257788
"Tut7",3.12244549353893e-08,-0.258037968288206,0.576,0.58,0.000567254672811217
"Ifngr2",3.08109221594217e-08,-0.258320839332993,0.492,0.525,0.000559742022870214
"Plpp2",4.98614453821231e-19,-0.258378988784648,0.064,0.201,9.05832878257031e-15
"Arhgap18",6.6644337911595e-14,-0.258402029784068,0.123,0.241,1.21072768683995e-09
"Fez2",2.46300509865549e-08,-0.25888534048808,0.32,0.38,0.000447454136272743
"Ankrd55",4.91188447435698e-13,-0.258981121983072,0.106,0.219,8.92342052456433e-09
"Fuca1",6.34493416308091e-08,-0.259145611015862,0.627,0.637,0.00115268418940691
"Il3ra",1.15881502334586e-06,-0.259406679287603,0.277,0.333,0.0210521925291242
"Rbfa",2.93430674477288e-08,-0.259408711230897,0.335,0.385,0.000533075506322888
"Ergic3",5.11733572424191e-08,-0.260413208578815,0.706,0.68,0.000929666381023027
"Myef2",3.86881843069092e-08,-0.260530230841882,0.281,0.346,0.00070284824430362
"Mpp6",2.85640559664176e-08,-0.260765679294097,0.69,0.673,0.000518923204741908
"Psma1",7.84640806063443e-10,-0.260824037566294,0.504,0.533,1.42545695237546e-05
"Atp6v0e",4.78906310039585e-14,-0.260908107155194,0.898,0.879,8.70029093448914e-10
"Pdcl3",1.03605282439912e-08,-0.26158139463647,0.541,0.551,0.000188219716608588
"Taok1",5.39652342926427e-11,-0.261798107285436,0.564,0.603,9.80386411394441e-07
"Nrxn3",5.11763538100595e-22,-0.261921614564739,0.017,0.145,9.29720819667351e-18
"Lipa",8.18067844395896e-08,-0.262105931946963,0.539,0.541,0.00148618385291402
"Sema6c",1.03877788186196e-12,-0.262134210005239,0.144,0.256,1.88714777797862e-08
"Vezf1",3.25400983119624e-09,-0.26263906766412,0.589,0.6,5.9115596603342e-05
"Sntg1",1.94061311159281e-10,-0.262824888096783,0.192,0.29,3.52551183983066e-06
"Ywhab",9.11333793716816e-14,-0.263365570682369,0.944,0.916,1.65562010304534e-09
"Scn3a",2.42824765368171e-15,-0.263837404246111,0.068,0.184,4.41139751244356e-11
"Ppp2r2a",2.22475222311678e-08,-0.264001403878308,0.517,0.539,0.000404170736373625
"Zfp36l2",5.52184218446605e-08,-0.264023444733571,0.735,0.727,0.00100315306965195
"Wbp2",7.40963402676288e-11,-0.264263659146297,0.24,0.329,1.34610821364201e-06
"Polr3k",1.66944980525286e-05,-0.264918462905317,0.546,0.54,0.303288946120286
"Nsmce1",4.27635257861123e-08,-0.265024296470344,0.32,0.37,0.000776884972956302
"Pbxip1",8.54686849522736e-12,-0.265731809178536,0.517,0.587,1.55270959952795e-07
"Inpp5b",2.36638513196567e-11,-0.266175475987688,0.197,0.297,4.29901186924203e-07
"Apoc1",0.000118207068796688,-0.266875462773502,0.371,0.414,1
"Sh3bgrl",7.41838377000117e-15,-0.26711561474794,0.911,0.887,1.34769777949611e-10
"Clk1",6.78593307860137e-07,-0.267234265855842,0.549,0.546,0.0123280046238951
"Sumo3",1.17914300624834e-08,-0.267498239983658,0.596,0.594,0.000214214909945137
"Gnb1",2.7331127278201e-12,-0.267782070652128,0.909,0.863,4.96524589263077e-08
"Sept10",1.35612675377864e-12,-0.268706061760258,0.18,0.287,2.46367547358966e-08
"Erbin",1.19870159593915e-08,-0.26893253572514,0.5,0.536,0.000217768118934265
"Psmd7",1.0595534659108e-09,-0.268962554882114,0.756,0.737,1.92489078152015e-05
"Casp4",3.01742622106044e-07,-0.269366333567017,0.427,0.467,0.00548175821580049
"Olfml1",3.76646659935912e-11,-0.269473676745412,0.227,0.322,6.84253987105572e-07
"Sh2d3c",1.6319999857708e-25,-0.269998541587133,0.014,0.158,2.96485437414982e-21
"Mapre1",1.73011199553943e-13,-0.270281708269505,0.777,0.787,3.14309446229648e-09
"Gja1",6.49293706422292e-06,-0.270359767971563,0.528,0.543,0.117957187645738
"Cyhr1",3.09384539809403e-09,-0.27067469796093,0.499,0.53,5.62058893471743e-05
"Ifit3b",1.08005888961573e-16,-0.271103568433712,0.037,0.15,1.96214298476489e-12
"Higd1a",5.22856427205546e-12,-0.271293580742472,0.823,0.832,9.49873271304316e-08
"Hmgb2",7.26077145108708e-08,-0.271549078249836,0.459,0.49,0.00131906434951899
"Rsbn1l",9.29051117378724e-11,-0.271791924912248,0.293,0.378,1.68780716494193e-06
"Cldnd1",3.48392577506404e-10,-0.271973302806539,0.407,0.469,6.32924795555884e-06
"Nr1d2",2.50521672435492e-09,-0.272223080392009,0.331,0.407,4.55122722313559e-05
"Scarb1",6.43960279382545e-16,-0.273285246847348,0.105,0.229,1.16988263955427e-11
"Ntan1",3.03774583799493e-09,-0.273335339495643,0.672,0.653,5.51867286388539e-05
"Plac9b",6.81771666877894e-21,-0.274099373669928,0.031,0.163,1.23857458721707e-16
"Fam241a",2.20513656512964e-16,-0.274298733849981,0.076,0.2,4.00607159787102e-12
"Ankrd44",1.73468948570382e-15,-0.274375629058782,0.094,0.219,3.15141038867813e-11
"Epb41",1.13845244097982e-09,-0.274463304189973,0.223,0.309,2.06822654952803e-05
"Pfdn2",4.28911159631415e-11,-0.274606633071915,0.552,0.57,7.79202903702392e-07
"Itih4",1.5778349276121e-15,-0.274737439104205,0.017,0.111,2.8664527129929e-11
"Bvht",4.02487214907653e-13,-0.274900701365465,0.127,0.239,7.31198523322733e-09
"Tmem108",9.97356640987079e-13,-0.274959857268596,0.133,0.248,1.81189780968123e-08
"Gaa",1.32367782960865e-07,-0.274961658547492,0.301,0.356,0.00240472551305003
"Ech1",1.54964441334887e-09,-0.275032047572366,0.479,0.527,2.81523900573089e-05
"Zfp467",4.21437013190765e-19,-0.275173588667601,0.068,0.205,7.65624621863662e-15
"Nmi",9.86229570611668e-13,-0.276646411576896,0.199,0.305,1.79168326093022e-08
"Casp12",1.72013813330972e-11,-0.276890654962251,0.269,0.361,3.12497494678377e-07
"Pitpna",8.91815529455812e-10,-0.277108364649052,0.699,0.672,1.62016127236237e-05
"Pnkd",1.57749126325769e-12,-0.277125974123692,0.64,0.646,2.86582837796025e-08
"9930111J21Rik2",3.40661109601091e-12,-0.277203042090768,0.211,0.321,6.18879037812301e-08
"Lcn8",7.06267900293393e-22,-0.277527763010805,0.024,0.157,1.28307689446301e-17
"Eml4",6.33479489673823e-11,-0.277771514438354,0.6,0.624,1.15084218889043e-06
"Med28",4.43334561683332e-11,-0.278058232569492,0.539,0.573,8.0540589821011e-07
"Mtus1",1.59111596949157e-08,-0.278121503140722,0.537,0.561,0.000289058038177534
"Cox4i2",1.38518106191173e-16,-0.278165819211463,0.07,0.193,2.51645843517503e-12
"Gcgr",5.64840370608565e-25,-0.278276180621563,0.001,0.131,1.02614550128458e-20
"Oat",1.20603500194974e-14,-0.278350159604538,0.894,0.9,2.19100378804209e-10
"Rsrc2",1.7900858885951e-10,-0.278496609347351,0.585,0.615,3.25204903381072e-06
"Snw1",5.08252751337676e-10,-0.278518303978213,0.408,0.461,9.23342773355157e-06
"Fads2",4.47498675933524e-10,-0.278616424986556,0.236,0.324,8.12970844568434e-06
"Lrrc4c",2.22494808322541e-16,-0.278920769999269,0.096,0.223,4.04206318279561e-12
"Samd9l",1.11384145268038e-10,-0.278923092798682,0.194,0.293,2.02351576708444e-06
"Dnajc7",1.23310563711228e-10,-0.279434905795603,0.298,0.381,2.24018301094189e-06
"Psma2",1.2663863021058e-11,-0.279613824462502,0.797,0.789,2.30064399503561e-07
"Lrpap1",9.75580289826913e-09,-0.279772691418349,0.554,0.55,0.000177233671252855
"Ripor3",3.81349001402519e-22,-0.280070855169332,0.046,0.191,6.92796730847956e-18
"Egr2",0.0294456432280474,-0.280177955495379,0.671,0.595,1
"Vapb",1.7642115434052e-10,-0.280219422580467,0.621,0.624,3.20504311090423e-06
"Irgm2",1.70009606258183e-13,-0.280303848411547,0.147,0.264,3.08856451689241e-09
"Aatk",6.05098765572334e-28,-0.280726298716594,0.013,0.168,1.09928292741526e-23
"Psap",9.65262489502982e-21,-0.281312873343317,0.984,0.971,1.75359236468007e-16
"Mcmbp",6.46233501794723e-11,-0.281760791625654,0.257,0.349,1.17401240271047e-06
"Eif4g2",1.14599242188777e-20,-0.282097741879911,0.983,0.979,2.08192443284352e-16
"Lrp5",1.41438169194353e-10,-0.282360162426394,0.259,0.342,2.56950721975381e-06
"Gm13889",6.13536582030145e-07,-0.282493165654422,0.887,0.888,0.0111461190857416
"Zc3h13",1.02047288874503e-08,-0.282642207163145,0.413,0.454,0.00018538930969831
"Acsl5",6.36054080426703e-08,-0.282649649361208,0.438,0.466,0.00115551944791119
"Prpsap1",2.3450561611051e-10,-0.283535389295311,0.366,0.427,4.26026352787963e-06
"Irf8",9.40473978478477e-07,-0.283705411421774,0.433,0.471,0.0170855907670185
"Man1a",9.59970541458501e-09,-0.284159002798405,0.386,0.431,0.000174397848266766
"Creld1",4.61315182241307e-13,-0.284854633492517,0.157,0.267,8.38071291577783e-09
"Anp32a",1.63643207112296e-11,-0.284896030629718,0.573,0.597,2.97290614360908e-07
"Atp6v0c",2.44229444152363e-15,-0.285281574273502,0.923,0.908,4.43691631191598e-11
"H2-M3",1.98395469068058e-12,-0.285588824641493,0.196,0.301,3.6042504865594e-08
"Mob4",2.18843158047595e-11,-0.286225120321275,0.525,0.563,3.97572365225065e-07
"Rell1",1.82215943897869e-09,-0.286380791552628,0.316,0.383,3.31031705279259e-05
"Btbd7",3.64520776546114e-12,-0.286760412022593,0.626,0.644,6.62224894751325e-08
"Pttg1ip",1.02690586578387e-14,-0.287739152012547,0.741,0.727,1.86557988636956e-10
"Tbcel",1.0916672412579e-14,-0.287850106286322,0.138,0.26,1.98323187719322e-10
"D430019H16Rik",1.52017634763339e-15,-0.288059531386388,0.152,0.28,2.76170437074559e-11
"Sarnp",1.21449463195655e-10,-0.288077403381402,0.678,0.671,2.20637239787547e-06
"Akap11",4.19036122788188e-09,-0.288728504374328,0.339,0.4,7.61262924269301e-05
"Ctcf",9.70378472969535e-11,-0.289074098448048,0.446,0.491,1.76288657184375e-06
"Fut8",2.43796546554792e-10,-0.289115286240494,0.286,0.361,4.42905186126091e-06
"Nnmt",1.20928609062603e-11,-0.28924217854564,0.722,0.744,2.19691004084032e-07
"Stard8",1.5208352783117e-09,-0.289774986709246,0.272,0.344,2.76290145010887e-05
"Tspan17",1.56528443843871e-11,-0.290228889231413,0.525,0.559,2.84365223931161e-07
"Art4",2.33180482493689e-10,-0.290954548010627,0.524,0.568,4.23618982546284e-06
"Slc16a9",1.40629762182139e-10,-0.291348138765948,0.236,0.319,2.55482088956293e-06
"Man2a2",4.86159710896678e-12,-0.292406995461909,0.382,0.463,8.83206346785994e-08
"Map1lc3b",2.36906068556863e-21,-0.292420941145091,0.966,0.962,4.30387254747252e-17
"Cd47",3.90619847236226e-15,-0.292444464224931,0.892,0.875,7.09639076474052e-11
"Trip10",6.57027772326759e-11,-0.29246307911268,0.228,0.318,1.19362235398602e-06
"Mpc1",1.77807663820286e-14,-0.292891471886485,0.819,0.818,3.23023182862314e-10
"Heg1",1.42428392692203e-10,-0.293048667396911,0.524,0.566,2.58749661003925e-06
"Adgra2",2.14598872600973e-11,-0.293066164970796,0.415,0.487,3.89861771854188e-07
"Tfdp2",9.11749800658955e-13,-0.293613553676737,0.261,0.366,1.65637586285712e-08
"Hint2",6.73554998433561e-11,-0.293794434104444,0.421,0.471,1.22364736565425e-06
"Arpc3",8.43191118730009e-17,-0.29410131973603,0.941,0.909,1.53182530539681e-12
"Rab20",3.0921979415839e-12,-0.294225618549469,0.199,0.307,5.61759600047547e-08
"Dazap2",1.48358216962347e-14,-0.295365290583839,0.529,0.583,2.69522372755496e-10
"Bcl2l1",1.31775549895501e-13,-0.295414856958546,0.134,0.248,2.39396641495157e-09
"Pik3r1",1.09298001100544e-12,-0.295881607972708,0.699,0.731,1.98561678599359e-08
"Ssb",5.63142247298309e-14,-0.29606878000996,0.769,0.794,1.02306052066684e-09
"Mafk",1.36494732189412e-11,-0.29622224112219,0.236,0.331,2.47969979968504e-07
"Astn2",4.57477532354194e-23,-0.296270363536833,0.043,0.19,8.31099433027864e-19
"Heph",5.3860648355122e-19,-0.296391183500235,0.106,0.253,9.78486398667502e-15
"Slc35d1",3.9809607240617e-12,-0.296606877145277,0.185,0.287,7.2322113474029e-08
"Trappc5",3.27128001176793e-09,-0.296675436468499,0.341,0.398,5.94293439737879e-05
"Trib2",1.3176581972206e-11,-0.296681242966327,0.274,0.368,2.39378964689067e-07
"Lmbrd1",5.84338951571558e-11,-0.296802351835059,0.319,0.393,1.06156857332005e-06
"Asah1",1.14627851468443e-13,-0.2970864813926,0.406,0.494,2.08244417762721e-09
"Clstn3",4.0963495941031e-28,-0.297637547871205,0.024,0.187,7.4418383076071e-24
"Stk40",1.09211518277959e-10,-0.298233080905547,0.4,0.456,1.98404565255568e-06
"Ccdc82",5.48778123056061e-11,-0.298278184069547,0.308,0.391,9.96965216155946e-07
"Tecpr1",2.97966927886779e-13,-0.298470083649727,0.185,0.295,5.41316517891911e-09
"Bod1l",7.10244494818752e-10,-0.299014313100113,0.479,0.52,1.29030117373723e-05
"Ube2e3",1.15608422588673e-13,-0.299367939736394,0.673,0.681,2.10025821316842e-09
"Itpr2",8.94803241166186e-12,-0.299533030837511,0.307,0.398,1.62558904822661e-07
"H2afz",5.62027953370452e-21,-0.299552558110613,0.969,0.964,1.0210361828881e-16
"Vstm4",1.18669408769439e-13,-0.299596501852352,0.474,0.551,2.15586714911439e-09
"Cpne3",1.76708960423266e-11,-0.300006294283193,0.455,0.51,3.21027168400948e-07
"Klhl13",2.86787880392962e-12,-0.300250158282317,0.209,0.315,5.21007542309894e-08
"G3bp2",1.9353964663031e-10,-0.301005877405674,0.518,0.543,3.51603476033284e-06
"B3gnt2",3.2843109813968e-10,-0.301015041896915,0.399,0.466,5.96660775990357e-06
"Ets2",1.91719437130837e-10,-0.30105734932071,0.369,0.442,3.48296701435591e-06
"Tomm22",5.95399635387273e-16,-0.301111734259367,0.778,0.783,1.08166251760806e-11
"Tmem205",5.56754720098279e-12,-0.301606558199447,0.643,0.646,1.01145630000254e-07
"Pcf11",4.40511343043701e-09,-0.301699529413174,0.345,0.407,8.00276956907493e-05
"Sumo1",5.54919631322586e-14,-0.301782323598436,0.837,0.819,1.00812249422374e-09
"Hmbox1",1.59097686033675e-14,-0.302309725734239,0.205,0.319,2.89032766217378e-10
"Rela",9.17658384993506e-12,-0.302686237519966,0.406,0.476,1.6671099880177e-07
"Polr2c",1.90688790799518e-12,-0.302855284171903,0.516,0.556,3.46424326245484e-08
"Etnk1",5.59008937768038e-11,-0.303198711653375,0.437,0.492,1.01555153724319e-06
"Zbtb7a",7.08640133752151e-12,-0.303267648654439,0.365,0.441,1.28738653098753e-07
"Calm1",5.6372534213853e-22,-0.303543777388045,0.988,0.986,1.02411982906307e-17
"Ccnl1",5.43478168524377e-10,-0.304199097376257,0.74,0.716,9.87336788758235e-06
"Epor",3.72398123785588e-29,-0.304383604042378,0.007,0.162,6.76535671481278e-25
"Lrrfip1",1.02585291473886e-10,-0.304573326136138,0.549,0.573,1.86366699020609e-06
"Hoxb3os",6.74018179556534e-20,-0.305114818409327,0.077,0.221,1.22448882680036e-15
"Ube2s",3.90145319003358e-15,-0.305147336581253,0.785,0.764,7.08777001033400e-11
"Sox5",1.84823689295118e-12,-0.305170689374421,0.358,0.438,3.35769196342441e-08
"Bcl2",2.44176019326696e-13,-0.305264534650101,0.287,0.393,4.43594574310809e-09
"Snu13",1.92144805794199e-13,-0.305535346754864,0.744,0.725,3.49069468686321e-09
"Eif4a2",1.05446878415162e-14,-0.305685874100826,0.783,0.776,1.91565344016825e-10
"Vamp8",1.26155653327009e-13,-0.305911068194437,0.531,0.593,2.29186975399176e-09
"Map3k20",1.22333898845547e-13,-0.306795186445265,0.398,0.488,2.22243994032705e-09
"Enpp4",7.48914466661541e-17,-0.307210355654724,0.106,0.239,1.36055291158402e-12
"Epha3",2.10456505826003e-12,-0.307384004348133,0.501,0.554,3.82336334134099e-08
"Hic1",4.26744147073045e-11,-0.307808588029414,0.222,0.315,7.75266091987601e-07
"Nudc",4.35101778423819e-12,-0.308124547067941,0.568,0.591,7.90449400862551e-08
"Gm26532",2.31927594055349e-05,-0.308409241485243,0.571,0.551,0.421342860120352
"H2-Q7",1.92787135226734e-12,-0.308486965513078,0.224,0.335,3.50236388566408e-08
"Chst15",1.62776553964963e-11,-0.308620820920531,0.598,0.625,2.95716165588149e-07
"Nub1",2.47424229689857e-14,-0.308692485140388,0.265,0.376,4.49495598077563e-10
"Dctn6",1.59933548659307e-12,-0.308928347149502,0.437,0.501,2.90551277849363e-08
"Ifi35",1.94148184650827e-11,-0.309568530001511,0.238,0.332,3.52709007055158e-07
"Il10rb",1.3406977820499e-11,-0.30980978807794,0.379,0.449,2.43564566065005e-07
"Cited2",1.8100854330366e-06,-0.310205394827924,0.68,0.691,0.0328838220619758
"Tgm2",1.99370609484722e-15,-0.310208817785214,0.715,0.755,3.62196586250895e-11
"Chsy1",2.37695827066872e-10,-0.310238754352367,0.454,0.49,4.31822009032387e-06
"Rab5c",1.7659662747198e-13,-0.310372919165885,0.627,0.64,3.20823093128345e-09
"AW011738",6.56624656757808e-19,-0.310426406471431,0.067,0.201,1.19289001393191e-14
"Rnf114",1.09671401782274e-12,-0.310504282802578,0.236,0.339,1.99240035617858e-08
"Tmem38b",6.27091789067233e-10,-0.310573116974599,0.568,0.57,1.13923765319844e-05
"Aplp2",6.45214057237643e-16,-0.311085584492173,0.881,0.862,1.17216037778363e-11
"Sumo2",1.30257511820439e-26,-0.311242615517936,0.97,0.971,2.36638821724191e-22
"Sqstm1",3.566215050141e-11,-0.311425911946245,0.665,0.671,6.47874288159115e-07
"Aga",7.13847320970184e-13,-0.311803178464162,0.337,0.42,1.29684642800653e-08
"Malat1",2.31371284408262e-14,-0.312231938600675,1,0.993,4.20332212384489e-10
"Stx2",1.23953744794097e-11,-0.312411117894638,0.286,0.374,2.25186768167437e-07
"Arl6ip1",6.7717659183813e-12,-0.312992105892286,0.612,0.629,1.23022671439233e-07
"Atxn7l3b",2.72146650302783e-17,-0.313515526425734,0.845,0.835,4.94408819605066e-13
"Mylip",4.95551403481709e-13,-0.313623306672491,0.24,0.352,9.00268234705221e-09
"Hilpda",1.84384562139261e-06,-0.313688850049165,0.328,0.378,0.0334971434038396
"Ints6l",6.80180543986882e-14,-0.313760110479543,0.171,0.287,1.23568399426097e-09
"Ston1",1.02579468947727e-15,-0.313774970191382,0.154,0.28,1.86356121237335e-11
"Insig2",6.47757206934186e-11,-0.31382249530016,0.322,0.396,1.17678051783733e-06
"Rbp1",1.91842075576069e-43,-0.313995214055164,0.997,0.996,3.48519498699044e-39
"St3gal1",8.83495141141747e-12,-0.314696122250495,0.335,0.42,1.60504562291221e-07
"Hhip",4.33154203839864e-26,-0.314711767780875,0.003,0.139,7.86911242115881e-22
"Aamp",1.32165243500261e-16,-0.316392662089453,0.726,0.75,2.40104597866924e-12
"Tmem9b",9.81467988708977e-12,-0.316543425888175,0.337,0.413,1.7830328950876e-07
"Sept11",2.63069723087386e-14,-0.317543619079866,0.82,0.813,4.77918765932854e-10
"Srrm2",5.86897146762068e-16,-0.317642453633902,0.778,0.787,1.06621604652265e-11
"Cysltr1",7.79393024433787e-19,-0.317699499976961,0.091,0.231,1.41592330748886e-14
"Pde8b",5.4689124415968e-29,-0.317938453690418,0.025,0.192,9.9353732326489e-25
"Id1",3.57271060736821e-11,-0.318264843250108,0.122,0.226,6.49054336040583e-07
"Gbp3",1.94484736932572e-20,-0.318729702981508,0.093,0.242,3.53320421585404e-16
"Bax",4.16770250588287e-16,-0.318950537462157,0.765,0.764,7.57146514243741e-12
"Bnip2",1.10040270478489e-13,-0.319240796912222,0.64,0.654,1.99910159378272e-09
"Lgmn",2.75581657116123e-15,-0.319357053147526,0.782,0.781,5.00649196482861e-11
"Acer2",6.28898293502603e-29,-0.320277173572316,0.03,0.2,1.14251952980618e-24
"Ggh",1.18113162789725e-13,-0.320466776196498,0.52,0.569,2.14576182840094e-09
"Mier1",8.77910926922319e-11,-0.32096633508554,0.622,0.618,1.59490078093978e-06
"Cdkn1a",0.252988775316514,-0.321055962558726,0.129,0.138,1
"Sgce",7.40993033362469e-13,-0.321749477495549,0.412,0.49,1.3461620437096e-08
"Dock8",4.32119064875466e-20,-0.322168938850441,0.092,0.236,7.85030705159259e-16
"Snrpb",2.66481881309085e-20,-0.322235080459038,0.882,0.886,4.84117633774215e-16
"Tpst1",1.03163750679406e-15,-0.323519732015276,0.344,0.446,1.87417585859276e-11
