"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gpx3",0,1.26905419198039,0.907,0.597,0,"0","Gpx3"
"Alcam",0,1.13217496274217,0.994,0.841,0,"0","Alcam"
"Igfbp4",0,1.03242199701974,0.987,0.799,0,"0","Igfbp4"
"Maf",1.27846826705022e-305,0.9851387366266,0.93,0.635,2.22453478466737e-301,"0","Maf"
"C4b",4.39599029854716e-260,0.949653833492019,0.963,0.798,7.64902311947207e-256,"0","C4b"
"Itga8",4.53241914637323e-195,0.723563519719208,0.946,0.748,7.88640931468941e-191,"0","Itga8"
"Klf9",2.42150355608147e-191,0.689563687071585,0.965,0.859,4.21341618758176e-187,"0","Klf9"
"Trf",2.86464737047084e-188,0.747222497750988,0.837,0.584,4.98448642461926e-184,"0","Trf"
"Plce1",1.96997940420824e-186,0.760490684179409,0.6,0.277,3.42776416332233e-182,"0","Plce1"
"Mmp2",9.88939179686384e-185,0.680096228725348,0.953,0.791,1.72075417265431e-180,"0","Mmp2"
"Wt1",3.51919828338829e-176,0.768585844600528,0.575,0.259,6.12340501309562e-172,"0","Wt1"
"Wnt4",2.3597018544542e-172,0.802538002461226,0.755,0.457,4.10588122675031e-168,"0","Wnt4"
"Cxcl12",1.2052887650103e-168,0.595924946275924,0.994,0.938,2.09720245111792e-164,"0","Cxcl12"
"Cebpd",1.23857316794681e-166,0.675413481207894,0.994,0.931,2.15511731222746e-162,"0","Cebpd"
"Selenop",3.63378729989055e-161,0.534268809386178,0.926,0.807,6.32278990180955e-157,"0","Selenop"
"Egr1",2.92749274908972e-156,0.645859919425499,0.969,0.879,5.09383738341612e-152,"0","Egr1"
"Tcf21",2.9520605568571e-149,0.652031697990485,0.969,0.862,5.13658536893136e-145,"0","Tcf21"
"Raph1",5.08955104013082e-148,0.565598976999113,0.973,0.894,8.85581880982762e-144,"0","Raph1"
"Lum",7.25764702108149e-141,0.48121177160768,0.998,0.947,1.26283058166818e-136,"0","Lum"
"Plekha6",1.72501687152688e-140,0.571639974660657,0.891,0.73,3.00152935645678e-136,"0","Plekha6"
"Mamdc2",1.07941915699948e-139,0.768055203641846,0.563,0.292,1.8781893331791e-135,"0","Mamdc2"
"Id3",1.27394359095776e-138,0.506252674114245,0.999,0.976,2.21666184826649e-134,"0","Id3"
"Fndc5",7.03093058180898e-138,0.568923925084941,0.39,0.137,1.22338192123476e-133,"0","Fndc5"
"Adamts5",1.23826914659416e-131,0.651678223962675,0.894,0.705,2.15458831507384e-127,"0","Adamts5"
"Tmem178",4.68641698802444e-128,0.602848345380929,0.484,0.221,8.15436555916253e-124,"0","Tmem178"
"Mylk",1.19345627029534e-124,0.48224556270351,0.964,0.89,2.0766139103139e-120,"0","Mylk"
"Dpep1",5.4725137871317e-124,0.567734802265083,0.349,0.119,9.52217398960915e-120,"0","Dpep1"
"Sned1",1.0712873476831e-123,0.556410653843202,0.444,0.188,1.86403998496859e-119,"0","Sned1"
"Rps27",7.70690748690355e-123,0.272050008301928,0.999,0.997,1.34100190272122e-118,"0","Rps27"
"Lcn8",1.03918080562589e-121,0.561939423604165,0.347,0.117,1.80817460178905e-117,"0","Lcn8"
"Npr3",4.70411290179476e-120,0.694223919617942,0.57,0.309,8.18515644912288e-116,"0","Npr3"
"Socs3",4.48352565941337e-119,0.629945807464687,0.865,0.705,7.80133464737926e-115,"0","Socs3"
"Gsn",1.99666643277135e-115,0.428437868172356,0.954,0.855,3.47419959302216e-111,"0","Gsn"
"Zfp36",1.39232082768856e-114,0.593159067493761,0.958,0.891,2.4226382401781e-110,"0","Zfp36"
"Hand2os1",3.48853570463292e-113,0.511279609206113,0.925,0.799,6.07005212606129e-109,"0","Hand2os1"
"Tmem100",5.21011503226271e-113,0.576800540383654,0.314,0.103,9.06560015613712e-109,"0","Tmem100"
"C6",7.39365057294377e-111,0.593593718848514,0.58,0.332,1.28649519969222e-106,"0","C6"
"Gadd45a",1.25409360964128e-108,0.629124312640768,0.517,0.272,2.18212288077583e-104,"0","Gadd45a"
"Plxna4",1.14053089751292e-103,0.525512158441804,0.545,0.293,1.98452376167248e-99,"0","Plxna4"
"Mdk",8.89159875471792e-103,0.711814060581801,0.694,0.473,1.54713818332092e-98,"0","Mdk"
"Fam180a",2.7249162136862e-102,0.494618064374464,0.898,0.705,4.74135421181399e-98,"0","Fam180a"
"Gas6",4.83240864403062e-102,0.49409534602438,0.872,0.688,8.40839104061328e-98,"0","Gas6"
"Fos",4.13643341622752e-101,0.433229964172587,0.992,0.972,7.19739414423589e-97,"0","Fos"
"Gdf10",1.04728554248368e-100,0.567019342622008,0.892,0.744,1.82227684392161e-96,"0","Gdf10"
"Gdf2",1.08796377106181e-100,0.504211838184704,0.82,0.601,1.89305696164754e-96,"0","Gdf2"
"Fhl2",7.19724773441779e-100,0.552688872800123,0.828,0.637,1.2523211057887e-95,"0","Fhl2"
"Zfp36l1",7.00217373418543e-98,0.46532268540118,0.969,0.915,1.21837822974826e-93,"0","Zfp36l1"
"C3",7.71876751933856e-98,0.544585216780994,0.915,0.764,1.34306554836491e-93,"0","C3"
"Myo10",8.87778921812241e-98,0.485902403198968,0.898,0.785,1.5447353239533e-93,"0","Myo10"
"Capn6",2.99183679545967e-97,0.541897816400757,0.645,0.422,5.20579602409982e-93,"0","Capn6"
"Ccbe1",2.62971686413306e-95,0.553866969513346,0.54,0.311,4.57570734359152e-91,"0","Ccbe1"
"Htra1",5.1318494377948e-95,0.476513825525227,0.847,0.632,8.92941802176296e-91,"0","Htra1"
"Txnip",1.22386564200392e-94,0.493864963175044,0.853,0.723,2.12952621708681e-90,"0","Txnip"
"Clic5",1.63958562218001e-94,0.464034028166678,0.364,0.153,2.85287898259322e-90,"0","Clic5"
"Itm2b",1.87959691103046e-92,0.29063450402441,0.999,0.994,3.27049862519301e-88,"0","Itm2b"
"Pdgfra",6.00825525344074e-92,0.44782950962044,0.932,0.834,1.04543641409869e-87,"0","Pdgfra"
"Btg2",4.32393971103241e-91,0.654503541894488,0.828,0.694,7.52365509719639e-87,"0","Btg2"
"Ggt5",2.6339379979167e-89,0.480846794802162,0.378,0.168,4.58305211637505e-85,"0","Ggt5"
"Zbtb20",7.0938683602076e-87,0.379732623610456,0.966,0.926,1.23433309467612e-82,"0","Zbtb20"
"Cebpb",1.80232398209195e-83,0.518848886841104,0.978,0.942,3.13604372883999e-79,"0","Cebpb"
"Efemp1",1.95170962712022e-82,0.451149122647111,0.808,0.638,3.39597475118918e-78,"0","Efemp1"
"Apoe",4.45034274481153e-82,0.289343282743244,1,0.989,7.74359637597206e-78,"0","Apoe"
"Hk2",2.40325683990794e-81,0.528166607983597,0.724,0.538,4.18166690143982e-77,"0","Hk2"
"Arap2",4.95008212819463e-79,0.481576487521113,0.726,0.567,8.61314290305866e-75,"0","Arap2"
"Sgk1",9.39821758507397e-79,0.468307822840337,0.828,0.698,1.63528985980287e-74,"0","Sgk1"
"Acaa2",6.31263673899451e-78,0.480022988988219,0.859,0.727,1.09839879258504e-73,"0","Acaa2"
"Lamp2",1.3536236443988e-76,0.322484776074165,0.977,0.953,2.35530514125392e-72,"0","Lamp2"
"Bambi",2.98992716811252e-76,0.476471750688052,0.89,0.759,5.20247327251578e-72,"0","Bambi"
"Ctnnal1",5.91054054845428e-76,0.424107402945381,0.334,0.153,1.02843405543104e-71,"0","Ctnnal1"
"Hand2",4.55664578514491e-74,0.430046227191055,0.85,0.728,7.92856366615214e-70,"0","Hand2"
"Lbh",1.1940538472867e-70,0.34459292663845,0.959,0.895,2.07765369427886e-66,"0","Lbh"
"Lpin1",2.01404070887377e-69,0.423007384006549,0.435,0.245,3.50443083344036e-65,"0","Lpin1"
"Gadd45b",2.40255437556254e-69,0.536756442157817,0.894,0.79,4.18044461347883e-65,"0","Gadd45b"
"Sparcl1",5.55533728146e-68,0.377363780971042,0.947,0.835,9.6662868697404e-64,"0","Sparcl1"
"Hgf",1.21242824507594e-67,0.456097239328319,0.922,0.82,2.10962514643214e-63,"0","Hgf"
"Plagl1",2.83169108030218e-67,0.393656390523434,0.279,0.118,4.9271424797258e-63,"0","Plagl1"
"Tiparp",3.0839416818872e-66,0.539233668930528,0.686,0.537,5.36605852648373e-62,"0","Tiparp"
"Junb",1.06604139993608e-65,0.347305203959816,0.987,0.972,1.85491203588878e-61,"0","Junb"
"Nr4a1",1.96235947558772e-65,0.464407235904731,0.873,0.794,3.41450548752263e-61,"0","Nr4a1"
"Gm17167",5.18298475674486e-65,0.41352178099997,0.37,0.196,9.01839347673606e-61,"0","Gm17167"
"Cfh",5.39139828808277e-65,0.303459852948933,0.986,0.942,9.38103302126402e-61,"0","Cfh"
"Tmem47",2.50528045129306e-63,0.423793717803284,0.814,0.681,4.35918798524992e-59,"0","Tmem47"
"Daam2",2.86086392608424e-62,0.407151176922411,0.551,0.365,4.97790323138658e-58,"0","Daam2"
"Vstm4",1.10787107311412e-61,0.423922375558116,0.527,0.353,1.92769566721856e-57,"0","Vstm4"
"Sdk2",9.54704567947651e-60,0.372078285077265,0.401,0.225,1.66118594822891e-55,"0","Sdk2"
"Scarf2",2.24596765815552e-59,0.414073672799574,0.753,0.63,3.90798372519061e-55,"0","Scarf2"
"Nfkbiz",2.4041268532495e-59,0.524106072501425,0.749,0.633,4.18318072465413e-55,"0","Nfkbiz"
"Auts2",4.44548879231591e-59,0.424219476298539,0.422,0.248,7.73515049862969e-55,"0","Auts2"
"Csrp1",1.53800856495404e-58,0.380603547674516,0.931,0.839,2.67613490302003e-54,"0","Csrp1"
"Chst15",6.07295667319854e-58,0.381769521947927,0.795,0.679,1.05669446113655e-53,"0","Chst15"
"Tbc1d2b",7.88260851559245e-58,0.395546733766855,0.576,0.414,1.37157388171309e-53,"0","Tbc1d2b"
"Fabp5",1.56415069579652e-57,0.481637206280783,0.472,0.294,2.72162221068595e-53,"0","Fabp5"
"Rbpms",6.72563132338802e-57,0.331911649844411,0.896,0.828,1.17025985026951e-52,"0","Rbpms"
"Fosb",3.27817016116245e-56,0.390345461879016,0.937,0.885,5.70401608042267e-52,"0","Fosb"
"Cdkn1c",2.08585788554559e-55,0.302847812067774,0.2,0.075,3.62939272084933e-51,"0","Cdkn1c"
"Ajap1",3.71929153950295e-55,0.374147956053167,0.388,0.22,6.47156727873513e-51,"0","Ajap1"
"Tsc22d1",2.81829258684412e-54,0.391512596029922,0.706,0.557,4.90382910110877e-50,"0","Tsc22d1"
"Ctsk",5.11578464579833e-54,0.394815014146632,0.783,0.671,8.90146528368909e-50,"0","Ctsk"
"Tnxb",1.87017433626523e-53,0.372286826318515,0.716,0.58,3.2541033451015e-49,"0","Tnxb"
"Srsf5",3.34219965658371e-53,0.326522466736976,0.882,0.801,5.81542740245565e-49,"0","Srsf5"
"Gas1",1.35698329719319e-52,0.406443910995718,0.614,0.443,2.36115093711615e-48,"0","Gas1"
"Mxra8",1.42286575034878e-52,0.341822673514781,0.896,0.826,2.47578640560688e-48,"0","Mxra8"
"C1s1",1.31376250248043e-51,0.332034513198744,0.887,0.823,2.28594675431595e-47,"0","C1s1"
"Cited2",2.61362491129462e-51,0.48313792840242,0.728,0.592,4.54770734565263e-47,"0","Cited2"
"Wnt5a",3.79714218608661e-51,0.397143115655306,0.64,0.487,6.60702740379069e-47,"0","Wnt5a"
"Mt1",3.97123343861688e-51,0.282682528475424,0.976,0.926,6.90994618319337e-47,"0","Mt1"
"Oxct1",1.00986279705111e-50,0.396874111231705,0.622,0.487,1.75716126686893e-46,"0","Oxct1"
"Itm2a",2.31747038457004e-50,0.342772697703655,0.249,0.114,4.03239846915188e-46,"0","Itm2a"
"Scube1",2.54888604673229e-50,0.368757757513046,0.674,0.532,4.43506172131418e-46,"0","Scube1"
"Pbx1",3.14582964580248e-50,0.336361108483562,0.833,0.741,5.47374358369632e-46,"0","Pbx1"
"Selenbp1",1.69212458239797e-49,0.374346760367487,0.611,0.449,2.94429677337246e-45,"0","Selenbp1"
"Smoc2",5.1694237541434e-49,0.353106440056569,0.831,0.724,8.99479733220951e-45,"0","Smoc2"
"Angptl2",2.03792528670206e-48,0.324901529523124,0.844,0.759,3.54598999886159e-44,"0","Angptl2"
"Pim1",2.42244597392407e-48,0.4127481177273,0.678,0.548,4.21505599462788e-44,"0","Pim1"
"Rin2",7.74933357147926e-48,0.370438393849631,0.437,0.281,1.34838404143739e-43,"0","Rin2"
"Tmem141",1.94527834200957e-47,0.405417023497498,0.573,0.419,3.38478431509665e-43,"0","Tmem141"
"Ccnl1",4.52324693043078e-46,0.384042381065097,0.755,0.658,7.87044965894956e-42,"0","Ccnl1"
"Lrp1",7.18208930291744e-46,0.258759266314736,0.979,0.941,1.24968353870764e-41,"0","Lrp1"
"Rhobtb1",1.87789144817804e-45,0.329865401134902,0.41,0.258,3.2675311198298e-41,"0","Rhobtb1"
"Lbp",5.24730284239843e-45,0.269989983539097,0.305,0.164,9.13030694577327e-41,"0","Lbp"
"Tgm2",1.02972305894963e-43,0.319326189096813,0.826,0.737,1.79171812257236e-39,"0","Tgm2"
"Inmt",1.42573716290425e-43,0.270156286598526,0.241,0.115,2.48078266345339e-39,"0","Inmt"
"Smim1",2.08617076138475e-43,0.334730133190816,0.741,0.632,3.62993712480946e-39,"0","Smim1"
"Slc40a1",3.27543979744273e-43,0.347225846054996,0.516,0.36,5.69926524755035e-39,"0","Slc40a1"
"Pim3",4.1732597881784e-43,0.342290176356945,0.503,0.348,7.26147203143042e-39,"0","Pim3"
"Spon1",5.490097075158e-43,0.295855637668048,0.26,0.132,9.55276891077491e-39,"0","Spon1"
"Cpxm1",5.5916168022189e-43,0.308005480501926,0.826,0.735,9.72941323586088e-39,"0","Cpxm1"
"Fgl2",1.03123802550471e-42,0.351082721390271,0.286,0.149,1.7943541643782e-38,"0","Fgl2"
"Olfml3",1.35429415398877e-42,0.274982395672349,0.961,0.892,2.35647182794046e-38,"0","Olfml3"
"Cp",1.53894151939251e-42,0.273989823567309,0.931,0.874,2.67775824374297e-38,"0","Cp"
"Aebp1",2.70548037864005e-42,0.333309112902565,0.75,0.65,4.70753585883368e-38,"0","Aebp1"
"Ldhb",4.77322872862445e-42,0.294885324384055,0.334,0.192,8.30541798780655e-38,"0","Ldhb"
"Prnp",2.20440960491766e-41,0.376092618215456,0.766,0.688,3.83567271255672e-37,"0","Prnp"
"Nav1",2.41828899119657e-41,0.321772042725259,0.772,0.657,4.20782284468204e-37,"0","Nav1"
"Col27a1",2.60260432079339e-41,0.334892490231678,0.587,0.448,4.5285315181805e-37,"0","Col27a1"
"Pdgfrb",5.06140593471246e-41,0.269479098699347,0.926,0.854,8.80684632639968e-37,"0","Pdgfrb"
"Fosl2",7.57433585041878e-41,0.366052557858877,0.596,0.464,1.31793443797287e-36,"0","Fosl2"
"1200007C13Rik",1.33422842088166e-40,0.30746101798683,0.249,0.125,2.32155745233408e-36,"0","1200007C13Rik"
"Sytl2",1.65911736703026e-40,0.33888678790214,0.396,0.257,2.88686421863265e-36,"0","Sytl2"
"Mafb",1.72040938660005e-40,0.269486477663197,0.309,0.172,2.99351233268408e-36,"0","Mafb"
"Ntn1",2.22809652993196e-40,0.335825646963624,0.719,0.61,3.87688796208161e-36,"0","Ntn1"
"Mrvi1",3.83084417041495e-40,0.325354260091385,0.402,0.26,6.66566885652201e-36,"0","Mrvi1"
"Lgi2",7.35770946155528e-39,0.37134160161181,0.407,0.275,1.28024144631062e-34,"0","Lgi2"
"Dpt",8.0923117036206e-39,0.295792158994889,0.884,0.79,1.40806223642998e-34,"0","Dpt"
"Foxf1",9.7118652196562e-39,0.353731714294363,0.577,0.454,1.68986454822018e-34,"0","Foxf1"
"Cpxm2",2.39457050381182e-38,0.308895606046367,0.186,0.082,4.16655267663257e-34,"0","Cpxm2"
"Pamr1",7.76994452403979e-38,0.315279512904944,0.646,0.525,1.35197034718292e-33,"0","Pamr1"
"Tshz2",1.52313935697128e-37,0.281027967581812,0.806,0.722,2.65026248113002e-33,"0","Tshz2"
"Plekhf1",4.61014241586608e-37,0.346359417398644,0.426,0.289,8.02164780360698e-33,"0","Plekhf1"
"Ppp1r15a",1.04835135270712e-36,0.277708834729502,0.743,0.643,1.82413135371038e-32,"0","Ppp1r15a"
"Klf2",1.01137816678615e-35,0.436918675134482,0.892,0.838,1.7597980102079e-31,"0","Klf2"
"Marcksl1",1.01652187754527e-35,0.276861039699113,0.746,0.636,1.76874806692877e-31,"0","Marcksl1"
"Plscr2",1.43779076147209e-35,0.296387360921538,0.496,0.359,2.50175592496143e-31,"0","Plscr2"
"Phactr2",2.50783676803237e-35,0.310070484296698,0.507,0.375,4.36363597637633e-31,"0","Phactr2"
"Svep1",3.23076943180807e-35,0.279940622524598,0.731,0.625,5.62153881134604e-31,"0","Svep1"
"Ildr2",1.02173020245379e-34,0.307922437671419,0.622,0.478,1.7778105522696e-30,"0","Ildr2"
"Malat1",2.02246150584773e-34,0.346793024834375,0.993,0.99,3.51908302017505e-30,"0","Malat1"
"Nr2f2",2.49124252667949e-34,0.257224101726389,0.847,0.786,4.33476199642232e-30,"0","Nr2f2"
"Jun",4.72687695840386e-34,0.30185180982579,0.97,0.953,8.22476590762271e-30,"0","Jun"
"Stim1",4.96620783617402e-34,0.297569809864769,0.612,0.497,8.64120163494279e-30,"0","Stim1"
"Tgfbr3",7.10079908293356e-34,0.276736020634105,0.651,0.539,1.23553904043044e-29,"0","Tgfbr3"
"Rhob",8.57093033553053e-34,0.265809915122517,0.94,0.903,1.49134187838231e-29,"0","Rhob"
"Fbln5",9.8879297915621e-34,0.286136126045574,0.749,0.65,1.7204997837318e-29,"0","Fbln5"
"Osmr",1.24315957082916e-33,0.313843553827397,0.633,0.524,2.16309765324274e-29,"0","Osmr"
"Igsf10",1.58746043030155e-33,0.298724086610569,0.454,0.322,2.76218114872471e-29,"0","Igsf10"
"Tbx2",4.32947554632519e-33,0.276856806235928,0.42,0.287,7.53328745060584e-29,"0","Tbx2"
"Rarb",1.03731064172961e-32,0.261009019131832,0.367,0.238,1.80492051660952e-28,"0","Rarb"
"Gm14964",1.47458143968393e-32,0.276070400981856,0.353,0.223,2.56577170505004e-28,"0","Gm14964"
"Hes1",1.8200841423486e-32,0.336329706300953,0.858,0.785,3.16694640768656e-28,"0","Hes1"
"Arvcf",2.11673588747595e-32,0.266225296820663,0.602,0.477,3.68312044420815e-28,"0","Arvcf"
"Dhrs3",8.98754622906869e-32,0.280766581171527,0.738,0.646,1.56383304385795e-27,"0","Dhrs3"
"Papss2",1.16305092453446e-31,0.290114170472639,0.646,0.539,2.02370860868997e-27,"0","Papss2"
"Gem",1.98388451059658e-31,0.367435848701678,0.766,0.682,3.45195904843805e-27,"0","Gem"
"Errfi1",3.04141107709272e-31,0.304289325130689,0.758,0.659,5.29205527414134e-27,"0","Errfi1"
"Atoh8",6.80059693822309e-31,0.296426493144216,0.393,0.27,1.18330386725082e-26,"0","Atoh8"
"Cyp27a1",7.52018013959765e-31,0.260871723861639,0.289,0.175,1.30851134428999e-26,"0","Cyp27a1"
"Pdlim2",8.34249274170052e-31,0.265823542520376,0.876,0.783,1.45159373705589e-26,"0","Pdlim2"
"Slc6a6",2.70179905906316e-30,0.276335263130516,0.464,0.334,4.7011303627699e-26,"0","Slc6a6"
"Irs2",5.13428251233508e-30,0.320279878891756,0.609,0.509,8.93365157146304e-26,"0","Irs2"
"Prkab1",5.16942594262217e-30,0.265670808646608,0.392,0.27,8.99480114016257e-26,"0","Prkab1"
"Ltbp1",1.03860090553065e-29,0.281451736810065,0.636,0.522,1.80716557562334e-25,"0","Ltbp1"
"Vasn",1.19104882087239e-29,0.280303074887388,0.594,0.486,2.07242494831796e-25,"0","Vasn"
"Spidr",1.40928666218524e-29,0.257635607544562,0.186,0.094,2.45215879220232e-25,"0","Spidr"
"Pnrc1",1.70105107982857e-29,0.260279353912237,0.854,0.796,2.95982887890171e-25,"0","Pnrc1"
"Abca1",2.31841615726635e-29,0.286014694398767,0.49,0.373,4.03404411364344e-25,"0","Abca1"
"Hivep3",2.95547582607321e-29,0.26328100579182,0.523,0.402,5.14252793736739e-25,"0","Hivep3"
"Gm34030",5.99053893639178e-29,0.282259286016542,0.528,0.414,1.04235377493217e-24,"0","Gm34030"
"Phldb2",3.5921688335267e-28,0.261252544859413,0.712,0.619,6.25037377033646e-24,"0","Phldb2"
"Arid5b",4.66638884035951e-28,0.292250871267901,0.707,0.616,8.11951658222555e-24,"0","Arid5b"
"Hlx",1.46613334351339e-27,0.267833074227333,0.513,0.393,2.5510720177133e-23,"0","Hlx"
"Gabarapl1",3.28516065699229e-27,0.260867190917601,0.621,0.53,5.71617954316658e-23,"0","Gabarapl1"
"Myh10",6.18275840998404e-27,0.272109123638702,0.477,0.36,1.07579996333722e-22,"0","Myh10"
"Hexa",6.56396719516804e-27,0.251501483391642,0.739,0.673,1.14213029195924e-22,"0","Hexa"
"Lhx2",7.35722129894684e-27,0.254575933301861,0.564,0.449,1.28015650601675e-22,"0","Lhx2"
"Ier5",4.08348955789992e-26,0.28773724948114,0.669,0.579,7.10527183074587e-22,"0","Ier5"
"Sik1",6.09818838155161e-26,0.275669935020799,0.425,0.312,1.06108477838998e-21,"0","Sik1"
"Tns2",6.99270192529139e-25,0.275839894792209,0.518,0.42,1.2167301350007e-20,"0","Tns2"
"Prrc2b",8.02499196562642e-25,0.260037417079726,0.602,0.511,1.396348602019e-20,"0","Prrc2b"
"Pltp",3.18804721825966e-24,0.250854456640251,0.576,0.473,5.54720215977181e-20,"0","Pltp"
"Map3k8",4.56995944425766e-24,0.270917533011533,0.446,0.338,7.95172943300832e-20,"0","Map3k8"
"Sbno2",2.6942255617529e-23,0.259859397720979,0.506,0.404,4.68795247745005e-19,"0","Sbno2"
"Gata6",2.57156413195825e-22,0.252700907082,0.674,0.59,4.47452158960736e-18,"0","Gata6"
"Sox4",6.00045760377268e-22,0.337608205180082,0.613,0.533,1.04407962305645e-17,"0","Sox4"
"Rasl11a",7.95568419972367e-20,0.284175431827157,0.653,0.56,1.38428905075192e-15,"0","Rasl11a"
"Adm",3.94376548733928e-19,0.263146987885151,0.505,0.402,6.86215194797035e-15,"0","Adm"
"Gadd45g",5.41909484540736e-18,0.250723504487885,0.798,0.741,9.4292250310088e-14,"0","Gadd45g"
"Id2",1.09511714771261e-17,0.258244354690816,0.687,0.61,1.90550383701994e-13,"0","Id2"
"Tnfaip6",7.73342443683132e-17,0.277700818652789,0.492,0.404,1.34561585200865e-12,"0","Tnfaip6"
"Myc",1.94025363198456e-12,0.258893262648578,0.449,0.382,3.37604131965313e-08,"0","Myc"
"Cdkn1a",0.000680861470403408,0.250260318209686,0.195,0.168,1,"0","Cdkn1a"
"Acta2",0,1.78357180301512,0.733,0.268,0,"1","Acta2"
"Tagln",0,1.58022335220655,0.952,0.66,0,"1","Tagln"
"Lgals1",5.36393021877103e-308,1.02909730295814,0.991,0.92,9.33323858066159e-304,"1","Lgals1"
"Timp1",6.37074107089281e-300,1.5939295608828,0.927,0.624,1.10850894633535e-295,"1","Timp1"
"Col3a1",5.74044732781765e-298,1.00154955756559,0.999,0.955,9.98837835040272e-294,"1","Col3a1"
"Col1a1",1.16704586073235e-284,1.08608076913475,1,0.943,2.03065979767428e-280,"1","Col1a1"
"Sparc",1.0473716889482e-281,0.761619580155941,1,0.976,1.82242673876987e-277,"1","Sparc"
"S100a6",5.59537737042629e-270,1.18330341970875,0.952,0.76,9.73595662454174e-266,"1","S100a6"
"Serpinh1",2.31773054869834e-258,0.702469176858283,0.993,0.935,4.03285115473512e-254,"1","Serpinh1"
"Crip1",3.18090333871898e-243,0.986443752762081,0.935,0.698,5.53477180937102e-239,"1","Crip1"
"Fstl1",1.11458843506727e-240,0.811636372370135,0.99,0.884,1.93938387701706e-236,"1","Fstl1"
"Myl6",3.55603412601257e-231,0.623183507536242,0.996,0.982,6.18749937926187e-227,"1","Myl6"
"Col1a2",1.11877769281298e-220,0.889129350220844,0.998,0.954,1.94667318549458e-216,"1","Col1a2"
"Lox",7.10328874725595e-217,0.896143389461317,0.731,0.367,1.23597224202253e-212,"1","Lox"
"Col5a2",1.07858420792871e-213,0.817470973521796,0.95,0.763,1.87673652179595e-209,"1","Col5a2"
"Col4a1",2.65117605145929e-206,0.757924982126975,0.988,0.899,4.61304632953917e-202,"1","Col4a1"
"Nme2",9.57616697294391e-204,0.567236774442637,0.994,0.97,1.66625305329224e-199,"1","Nme2"
"Fn1",3.65718658665485e-188,0.857085292148361,0.903,0.626,6.36350466077945e-184,"1","Fn1"
"Cxcl14",6.80913970663275e-180,1.26532700960607,0.805,0.521,1.1847903089541e-175,"1","Cxcl14"
"Anxa2",1.2287851891745e-179,0.677030308104997,0.965,0.839,2.13808622916363e-175,"1","Anxa2"
"Rpl41",1.50394731610438e-165,0.349446328704027,1,0.999,2.61686833002162e-161,"1","Rpl41"
"S100a11",3.24107744224205e-159,0.520002760201737,0.987,0.96,5.63947474950117e-155,"1","S100a11"
"Actb",1.26028001664432e-157,0.578003188763936,0.999,0.998,2.19288722896112e-153,"1","Actb"
"Ccn5",1.0149968117164e-156,0.580828290213249,0.281,0.056,1.76609445238654e-152,"1","Ccn5"
"Vim",6.24931708621696e-155,0.485330429963197,0.999,0.972,1.08738117300175e-150,"1","Vim"
"Serpina3n",2.12602984009329e-148,0.88060772937849,0.656,0.339,3.69929192176233e-144,"1","Serpina3n"
"Col4a2",1.66184362235044e-142,0.570721433128589,0.975,0.864,2.89160790288976e-138,"1","Col4a2"
"Serf2",1.86431995482066e-136,0.405088364428454,0.994,0.986,3.24391672138794e-132,"1","Serf2"
"Col5a1",2.25599117882593e-126,0.618025182482906,0.913,0.714,3.92542465115711e-122,"1","Col5a1"
"Col15a1",1.7984713403491e-122,0.772453513783708,0.792,0.542,3.12934013220744e-118,"1","Col15a1"
"Sec61b",2.25590343327747e-122,0.541950680039712,0.941,0.854,3.92527197390279e-118,"1","Sec61b"
"Rplp1",1.27611480011707e-121,0.30347345846211,0.998,0.998,2.2204397522037e-117,"1","Rplp1"
"S100a10",5.15741217752079e-118,0.574822241186418,0.933,0.814,8.97389718888617e-114,"1","S100a10"
"Tpm1",7.07974258986646e-117,0.56656791782006,0.96,0.844,1.23187521063676e-112,"1","Tpm1"
"Tuba1a",2.22913333937915e-114,0.647632264963788,0.915,0.782,3.87869201051972e-110,"1","Tuba1a"
"Loxl2",3.5503150768153e-113,0.573930482386013,0.791,0.535,6.17754823365861e-109,"1","Loxl2"
"Postn",2.38432557974871e-111,0.688080955474466,0.722,0.451,4.14872650876276e-107,"1","Postn"
"Ost4",1.83269109030598e-107,0.418270128225001,0.973,0.928,3.1888824971324e-103,"1","Ost4"
"Vcan",5.26970028276805e-107,0.57654052003505,0.466,0.21,9.16927849201641e-103,"1","Vcan"
"Sec61g",4.72773115081053e-104,0.457449602865949,0.968,0.921,8.22625220241033e-100,"1","Sec61g"
"Rps2",5.47574875958143e-102,0.309955620674561,0.997,0.994,9.52780284167168e-98,"1","Rps2"
"Tpm2",5.16066633383544e-99,0.538616608908086,0.702,0.466,8.97955942087366e-95,"1","Tpm2"
"Col6a3",6.62928873965748e-97,0.463924132182208,0.995,0.924,1.1534962407004e-92,"1","Col6a3"
"Ssr4",4.46081696027945e-94,0.427568827690401,0.955,0.879,7.76182151088624e-90,"1","Ssr4"
"Anxa1",6.2008063989466e-94,0.49886281466657,0.915,0.758,1.07894031341671e-89,"1","Anxa1"
"Tnc",2.2178369053466e-93,0.703164191365372,0.639,0.395,3.85903621530308e-89,"1","Tnc"
"Kdelr3",1.14373616990747e-91,0.468659055466691,0.613,0.349,1.990100935639e-87,"1","Kdelr3"
"Tpm4",2.28084801324042e-91,0.490494375127791,0.924,0.791,3.96867554303832e-87,"1","Tpm4"
