"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Tm4sf11",4.41968476599242e-28,0.803331543739135,0.591,0.401,7.69025149282681e-24,"4","Tm4sf1"
"Tnc1",1.18436581302192e-34,0.792231702072388,0.678,0.454,2.06079651465814e-30,"4","Tnc"
"Medag",3.36020841327175e-84,0.773245499232348,0.469,0.149,5.84676263909285e-80,"4","Medag"
"Tagln3",1.11765812456373e-14,0.750707511947163,0.812,0.752,1.9447251367409e-10,"4","Tagln"
"Ccl191",3.49735863579907e-35,0.739415893467956,0.882,0.774,6.08540402629039e-31,"4","Ccl19"
"B4galt5",1.51662576151181e-61,0.712728208504623,0.512,0.216,2.63892882503055e-57,"4","B4galt5"
"Tnfrsf12a",1.15232269485223e-80,0.695909836373683,0.5,0.17,2.00504148904288e-76,"4","Tnfrsf12a"
"Iigp11",1.42259809014633e-16,0.67464249951655,0.8,0.717,2.47532067685461e-12,"4","Iigp1"
"Ifitm11",5.80765066851622e-33,0.663255142898035,0.946,0.867,1.01053121632182e-28,"4","Ifitm1"
"Tnfaip3",1.54797214341534e-49,0.660436637206992,0.405,0.157,2.69347152954269e-45,"4","Tnfaip3"
"Gda",8.06989998069654e-39,0.652197947795116,0.525,0.287,1.4041625966412e-34,"4","Gda"
"Icam11",3.03161676022379e-28,0.647021155107781,0.748,0.566,5.2750131627894e-24,"4","Icam1"
"Acsl4",2.66036647631155e-37,0.641028102678348,0.564,0.322,4.62903766878209e-33,"4","Acsl4"
"Csf1",9.34539217513594e-24,0.633304606555438,0.789,0.664,1.62609823847365e-19,"4","Csf1"
"Serpina3n1",9.81573727341161e-28,0.613326204468635,0.624,0.409,1.70793828557362e-23,"4","Serpina3n"
"Hspd1",5.04590162190852e-40,0.607491009546385,0.816,0.606,8.77986882212083e-36,"4","Hspd1"
"Ngfr1",4.12482629097414e-33,0.606337184053896,0.525,0.292,7.177197746295e-29,"4","Ngfr"
"Tnfrsf11b1",8.04371969511723e-25,0.598951868438801,0.527,0.33,1.3996072269504e-20,"4","Tnfrsf11b"
"Serpine11",2.78099180669193e-21,0.593227684652849,0.68,0.511,4.83892574364396e-17,"4","Serpine1"
"Slco3a11",5.56289080985537e-38,0.57188710526804,0.682,0.436,9.67943000914834e-34,"4","Slco3a1"
"Rasl11a",8.16263842302e-18,0.569929445699242,0.727,0.603,1.42029908560548e-13,"4","Rasl11a"
"Gbp6",1.62507855180425e-32,0.569021951820676,0.372,0.172,2.82763668013939e-28,"4","Gbp6"
"Sh3pxd2b",2.74036113945064e-45,0.569016945764535,0.469,0.211,4.76822838264412e-41,"4","Sh3pxd2b"
"Ran",1.78578071186055e-40,0.562476970624701,0.905,0.795,3.10725843863736e-36,"4","Ran"
"Calhm6",1.43877487544695e-22,0.561724900780748,0.312,0.154,2.50346828327769e-18,"4","Calhm6"
"Sele",8.10641195123749e-78,0.560440499919723,0.192,0.027,1.41051567951532e-73,"4","Sele"
"Tubb6",4.52338397177145e-41,0.558337092536854,0.609,0.336,7.87068811088232e-37,"4","Tubb6"
"Eif4a1",2.16366044387856e-44,0.553895679548851,0.946,0.852,3.7647691723487e-40,"4","Eif4a1"
"Txn11",1.6996432917913e-47,0.548926356958339,0.975,0.909,2.95737932771686e-43,"4","Txn1"
"Ldha",1.15411360055071e-40,0.540414661832605,0.93,0.822,2.00815766495823e-36,"4","Ldha"
"Jak2",1.67590382161653e-35,0.531108331905968,0.481,0.25,2.91607264961276e-31,"4","Jak2"
"Steap42",1.06844943056998e-32,0.529783306469851,0.981,0.964,1.85910200919177e-28,"4","Steap4"
"Ptpn1",4.68556663662267e-29,0.527463551690247,0.626,0.414,8.15288594772344e-25,"4","Ptpn1"
"Nr4a3",5.21859504339899e-13,0.514311334924347,0.517,0.374,9.08035537551424e-09,"4","Nr4a3"
"Susd6",1.89615852463539e-28,0.509455417311949,0.651,0.447,3.29931583286559e-24,"4","Susd6"
"Abhd2",3.70842412138988e-26,0.509050023806755,0.585,0.374,6.45265797121839e-22,"4","Abhd2"
"Creb3l11",6.15139094082433e-29,0.50889551823714,0.641,0.419,1.07034202370343e-24,"4","Creb3l1"
"Slc39a14",7.46628614524436e-44,0.508844079090911,0.374,0.149,1.29913378927252e-39,"4","Slc39a14"
"Gch1",1.84190315882899e-77,0.507785251357221,0.345,0.087,3.20491149636244e-73,"4","Gch1"
"Slc15a3",1.34791817934816e-59,0.503290373665479,0.366,0.116,2.34537763206579e-55,"4","Slc15a3"
"Xbp1",2.5769379369819e-31,0.501053041421342,0.808,0.625,4.4838720103485e-27,"4","Xbp1"
"Nme11",2.17151999590861e-32,0.488340942255977,0.859,0.729,3.77844479288097e-28,"4","Nme1"
"Cxcl16",2.42403960024978e-26,0.487691934994666,0.703,0.515,4.21782890443462e-22,"4","Cxcl16"
"Slc25a5",4.59420643021313e-31,0.483194880715566,0.886,0.75,7.99391918857085e-27,"4","Slc25a5"
"Eif5a1",2.17740326360792e-39,0.482978292739686,0.967,0.928,3.78868167867778e-35,"4","Eif5a"
"Clic41",1.91629873988784e-28,0.481909279253895,0.853,0.712,3.33435980740484e-24,"4","Clic4"
"Isg151",4.70673227551232e-05,0.480314541189455,0.703,0.636,0.818971415939144,"4","Isg15"
"Nhp2",3.62416739879682e-29,0.477457267622054,0.564,0.349,6.30605127390647e-25,"4","Nhp2"
"Cstb",8.35668998438772e-26,0.470870528930202,0.839,0.707,1.45406405728346e-21,"4","Cstb"
"Chst11",2.61576272418898e-33,0.470162548530859,0.372,0.169,4.55142714008883e-29,"4","Chst11"
"Fth1",2.28208393137892e-20,0.468084398866647,0.998,1,3.97082604059931e-16,"4","Fth1"
"Gm13889",8.69162219564768e-08,0.46712898371606,0.793,0.741,0.0015123422620427,"4","Gm13889"
"Dram1",1.3377306070202e-40,0.466259728557352,0.428,0.193,2.32765125621515e-36,"4","Dram1"
"Acsl5",1.54768145799261e-26,0.465570837268965,0.618,0.41,2.69296573690715e-22,"4","Acsl5"
"Cyp1b1",2.0198035266901e-22,0.464106462865356,0.469,0.287,3.51445813644077e-18,"4","Cyp1b1"
"Ybx31",2.0752687078872e-33,0.463569738712991,0.886,0.751,3.61096755172373e-29,"4","Ybx3"
"Acta21",3.42527857870859e-05,0.46328598482746,0.459,0.381,0.595998472695295,"4","Acta2"
"Litaf",7.3532213730448e-25,0.461257236036111,0.777,0.607,1.27946051890979e-20,"4","Litaf"
"Fosl21",1.96422686795341e-20,0.458584195851601,0.674,0.49,3.41775475023893e-16,"4","Fosl2"
"Eif6",2.50940630793492e-26,0.456534113142234,0.702,0.508,4.36636697580676e-22,"4","Eif6"
"Il1r1",1.22058429897371e-14,0.454161218949834,0.723,0.587,2.12381668021426e-10,"4","Il1r1"
"Ifi47",1.02577882346676e-15,0.452151047012958,0.457,0.3,1.78485515283216e-11,"4","Ifi47"
"Actg11",6.05598923011126e-20,0.444305218049119,0.983,0.969,1.05374212603936e-15,"4","Actg1"
"Eif1a",1.23876991463606e-22,0.441450518478765,0.663,0.485,2.15545965146675e-18,"4","Eif1a"
"Cnn3",4.46178513234165e-19,0.44017033988956,0.746,0.621,7.76350613027446e-15,"4","Cnn3"
"Srm",4.41335790984734e-31,0.437175519687524,0.498,0.269,7.67924276313437e-27,"4","Srm"
"Gnl3",9.21364018877568e-26,0.436934482924696,0.576,0.366,1.60317339284697e-21,"4","Gnl3"
"Tgm21",2.68893905013158e-22,0.436357293349536,0.876,0.767,4.67875394722894e-18,"4","Tgm2"
"Cald11",9.0585442631718e-28,0.43265824982215,0.959,0.939,1.57618670179189e-23,"4","Cald1"
"Angptl4",6.42708650366961e-18,0.430739899168587,0.475,0.305,1.11831305163851e-13,"4","Angptl4"
"Gbp4",4.08528170251045e-21,0.4295301668081,0.213,0.089,7.10839016236819e-17,"4","Gbp4"
"Por",2.29666845759886e-20,0.429382166208958,0.752,0.575,3.99620311622201e-16,"4","Por"
"Ext1",2.38905090555197e-21,0.427354037312737,0.63,0.443,4.15694857566043e-17,"4","Ext1"
"Tagln21",1.81379950729715e-26,0.42700058071036,0.967,0.91,3.15601114269703e-22,"4","Tagln2"
"C1qbp",1.78499179258505e-24,0.425646739095702,0.674,0.49,3.10588571909799e-20,"4","C1qbp"
"Cycs",5.61154186928591e-23,0.420875695585536,0.723,0.547,9.76408285255748e-19,"4","Cycs"
"Rgs161",3.66067138616675e-06,0.419183101316553,0.453,0.359,0.0636956821193015,"4","Rgs16"
"Tinagl11",1.69304579313858e-09,0.419003884305474,0.554,0.444,2.94589968006112e-05,"4","Tinagl1"
"Gbp5",1.31191888458131e-21,0.418957512849977,0.293,0.142,2.28273885917147e-17,"4","Gbp5"
"Gfpt2",2.1623596971023e-28,0.418501732643662,0.421,0.219,3.762505872958e-24,"4","Gfpt2"
"Olr1",6.02819164885236e-53,0.416998463241154,0.18,0.035,1.04890534690031e-48,"4","Olr1"
"Ncl",8.75416838650357e-17,0.41476259438241,0.866,0.77,1.52322529925162e-12,"4","Ncl"
"Inhba",1.28837705466277e-07,0.413042120548326,0.229,0.146,0.00224177607511322,"4","Inhba"
"Heg1",3.05185206204866e-19,0.412931103248805,0.607,0.435,5.31022258796466e-15,"4","Heg1"
"Nop58",1.20068377807089e-19,0.411942413648465,0.593,0.415,2.08918977384335e-15,"4","Nop58"
"Osmr1",7.26432481868401e-19,0.411017591950893,0.723,0.562,1.26399251845102e-14,"4","Osmr"
"Atp8b1",4.81638742238588e-23,0.409957770260047,0.415,0.231,8.38051411495143e-19,"4","Atp8b1"
"Plac81",1.50616805700816e-22,0.408782485108723,0.984,0.97,2.6207324191942e-18,"4","Plac8"
"Cyp7b1",2.85199855481095e-29,0.407051908617678,0.401,0.198,4.96247748537104e-25,"4","Cyp7b1"
"Itga5",4.09742040918325e-29,0.405577402747686,0.3,0.127,7.12951151197886e-25,"4","Itga5"
"Eif2s1",7.5775526837206e-22,0.401153380824555,0.517,0.332,1.31849416696738e-17,"4","Eif2s1"
"Cct6a",1.08398549376009e-22,0.399092498885209,0.684,0.486,1.88613475914256e-18,"4","Cct6a"
"Rhoj",2.86667412500142e-17,0.397990002568933,0.622,0.433,4.98801297750246e-13,"4","Rhoj"
"Timm23",4.55754104626759e-21,0.395249909112683,0.797,0.633,7.93012142050561e-17,"4","Timm23"
"Anxa12",3.5365801261617e-08,0.395020649646605,0.837,0.815,0.000615364941952136,"4","Anxa1"
"Etf1",1.22599480047022e-22,0.394732538651812,0.614,0.42,2.13323095281818e-18,"4","Etf1"
"Map2k3",2.04244408478907e-18,0.393227388673169,0.481,0.305,3.55385270753299e-14,"4","Map2k3"
"Casp4",3.53295207701512e-20,0.392915766769525,0.574,0.39,6.14733661400631e-16,"4","Casp4"
"Sulf1",5.94246980295713e-18,0.389364662695725,0.481,0.305,1.03398974571454e-13,"4","Sulf1"
"Eif2s2",4.97412448357915e-20,0.387547048038258,0.866,0.777,8.65497660142772e-16,"4","Eif2s2"
"Tomm20",5.1395867533632e-20,0.386788444219907,0.804,0.674,8.94288095085197e-16,"4","Tomm20"
"Rhoc",3.2813775100147e-20,0.386144739995469,0.849,0.744,5.70959686742558e-16,"4","Rhoc"
"Ngf1",9.70731312902782e-14,0.3846149651657,0.68,0.554,1.68907248445084e-09,"4","Ngf"
"Stat3",5.39565904743511e-18,0.383965866228967,0.756,0.611,9.3884467425371e-14,"4","Stat3"
"Dclk1",1.19163469531448e-23,0.381162854695955,0.481,0.281,2.07344436984719e-19,"4","Dclk1"
"Hnrnpf",1.39872850767759e-17,0.376123957125708,0.806,0.688,2.433787603359e-13,"4","Hnrnpf"
"Hnrnpa3",4.22606711604745e-18,0.374137642489044,0.878,0.77,7.35335678192256e-14,"4","Hnrnpa3"
"Vcan1",5.73345619792009e-19,0.372379872588565,0.446,0.268,9.97621378438095e-15,"4","Vcan"
"Ptprj",5.37564955402897e-33,0.370526090981997,0.329,0.137,9.3536302240104e-29,"4","Ptprj"
"Birc2",3.41021081276593e-17,0.369201188760288,0.548,0.365,5.93376681421272e-13,"4","Birc2"
"Fam129b",2.6435158516406e-20,0.367458768668434,0.506,0.322,4.59971758185465e-16,"4","Fam129b"
"Smim3",1.6375422743868e-23,0.366982741023521,0.328,0.159,2.84932355743303e-19,"4","Smim3"
"Egr3",8.57905359966464e-24,0.366585880717172,0.172,0.059,1.49275532634165e-19,"4","Egr3"
"Ecscr2",8.14548461880434e-18,0.362521533546549,0.657,0.478,1.41731432367196e-13,"4","Ecscr"
"Lmo41",7.50344879451958e-17,0.362180901420418,0.787,0.651,1.30560009024641e-12,"4","Lmo4"
"Ppa1",1.62781830660522e-21,0.360160961228157,0.481,0.283,2.83240385349308e-17,"4","Ppa1"
"Manf",2.53213719371931e-18,0.359474675738947,0.798,0.665,4.4059187170716e-14,"4","Manf"
"Hnrnpab",1.0302824565485e-18,0.359190337798105,0.818,0.679,1.79269147439439e-14,"4","Hnrnpab"
"Pdlim7",1.46279780539177e-13,0.358832971446196,0.576,0.432,2.54526818138168e-09,"4","Pdlim7"
"Stk40",1.27281930981638e-17,0.35744184505799,0.438,0.266,2.2147055990805e-13,"4","Stk40"
"Nfe2l2",2.44584083778831e-13,0.356505408692465,0.705,0.588,4.25576305775167e-09,"4","Nfe2l2"
"Wdr43",3.01432419389145e-18,0.355503027769004,0.395,0.227,5.24492409737113e-14,"4","Wdr43"
"Plscr1",2.28080484167602e-17,0.353642803239987,0.51,0.337,3.96860042451627e-13,"4","Plscr1"
"Tubb2a1",6.50239130740755e-18,0.3531209691483,0.636,0.475,1.13141608748891e-13,"4","Tubb2a"
"Eif3a",3.38603708751488e-14,0.353092841183627,0.828,0.702,5.8917045322759e-10,"4","Eif3a"
"March5",9.56566624489907e-14,0.352872888389893,0.581,0.43,1.66442592661244e-09,"4","March5"
"Nop56",2.5936654443453e-21,0.348943435849083,0.374,0.201,4.51297787316082e-17,"4","Nop56"
"Ddx21",4.51344408548649e-19,0.348321287747221,0.455,0.281,7.85339270874649e-15,"4","Ddx21"
"Gja1",1.53904329448468e-12,0.347259778037063,0.574,0.425,2.67793533240333e-08,"4","Gja1"
"G3bp1",3.44948590700816e-16,0.347084794211394,0.634,0.482,6.00210547819421e-12,"4","G3bp1"
"Ptp4a2",7.61403638811632e-16,0.346740014852335,0.818,0.686,1.32484233153224e-11,"4","Ptp4a2"
"Hspa9",5.54535196982483e-16,0.346369951145094,0.583,0.423,9.6489124274952e-12,"4","Hspa9"
"Txnrd1",9.44700034792579e-17,0.345650222229854,0.508,0.335,1.64377806053909e-12,"4","Txnrd1"
"Tmem200a",4.18601656687884e-17,0.345476269730023,0.335,0.19,7.28366882636918e-13,"4","Tmem200a"
"Mrto4",1.28443449694156e-18,0.345244428521851,0.388,0.225,2.23491602467832e-14,"4","Mrto4"
"Nod1",2.51499167922559e-28,0.345155904270859,0.364,0.17,4.37608552185252e-24,"4","Nod1"
"Ninj1",1.36223215146495e-19,0.344258082079827,0.519,0.328,2.37028394354902e-15,"4","Ninj1"
"Fas",6.22085528115389e-28,0.343956133842301,0.287,0.121,1.08242881892078e-23,"4","Fas"
"Nxn",5.34869936839689e-12,0.343398316180246,0.508,0.371,9.30673690101058e-08,"4","Nxn"
"Ranbp1",1.34399798532573e-18,0.341161870490061,0.8,0.65,2.33855649446676e-14,"4","Ranbp1"
"Ripk2",7.54909743530222e-34,0.340495405298092,0.267,0.097,1.31354295374259e-29,"4","Ripk2"
"Hspa8",1.43138374331713e-27,0.339152830248075,0.994,0.974,2.49060771337181e-23,"4","Hspa8"
"Zc3h12a",1.52984639788638e-20,0.337968970320817,0.326,0.167,2.6619327323223e-16,"4","Zc3h12a"
"Pla2g4a",5.39735477472793e-21,0.336716738539091,0.378,0.208,9.39139730802659e-17,"4","Pla2g4a"
"Pqlc1",4.33692782650364e-12,0.336452809592636,0.442,0.302,7.54625441811633e-08,"4","Pqlc1"
"Nfkb2",6.90263741857552e-27,0.336438275900108,0.324,0.147,1.20105891083214e-22,"4","Nfkb2"
"Ctps",6.46658946964401e-19,0.336152157399729,0.298,0.154,1.12518656771806e-14,"4","Ctps"
"Hspe1",3.06617769533137e-19,0.334600091179224,0.926,0.89,5.33514918987658e-15,"4","Hspe1"
"Psmb81",1.94969776590214e-08,0.331964250150179,0.762,0.705,0.000339247411266972,"4","Psmb8"
"Nfkbia1",6.59086565725248e-10,0.329623884726578,0.874,0.805,1.14681062436193e-05,"4","Nfkbia"
"Relb",2.09640497640497e-25,0.328702920736107,0.374,0.184,3.64774465894465e-21,"4","Relb"
"Timm10",5.53625014921391e-20,0.328222103750611,0.457,0.27,9.6330752596322e-16,"4","Timm10"
"Snhg1",5.7528661203006e-13,0.326600240773494,0.746,0.619,1.0009987049323e-08,"4","Snhg1"
"Bcl3",1.33058412942759e-18,0.324592510252847,0.279,0.141,2.31521638520402e-14,"4","Bcl3"
"Batf3",6.01393571415641e-37,0.324208925510505,0.163,0.039,1.04642481426322e-32,"4","Batf3"
"Tuba1b",1.21320660170544e-15,0.323696843657698,0.88,0.772,2.11097948696747e-11,"4","Tuba1b"
"Spred1",3.10816600395039e-09,0.323182058857231,0.535,0.42,5.40820884687367e-05,"4","Spred1"
"Aldh1a3",6.34164283003333e-11,0.323009094789921,0.107,0.044,1.1034458524258e-06,"4","Aldh1a3"
"Mical2",3.36434487637076e-14,0.322016969449136,0.304,0.174,5.85396008488512e-10,"4","Mical2"
"Ehd1",1.30123438209192e-15,0.321778858275655,0.409,0.257,2.26414782483994e-11,"4","Ehd1"
"Ier31",1.98153641519204e-05,0.321731129141325,0.756,0.709,0.344787336243415,"4","Ier3"
"Pim11",1.69901567441746e-07,0.318003069343352,0.69,0.582,0.00295628727348637,"4","Pim1"
"Abce1",3.89118571897791e-14,0.317797137700178,0.486,0.332,6.77066315102156e-10,"4","Abce1"
"Etv6",5.85222698752486e-14,0.31692706169315,0.331,0.2,1.01828749582933e-09,"4","Etv6"
"Zbp11",4.90985832594041e-11,0.315163172595508,0.376,0.253,8.54315348713632e-07,"4","Zbp1"
"Eif5",8.26815629970065e-15,0.314987224998068,0.837,0.714,1.43865919614791e-10,"4","Eif5"
"Cdv3",6.80014023571929e-15,0.314637330962791,0.56,0.4,1.18322440101516e-10,"4","Cdv3"
"Ets2",1.7677210901575e-14,0.3141563378156,0.494,0.336,3.07583469687404e-10,"4","Ets2"
"Tpm11",2.02444036903008e-10,0.313799500563523,0.944,0.889,3.52252624211233e-06,"4","Tpm1"
"Ggct",3.33726824039459e-32,0.312918315067746,0.262,0.096,5.80684673828659e-28,"4","Ggct"
"Mapkapk2",4.71257350855877e-18,0.311785048754868,0.486,0.311,8.19987790489227e-14,"4","Mapkapk2"
"Lima1",4.37444127102524e-10,0.310889294984897,0.597,0.475,7.61152781158392e-06,"4","Lima1"
"Ppp1r14b1",1.51032470155457e-13,0.310278209064838,0.779,0.648,2.62796498070495e-09,"4","Ppp1r14b"
"Birc3",2.21315048682805e-15,0.308261471763713,0.359,0.212,3.85088184708081e-11,"4","Birc3"
"Hspa5",5.13592925773466e-16,0.306443430994632,0.948,0.897,8.93651690845831e-12,"4","Hspa5"
"Slc7a21",9.68497548379044e-07,0.306306155927456,0.686,0.602,0.0168518573417954,"4","Slc7a2"
"Lif",8.72067880544758e-23,0.30621225850258,0.136,0.041,1.51739811214788e-18,"4","Lif"
"Atp5g11",1.6171576959926e-17,0.306130388785887,0.919,0.88,2.81385439102713e-13,"4","Atp5g1"
"Atp2a2",6.03242465851048e-11,0.303418809897355,0.663,0.53,1.04964189058082e-06,"4","Atp2a2"
"Snrpd1",3.28562910689842e-13,0.302682349182482,0.702,0.564,5.71699464600326e-09,"4","Snrpd1"
"Mif",7.62517244561908e-14,0.302360011471353,0.917,0.873,1.32678000553772e-09,"4","Mif"
"Runx1",9.72969157582152e-11,0.302100073903909,0.55,0.417,1.69296633419295e-06,"4","Runx1"
"Tnfrsf211",6.73310989996893e-10,0.301238070325182,0.727,0.611,1.17156112259459e-05,"4","Tnfrsf21"
"Arpc1b",8.69831823127278e-19,0.30082253410417,0.942,0.883,1.51350737224146e-14,"4","Arpc1b"
"Il341",4.35859788861012e-13,0.300760203940114,0.405,0.26,7.58396032618161e-09,"4","Il34"
"Tubb51",1.19814049446978e-13,0.300246815666459,0.901,0.846,2.08476446037742e-09,"4","Tubb5"
"Nip7",8.44174222839632e-20,0.300035609577169,0.422,0.243,1.46886314774096e-15,"4","Nip7"
"Nfil3",7.32931436691349e-14,0.299785537587754,0.3,0.173,1.27530069984295e-09,"4","Nfil3"
"Eif3b",3.42153351391497e-12,0.298754098757825,0.494,0.364,5.95346831421204e-08,"4","Eif3b"
"Tmed5",2.83227555949075e-13,0.298232199259098,0.535,0.383,4.9281594735139e-09,"4","Tmed5"
"Hsp90aa1",3.78555017829914e-14,0.297160110251264,0.965,0.926,6.5868573102405e-10,"4","Hsp90aa1"
"Snu13",6.69351497856383e-12,0.297059874990789,0.787,0.664,1.16467160627011e-07,"4","Snu13"
"Lrrc59",9.4066094137259e-15,0.296618502607127,0.459,0.3,1.63675003798831e-10,"4","Lrrc59"
"Rpl36al",3.0947853582754e-21,0.295264149506563,0.967,0.947,5.3849265233992e-17,"4","Rpl36al"
"Nck1",3.21841967794393e-11,0.294829830657237,0.465,0.337,5.60005023962244e-07,"4","Nck1"
"Plaur",9.38753701342519e-43,0.294711830678223,0.167,0.036,1.63343144033598e-38,"4","Plaur"
"Sdc1",1.56607628101908e-08,0.294642330923683,0.256,0.164,0.000272497272897319,"4","Sdc1"
"Il1rap",1.0821550211331e-20,0.294166140716161,0.318,0.159,1.88294973677159e-16,"4","Il1rap"
"Cct8",8.00931893277641e-13,0.293889987144209,0.661,0.516,1.39362149430309e-08,"4","Cct8"
"Cebpz",1.94833490563446e-11,0.293859622957554,0.461,0.324,3.39010273580395e-07,"4","Cebpz"
"Ccrl2",3.47129679924121e-14,0.292159305611746,0.291,0.164,6.0400564306797e-10,"4","Ccrl2"
"Top1",1.74860861735874e-09,0.292158896212717,0.828,0.748,3.04257899420421e-05,"4","Top1"
"Gt(ROSA)26Sor",4.28999047703864e-16,0.291930617879921,0.39,0.232,7.46458343004724e-12,"4","Gt(ROSA)26Sor"
"Psme2",1.68253395783481e-07,0.291917836067133,0.717,0.64,0.00292760908663256,"4","Psme2"
"Tlr2",1.01940870022519e-37,0.29191692116608,0.194,0.052,1.77377113839182e-33,"4","Tlr2"
"Rai14",9.17171022974932e-12,0.291656808690674,0.527,0.378,1.59587757997638e-07,"4","Rai14"
"Gspt1",4.31265869469399e-10,0.290900029636911,0.552,0.435,7.50402612876754e-06,"4","Gspt1"
"Dnaja2",1.2397653405792e-11,0.289799021565154,0.674,0.54,2.1571916926078e-07,"4","Dnaja2"
"Edf1",3.27252615949988e-13,0.289794627861001,0.942,0.911,5.69419551752979e-09,"4","Edf1"
"Rrp15",1.46085448623987e-16,0.289307529828647,0.362,0.211,2.54188680605738e-12,"4","Rrp15"
"Stip1",6.07600114205592e-16,0.288415511302283,0.452,0.288,1.05722419871773e-11,"4","Stip1"
"Ctsc1",4.6653488843658e-08,0.286777200879847,0.496,0.382,0.00081177070587965,"4","Ctsc"
"Gpr39",9.70773297572822e-12,0.286441453268604,0.453,0.313,1.68914553777671e-07,"4","Gpr39"
"Rnf19b",1.07248930681229e-09,0.286300705836112,0.357,0.242,1.86613139385339e-05,"4","Rnf19b"
"Tpm41",1.98458098656975e-11,0.286042878480838,0.909,0.829,3.45317091663136e-07,"4","Tpm4"
"Eprs",1.21415009280293e-10,0.286003422898677,0.643,0.514,2.1126211614771e-06,"4","Eprs"
"Maff",5.32146126298457e-13,0.285991500051877,0.527,0.368,9.25934259759315e-09,"4","Maff"
"Mybbp1a",1.44302636939084e-13,0.284820854969268,0.421,0.269,2.51086588274006e-09,"4","Mybbp1a"
"Sntb2",1.8404407313409e-09,0.284474229765978,0.556,0.425,3.20236687253317e-05,"4","Sntb2"
"Actb1",1.70127916675014e-09,0.283846997745718,0.998,0.999,2.96022575014525e-05,"4","Actb"
"Ifrd1",1.87491348750733e-09,0.283632593466784,0.702,0.589,3.26234946826276e-05,"4","Ifrd1"
"Prmt1",5.45251149206863e-10,0.283545225382507,0.593,0.466,9.48736999619942e-06,"4","Prmt1"
