"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Serpina1c",0,5.40774088602594,1,0.242,0,"Hepatocyte","Serpina1c"
"Mup20",0,5.28787663627787,0.996,0.493,0,"Hepatocyte","Mup20"
"Fabp1",0,5.27798660577744,1,0.407,0,"Hepatocyte","Fabp1"
"Serpina1e",0,5.26158762197396,0.943,0.31,0,"Hepatocyte","Serpina1e"
"Alb",0,5.11943491288716,0.994,0.464,0,"Hepatocyte","Alb"
"Apoa2",0,5.09454184849281,1,0.517,0,"Hepatocyte","Apoa2"
"Mup3",0,5.04280058299172,0.985,0.361,0,"Hepatocyte","Mup3"
"Serpina3k",0,5.04130546057601,0.977,0.256,0,"Hepatocyte","Serpina3k"
"Serpina1a",0,4.94968718881587,0.996,0.165,0,"Hepatocyte","Serpina1a"
"Ttr",0,4.9047604345946,1,0.3,0,"Hepatocyte","Ttr"
"Mup7",0,4.81540659051786,0.895,0.12,0,"Hepatocyte","Mup7"
"Apoa1",0,4.80902237224279,0.987,0.336,0,"Hepatocyte","Apoa1"
"Serpina1b",0,4.7843839004948,1,0.214,0,"Hepatocyte","Serpina1b"
"Apoc3",0,4.75510138869702,0.992,0.175,0,"Hepatocyte","Apoc3"
"Rbp4",0,4.72756382362537,0.983,0.167,0,"Hepatocyte","Rbp4"
"Trf",0,4.37766508381923,0.994,0.34,0,"Hepatocyte","Trf"
"Mgst1",0,4.31459668769988,0.971,0.177,0,"Hepatocyte","Mgst1"
"Ass1",0,4.3038836096519,0.91,0.124,0,"Hepatocyte","Ass1"
"Serpina1d",0,4.27128298763074,0.966,0.099,0,"Hepatocyte","Serpina1d"
"Ahsg",0,4.20292342399066,0.939,0.123,0,"Hepatocyte","Ahsg"
"Bhmt",0,4.19618621877021,0.904,0.059,0,"Hepatocyte","Bhmt"
"Mup11",0,4.17218540220355,0.839,0.081,0,"Hepatocyte","Mup11"
"Car3",0,4.11910898257607,0.944,0.084,0,"Hepatocyte","Car3"
"Gc",0,4.01826623826037,0.937,0.136,0,"Hepatocyte","Gc"
"Hpx",0,3.99349649820527,0.849,0.091,0,"Hepatocyte","Hpx"
"Apoc4",0,3.99287895669695,0.925,0.081,0,"Hepatocyte","Apoc4"
"Chchd10",0,3.97569139215638,0.935,0.104,0,"Hepatocyte","Chchd10"
"Aldob",0,3.94890313186557,0.933,0.127,0,"Hepatocyte","Aldob"
"Apoc1",0,3.81122506853278,1,0.503,0,"Hepatocyte","Apoc1"
"Wfdc21",0,3.7325131186719,0.812,0.062,0,"Hepatocyte","Wfdc21"
"Gnmt",0,3.70960372029105,0.929,0.091,0,"Hepatocyte","Gnmt"
"Ttc36",0,3.62562928518604,0.887,0.057,0,"Hepatocyte","Ttc36"
"Hp",0,3.59682869263727,0.835,0.086,0,"Hepatocyte","Hp"
"Cat",0,3.55944799859186,0.912,0.215,0,"Hepatocyte","Cat"
"Hpd",0,3.54864856423366,0.891,0.082,0,"Hepatocyte","Hpd"
"Mup10",0,3.54165518940528,0.672,0.036,0,"Hepatocyte","Mup10"
"Fgb",0,3.51780879400009,0.805,0.059,0,"Hepatocyte","Fgb"
"Uox",0,3.5058969115527,0.843,0.052,0,"Hepatocyte","Uox"
"Selenbp2",0,3.44885161794053,0.807,0.049,0,"Hepatocyte","Selenbp2"
"Pck1",0,3.40815709374707,0.726,0.051,0,"Hepatocyte","Pck1"
"Scp2",0,3.39037481701864,0.989,0.431,0,"Hepatocyte","Scp2"
"Dbi",0,3.37963059958028,0.962,0.372,0,"Hepatocyte","Dbi"
"Cdo1",0,3.32968844013735,0.778,0.04,0,"Hepatocyte","Cdo1"
"Fgg",0,3.3076634757031,0.734,0.046,0,"Hepatocyte","Fgg"
"Nudt7",0,3.27016491057443,0.814,0.063,0,"Hepatocyte","Nudt7"
"Phyh",0,3.26830522031883,0.872,0.098,0,"Hepatocyte","Phyh"
"Sephs2",0,3.26439457829099,0.872,0.117,0,"Hepatocyte","Sephs2"
"H2-Q10",0,3.25646234052046,0.814,0.062,0,"Hepatocyte","H2-Q10"
"Hrsp12",0,3.23845374901574,0.787,0.088,0,"Hepatocyte","Hrsp12"
"Apoh",0,3.21208673969765,0.772,0.042,0,"Hepatocyte","Apoh"
"Fga",0,3.19065270829079,0.552,0.035,0,"Hepatocyte","Fga"
"Akr1c6",0,3.17822959290408,0.726,0.041,0,"Hepatocyte","Akr1c6"
"Ddt",0,3.14893855160174,0.835,0.113,0,"Hepatocyte","Ddt"
"Stard10",0,3.12004518160406,0.808,0.078,0,"Hepatocyte","Stard10"
"Mup17",0,3.11322008862515,0.613,0.017,0,"Hepatocyte","Mup17"
"Sult2a8",0,3.04047331925384,0.738,0.043,0,"Hepatocyte","Sult2a8"
"Acaa1b",0,3.02509468474044,0.739,0.04,0,"Hepatocyte","Acaa1b"
"Hmgcs2",0,3.01727623741036,0.726,0.042,0,"Hepatocyte","Hmgcs2"
"Arg1",0,3.0153725252625,0.713,0.035,0,"Hepatocyte","Arg1"
"Gsta3",0,3.01530595879842,0.663,0.035,0,"Hepatocyte","Gsta3"
"Urah",0,3.0069143924323,0.738,0.033,0,"Hepatocyte","Urah"
"Ambp",0,2.96373732339877,0.728,0.053,0,"Hepatocyte","Ambp"
"Mup12",0,2.96247315979658,0.669,0.018,0,"Hepatocyte","Mup12"
"Fbp1",0,2.92411334907532,0.703,0.039,0,"Hepatocyte","Fbp1"
"Vtn",0,2.91236618499824,0.718,0.06,0,"Hepatocyte","Vtn"
"Tdo2",0,2.87039797237604,0.628,0.03,0,"Hepatocyte","Tdo2"
"Slc25a47",0,2.85323440397208,0.661,0.031,0,"Hepatocyte","Slc25a47"
"Mup1",0,2.81464460304962,0.661,0.029,0,"Hepatocyte","Mup1"
"Serpinc1",0,2.81201262273794,0.67,0.033,0,"Hepatocyte","Serpinc1"
"Ndrg2",0,2.79174225480082,0.762,0.095,0,"Hepatocyte","Ndrg2"
"Mat1a",0,2.78973738071119,0.659,0.034,0,"Hepatocyte","Mat1a"
"Adh1",0,2.77886289107018,0.713,0.045,0,"Hepatocyte","Adh1"
"Cyp2d9",0,2.77609274858263,0.625,0.03,0,"Hepatocyte","Cyp2d9"
"Azgp1",0,2.75668983283508,0.716,0.03,0,"Hepatocyte","Azgp1"
"Orm1",0,2.7412236203177,0.646,0.025,0,"Hepatocyte","Orm1"
"Errfi1",0,2.65372014461311,0.701,0.066,0,"Hepatocyte","Errfi1"
"Pcbd1",0,2.64367670635301,0.642,0.027,0,"Hepatocyte","Pcbd1"
"Ces1c",0,2.59150519027379,0.504,0.017,0,"Hepatocyte","Ces1c"
"Tat",0,2.58268383452766,0.594,0.022,0,"Hepatocyte","Tat"
"Kng1",0,2.54876180946483,0.582,0.034,0,"Hepatocyte","Kng1"
"C8g",0,2.51700195693214,0.653,0.029,0,"Hepatocyte","C8g"
"Ces3a",0,2.49767054031885,0.513,0.025,0,"Hepatocyte","Ces3a"
"F2",0,2.48708842745178,0.632,0.033,0,"Hepatocyte","F2"
"Mup16",0,2.45235669730263,0.556,0.014,0,"Hepatocyte","Mup16"
"Rdh7",0,2.42697319778725,0.561,0.025,0,"Hepatocyte","Rdh7"
"Aldh1l1",0,2.40067257565662,0.579,0.032,0,"Hepatocyte","Aldh1l1"
"Adk",0,2.3912558654278,0.648,0.067,0,"Hepatocyte","Adk"
"C9",0,2.36225869109021,0.533,0.019,0,"Hepatocyte","C9"
"Apoa5",0,2.36126252069921,0.523,0.034,0,"Hepatocyte","Apoa5"
"Asgr1",0,2.33829057537955,0.586,0.025,0,"Hepatocyte","Asgr1"
"Pah",0,2.32984926180394,0.536,0.019,0,"Hepatocyte","Pah"
"Igf1",0,2.30102232783547,0.776,0.112,0,"Hepatocyte","Igf1"
"Gstz1",0,2.27398352422611,0.594,0.037,0,"Hepatocyte","Gstz1"
"Otc",0,2.26052898375996,0.544,0.019,0,"Hepatocyte","Otc"
"Mup14",0,2.25293185828944,0.485,0.013,0,"Hepatocyte","Mup14"
"Slc27a2",0,2.24020784072584,0.496,0.016,0,"Hepatocyte","Slc27a2"
"Angptl3",0,2.2334805995367,0.519,0.021,0,"Hepatocyte","Angptl3"
"Reep6",0,2.22232621765346,0.546,0.033,0,"Hepatocyte","Reep6"
"Ephx2",0,2.20256165981052,0.523,0.018,0,"Hepatocyte","Ephx2"
"Igfbp2",0,2.19488459733928,0.448,0.015,0,"Hepatocyte","Igfbp2"
"Cth",0,2.1723360514565,0.506,0.017,0,"Hepatocyte","Cth"
"Serpina12",0,2.12932763541388,0.423,0.012,0,"Hepatocyte","Serpina12"
"Gjb1",0,2.12388649420627,0.469,0.014,0,"Hepatocyte","Gjb1"
"Apom",0,2.11688111338938,0.496,0.017,0,"Hepatocyte","Apom"
"Hrg",0,2.1007008704334,0.511,0.015,0,"Hepatocyte","Hrg"
"Ttpa",0,2.08113065056278,0.529,0.023,0,"Hepatocyte","Ttpa"
"Cfhr2",0,2.07923786433347,0.462,0.016,0,"Hepatocyte","Cfhr2"
"Fah",0,2.0239740161629,0.533,0.028,0,"Hepatocyte","Fah"
"Agxt",0,2.01654791137585,0.471,0.014,0,"Hepatocyte","Agxt"
"Serpinf1",0,1.998026293815,0.477,0.016,0,"Hepatocyte","Serpinf1"
"Slc38a4",0,1.99129349976977,0.427,0.015,0,"Hepatocyte","Slc38a4"
"Mettl7b",0,1.98749066181574,0.456,0.018,0,"Hepatocyte","Mettl7b"
"Ahcy",0,1.98320093006941,0.51,0.027,0,"Hepatocyte","Ahcy"
"Cml2",0,1.98042252319875,0.454,0.016,0,"Hepatocyte","Cml2"
"Serpinf2",0,1.97251784741953,0.443,0.015,0,"Hepatocyte","Serpinf2"
"Apof",0,1.9403661894777,0.443,0.014,0,"Hepatocyte","Apof"
"Sec14l2",0,1.89099101119336,0.454,0.018,0,"Hepatocyte","Sec14l2"
"Proc",0,1.81030513886312,0.452,0.014,0,"Hepatocyte","Proc"
"Idi1",6.20567061626659e-308,2.12643808835871,0.502,0.03,9.52198099359945e-304,"Hepatocyte","Idi1"
"Hao1",1.51491584404982e-306,1.67675791420028,0.377,0.007,2.32448687111004e-302,"Hepatocyte","Hao1"
"Ghr",1.43076975251484e-302,2.03923426349884,0.561,0.046,2.19537310825877e-298,"Hepatocyte","Ghr"
"Inmt",2.1947249786105e-300,1.91295507050692,0.452,0.021,3.36758600717995e-296,"Hepatocyte","Inmt"
"Ugt2b5",2.52112356995273e-299,1.9335363453457,0.437,0.018,3.86841200573546e-295,"Hepatocyte","Ugt2b5"
"C3",9.32491187032146e-299,2.89780591624818,0.594,0.061,1.43081447738212e-294,"Hepatocyte","C3"
"Gcdh",1.25111141773911e-292,1.97144779507577,0.521,0.038,1.91970535937888e-288,"Hepatocyte","Gcdh"
"Mup21",1.34237531442625e-292,2.10381593102468,0.379,0.01,2.05974068245564e-288,"Hepatocyte","Mup21"
"Cbs",2.75343897948436e-292,1.69505834088349,0.387,0.011,4.22487677012081e-288,"Hepatocyte","Cbs"
"Cyp2a12",6.87244641161052e-291,1.55698989353098,0.381,0.01,1.05450817739752e-286,"Hepatocyte","Cyp2a12"
"Krt18",1.42739600834884e-289,1.8905725415937,0.41,0.015,2.19019643521047e-285,"Hepatocyte","Krt18"
"Etnk2",5.40781569362191e-289,1.65983138689889,0.387,0.011,8.29775240029346e-285,"Hepatocyte","Etnk2"
"Cyp2j5",1.80177374440495e-286,1.58792976119805,0.358,0.007,2.76464163341496e-282,"Hepatocyte","Cyp2j5"
"Gls2",1.58547967695604e-285,1.78882457940752,0.366,0.009,2.43276001632135e-281,"Hepatocyte","Gls2"
"Mbl2",6.47958131175372e-285,1.74106862582836,0.389,0.012,9.9422695647549e-281,"Hepatocyte","Mbl2"
"Upb1",2.15023945718402e-284,1.85562947676749,0.441,0.022,3.29932742310316e-280,"Hepatocyte","Upb1"
"Pemt",1.04824614988906e-283,1.79269700891585,0.429,0.02,1.60842889238977e-279,"Hepatocyte","Pemt"
"Cyp2d10",1.27521135841934e-283,1.88980532197947,0.429,0.02,1.95668430835864e-279,"Hepatocyte","Cyp2d10"
"Cyp7b1",3.63895642886721e-283,1.93039897056163,0.402,0.015,5.58361474445385e-279,"Hepatocyte","Cyp7b1"
"Plg",2.64905960525423e-281,2.33639497811025,0.443,0.024,4.0647170583021e-277,"Hepatocyte","Plg"
"Uroc1",2.57527252115364e-280,1.93486410068313,0.377,0.011,3.95149815645815e-276,"Hepatocyte","Uroc1"
"Glyat",1.84330777811665e-279,1.79524144542958,0.41,0.017,2.82837145474218e-275,"Hepatocyte","Glyat"
"Apob",3.7159664426525e-278,2.71103610256444,0.506,0.04,5.701778909606e-274,"Hepatocyte","Apob"
"Cyp2d26",4.98549004000543e-273,1.73423225134923,0.362,0.01,7.64973591738433e-269,"Hepatocyte","Cyp2d26"
"Nrn1",6.16783040210627e-273,1.83170925300558,0.387,0.014,9.46391896899185e-269,"Hepatocyte","Nrn1"
"Hpn",2.47898727675076e-271,1.6690591804061,0.418,0.02,3.80375807744637e-267,"Hepatocyte","Hpn"
"F12",1.10141937558129e-270,1.69826173226092,0.374,0.012,1.69001788989193e-266,"Hepatocyte","F12"
"Marc1",1.9029069996149e-270,1.66580423413782,0.389,0.015,2.91982050020911e-266,"Hepatocyte","Marc1"
"Dgat2",4.04058130116918e-269,1.80306425501187,0.427,0.023,6.19986794851399e-265,"Hepatocyte","Dgat2"
"Itih4",5.505424500374e-269,1.97209230660942,0.416,0.02,8.44752335337387e-265,"Hepatocyte","Itih4"
"Cpb2",2.35114896799887e-268,1.55886755947114,0.352,0.009,3.60760297649746e-264,"Hepatocyte","Cpb2"
"Ugt2b36",5.57673907414053e-268,1.54291434039913,0.356,0.01,8.55694843536123e-264,"Hepatocyte","Ugt2b36"
"Fdps",1.9504878055425e-264,2.07907279588717,0.548,0.055,2.99282848882441e-260,"Hepatocyte","Fdps"
"Sord",2.76477570908778e-264,2.23129236738528,0.672,0.103,4.24227184802429e-260,"Hepatocyte","Sord"
"Cyp3a25",3.10596861017892e-264,1.7643579167575,0.356,0.01,4.76579823545854e-260,"Hepatocyte","Cyp3a25"
"Ftcd",4.208580221441e-263,1.58220707677867,0.352,0.01,6.45764549177907e-259,"Hepatocyte","Ftcd"
"Pgrmc1",4.37971301785007e-262,2.50102731053148,0.745,0.153,6.72023165458915e-258,"Hepatocyte","Pgrmc1"
"Gpx1",1.59903985521483e-260,2.48495846361011,0.996,0.597,2.45356675384164e-256,"Hepatocyte","Gpx1"
"Cfi",4.68590132395818e-260,1.63809565771924,0.362,0.012,7.19004699148143e-256,"Hepatocyte","Cfi"
"Alas1",1.13753392287277e-258,1.96844075809047,0.517,0.048,1.74543205125597e-254,"Hepatocyte","Alas1"
"Hnf4a",1.69520759123809e-258,1.55268554986572,0.379,0.015,2.60112652799573e-254,"Hepatocyte","Hnf4a"
"Slc10a1",2.4973633672585e-258,1.48387042763265,0.349,0.01,3.83195435072144e-254,"Hepatocyte","Slc10a1"
"Sds",8.49573459705455e-258,2.05959851796699,0.364,0.013,1.30358551657205e-253,"Hepatocyte","Sds"
"Slc38a3",1.38798504854303e-257,2.3928331692748,0.42,0.025,2.12972425848442e-253,"Hepatocyte","Slc38a3"
"Gm5424",9.47020523970237e-257,1.72356099720529,0.345,0.01,1.45310829197993e-252,"Hepatocyte","Gm5424"
"Fxyd1",1.32034379067289e-255,2.11514870037461,0.602,0.079,2.02593551240848e-251,"Hepatocyte","Fxyd1"
"Crp",2.94489879965565e-254,1.55981031319243,0.318,0.006,4.51865271819163e-250,"Hepatocyte","Crp"
"Hamp",2.31568956804372e-251,3.21218743714858,0.464,0.038,3.55319407320629e-247,"Hepatocyte","Hamp"
"Cyp2c50",2.33789447895286e-251,2.5017236791976,0.385,0.019,3.58726528850527e-247,"Hepatocyte","Cyp2c50"
"Itih2",1.22101576141285e-248,1.55528470012483,0.339,0.01,1.87352658431188e-244,"Hepatocyte","Itih2"
"Cyp2f2",1.76366599391507e-248,2.59473070341396,0.408,0.024,2.70616910106329e-244,"Hepatocyte","Cyp2f2"
"F10",7.94848359838199e-248,1.58575812505758,0.374,0.016,1.21961532333573e-243,"Hepatocyte","F10"
"Pbld2",1.09398656107318e-247,1.66541637089489,0.398,0.021,1.67861297931068e-243,"Hepatocyte","Pbld2"
"Amdhd1",1.64765324584934e-245,1.54949602901765,0.347,0.012,2.52815914043123e-241,"Hepatocyte","Amdhd1"
"Tst",1.60227318149935e-243,1.81404450144943,0.446,0.033,2.4585279696926e-239,"Hepatocyte","Tst"
"1300017J02Rik",1.96334385482986e-243,1.43318481729754,0.318,0.008,3.01255481085094e-239,"Hepatocyte","1300017J02Rik"
"Pzp",1.978175282182e-243,2.11171761999301,0.349,0.013,3.03531215298006e-239,"Hepatocyte","Pzp"
"Cps1",8.24556737478838e-243,3.39255343717292,0.441,0.034,1.26519985798753e-238,"Hepatocyte","Cps1"
"Gstm1",1.37648276335509e-242,2.91842068598066,0.843,0.257,2.11207515209205e-238,"Hepatocyte","Gstm1"
"Bhmt2",5.1694040159051e-242,1.37955846422057,0.297,0.005,7.93193352200479e-238,"Hepatocyte","Bhmt2"
"Agt",1.19397826767492e-240,1.50928988124535,0.345,0.013,1.8320402539204e-236,"Hepatocyte","Agt"
"C4bp",2.38473881747752e-240,1.71683644285467,0.345,0.013,3.65914324153751e-236,"Hepatocyte","C4bp"
"Cyp3a11",3.08078304267229e-240,3.67687639856621,0.573,0.079,4.72715350067636e-236,"Hepatocyte","Cyp3a11"
"Acat3",6.34462127306674e-240,1.38150445550994,0.308,0.007,9.73518688139361e-236,"Hepatocyte","Acat3"
"Lcat",8.93441921200746e-240,1.48522466168974,0.322,0.009,1.37089728389042e-235,"Hepatocyte","Lcat"
"Msrb1",2.06537257224249e-238,2.39626906035672,0.789,0.2,3.16910767484887e-234,"Hepatocyte","Msrb1"
"Grhpr",4.52067748525303e-238,1.79962073714121,0.46,0.039,6.93652753337224e-234,"Hepatocyte","Grhpr"
"Nipsnap1",6.29767771945103e-238,1.63363259927012,0.42,0.028,9.66315669272567e-234,"Hepatocyte","Nipsnap1"
"Pon1",1.62691806830696e-237,1.65865348940084,0.331,0.011,2.4963430840102e-233,"Hepatocyte","Pon1"
"Saa4",1.84464621547108e-237,1.38403318161329,0.295,0.005,2.83042515301882e-233,"Hepatocyte","Saa4"
"Hist1h2bc",1.32399065885231e-235,2.27118172973897,0.672,0.119,2.03153126694298e-231,"Hepatocyte","Hist1h2bc"
"Elovl2",1.70025712283343e-235,1.45276589415127,0.299,0.006,2.60887452927562e-231,"Hepatocyte","Elovl2"
"Asgr2",2.21601390112172e-234,1.32291869565805,0.31,0.008,3.40025172988116e-230,"Hepatocyte","Asgr2"
"Gch1",4.85863698723316e-234,1.86480300347625,0.523,0.058,7.45509259321057e-230,"Hepatocyte","Gch1"
"Dhcr24",6.68425845446309e-234,1.91710900609844,0.389,0.023,1.02563261725282e-229,"Hepatocyte","Dhcr24"
"Foxa3",4.88459786350241e-233,1.35012787842729,0.301,0.007,7.4949269617581e-229,"Hepatocyte","Foxa3"
"Cml1",1.33238789836341e-232,1.56655862032794,0.37,0.019,2.04441599124882e-228,"Hepatocyte","Cml1"
"Krt8",2.09357062785452e-231,1.60588446019485,0.339,0.013,3.21237477137998e-227,"Hepatocyte","Krt8"
"Gstp1",3.48904620570755e-231,4.12664223985591,0.902,0.396,5.35359249803767e-227,"Hepatocyte","Gstp1"
"Dio1",6.98084487610411e-231,1.27542177341067,0.278,0.004,1.07114083778941e-226,"Hepatocyte","Dio1"
"Acaa2",1.00990060514827e-230,2.18103076558725,0.72,0.154,1.5495914885395e-226,"Hepatocyte","Acaa2"
"Gpt2",1.3887892605556e-230,1.4609878070118,0.351,0.015,2.13095824139651e-226,"Hepatocyte","Gpt2"
"Pecr",7.41625118593377e-230,1.61338618180688,0.366,0.019,1.13794958196968e-225,"Hepatocyte","Pecr"
"Pigr",2.6631921639139e-229,2.09616771304084,0.466,0.044,4.08640205630949e-225,"Hepatocyte","Pigr"
"Cyp2c70",3.76548541414015e-228,1.54465763198649,0.308,0.009,5.77776081945665e-224,"Hepatocyte","Cyp2c70"
"Gpd1",4.33302055820398e-228,1.33932054181581,0.287,0.006,6.64858674450819e-224,"Hepatocyte","Gpd1"
"C8b",4.74356159627342e-228,1.339092590331,0.301,0.008,7.27852091332193e-224,"Hepatocyte","C8b"
"Clu",2.89860789569845e-227,2.20016874720305,0.638,0.114,4.4476239551597e-223,"Hepatocyte","Clu"
"Prdx6",3.36734827112408e-226,2.22099892818229,0.766,0.198,5.16685918721279e-222,"Hepatocyte","Prdx6"
"Hgd",4.81453260517711e-226,1.50494162766561,0.351,0.016,7.38741882938375e-222,"Hepatocyte","Hgd"
"Mup9",4.23808731707739e-225,1.23200462710914,0.268,0.004,6.50292117932354e-221,"Hepatocyte","Mup9"
"Apon",5.22725588641621e-224,1.7420842914101,0.333,0.014,8.02070143211703e-220,"Hepatocyte","Apon"
"Haao",2.28262905116075e-223,1.67877275912507,0.395,0.027,3.50246601610106e-219,"Hepatocyte","Haao"
"Cyp2c44",2.54936630816219e-223,1.25488575714443,0.299,0.008,3.91174766324406e-219,"Hepatocyte","Cyp2c44"
"Gjb2",3.24139691373759e-222,1.35087077844831,0.303,0.009,4.97359942443896e-218,"Hepatocyte","Gjb2"
"C8a",1.56872206278118e-220,1.25087389683338,0.289,0.007,2.40704713313144e-216,"Hepatocyte","C8a"
"Thrsp",2.74474236087676e-220,2.09711141823568,0.454,0.043,4.21153267852929e-216,"Hepatocyte","Thrsp"
"Agmat",4.73970626253441e-220,1.44080185540054,0.312,0.011,7.2726052892328e-216,"Hepatocyte","Agmat"
"Hagh",7.5117993247981e-220,2.06096616890364,0.632,0.109,1.15261048839702e-215,"Hepatocyte","Hagh"
"Dpys",9.20023260394712e-219,1.29253159176059,0.284,0.007,1.41168369074965e-214,"Hepatocyte","Dpys"
"Pank1",1.86132190583966e-217,1.48528682923951,0.368,0.022,2.85601233232038e-213,"Hepatocyte","Pank1"
"Rgn",3.40201107492561e-217,2.34468807377921,0.37,0.024,5.22004579336585e-213,"Hepatocyte","Rgn"
"Hsd17b13",1.77400578118865e-215,1.41803834446265,0.295,0.009,2.72203447065586e-211,"Hepatocyte","Hsd17b13"
"Hebp1",2.73114548743618e-214,1.80935822257551,0.508,0.061,4.19066963592208e-210,"Hepatocyte","Hebp1"
"Cyb5a",4.01439325159817e-211,2.29161004864654,0.927,0.472,6.15968500525223e-207,"Hepatocyte","Cyb5a"
"Acox1",1.3497991123031e-207,2.09197870891818,0.563,0.089,2.07113175791788e-203,"Hepatocyte","Acox1"
"Aspdh",4.34150717307277e-207,1.24301057591708,0.261,0.005,6.66160860636286e-203,"Hepatocyte","Aspdh"
"Cyp4a12a",1.10834051077422e-206,1.27550238867495,0.251,0.004,1.70063767973196e-202,"Hepatocyte","Cyp4a12a"
"Ugt3a2",1.80946624955942e-206,1.3803413806421,0.266,0.006,2.77644501332397e-202,"Hepatocyte","Ugt3a2"
"Tcea3",1.62175354210002e-205,1.39505752209383,0.307,0.013,2.48841863499826e-201,"Hepatocyte","Tcea3"
"Akr1c14",5.82075533853847e-205,1.1939687047088,0.268,0.006,8.93136699145343e-201,"Hepatocyte","Akr1c14"
"Hoga1",5.3928930330149e-204,1.30063238567063,0.285,0.009,8.27485506985807e-200,"Hepatocyte","Hoga1"
"Mug1",2.5647912967933e-203,1.7900987307843,0.341,0.02,3.93541576579964e-199,"Hepatocyte","Mug1"
"Slco1b2",3.49637881468743e-203,1.86066287317433,0.324,0.017,5.3648436532564e-199,"Hepatocyte","Slco1b2"
"Hsd17b2",1.06025661593153e-202,1.24098088317409,0.268,0.007,1.62685775148535e-198,"Hepatocyte","Hsd17b2"
"Hmgcs1",1.16297644338971e-202,1.97716780421328,0.49,0.062,1.78447105473717e-198,"Hepatocyte","Hmgcs1"
"Fetub",3.30545415627756e-201,1.41661950960803,0.303,0.013,5.07188885739229e-197,"Hepatocyte","Fetub"
"Akr7a5",5.18302853309473e-201,1.82873363572316,0.529,0.076,7.95283898118055e-197,"Hepatocyte","Akr7a5"
"Mbl1",7.40237500474863e-201,1.19268369114615,0.259,0.006,1.13582042072863e-196,"Hepatocyte","Mbl1"
"Ces2a",1.04270805941903e-200,1.35247191689051,0.299,0.012,1.59993124637257e-196,"Hepatocyte","Ces2a"
"Ugt2b1",3.54724920666029e-200,1.40280051098745,0.282,0.009,5.44289918269955e-196,"Hepatocyte","Ugt2b1"
"Dpyd",1.89914509290851e-199,1.22873427886737,0.259,0.006,2.91404823055881e-195,"Hepatocyte","Dpyd"
"Lrg1",7.30142062418744e-199,1.54438193416136,0.404,0.035,1.12032998057532e-194,"Hepatocyte","Lrg1"
"Ces3b",1.13867353455659e-198,1.42246767346759,0.289,0.011,1.74718067142364e-194,"Hepatocyte","Ces3b"
"Pcyt2",2.21268848769639e-198,1.67694093770578,0.466,0.054,3.39514921552135e-194,"Hepatocyte","Pcyt2"
"Hal",2.73417686419998e-198,1.4650422144824,0.287,0.011,4.19532098042845e-194,"Hepatocyte","Hal"
"Amacr",3.98615798210748e-198,1.37364312224666,0.358,0.024,6.11636080774572e-194,"Hepatocyte","Amacr"
"Itih3",1.33533268481369e-197,1.46455560494469,0.335,0.02,2.04893447157813e-193,"Hepatocyte","Itih3"
"Ces1d",3.11488954346136e-197,1.27987657078842,0.264,0.007,4.77948651548711e-193,"Hepatocyte","Ces1d"
"Ugt2b34",7.77660804504434e-197,1.32657539742746,0.272,0.008,1.1932427384316e-192,"Hepatocyte","Ugt2b34"
"Tmem205",2.14074579079166e-196,2.0569497598648,0.684,0.164,3.28476034139072e-192,"Hepatocyte","Tmem205"
"Acsm1",2.70071815800552e-196,1.1602553328861,0.243,0.004,4.14398194164367e-192,"Hepatocyte","Acsm1"
"Sardh",8.19510726906219e-195,1.62593748319608,0.356,0.025,1.2574572593649e-190,"Hepatocyte","Sardh"
"Sc5d",1.0451604056948e-194,1.56446923731957,0.385,0.033,1.6036941264981e-190,"Hepatocyte","Sc5d"
"Ppa1",3.86069623087785e-194,1.59166988679294,0.398,0.036,5.92385229665898e-190,"Hepatocyte","Ppa1"
"Masp2",6.85993877845713e-194,1.15602544030292,0.253,0.006,1.05258900616646e-189,"Hepatocyte","Masp2"
"Aldh1a1",1.49678883389534e-191,2.07932574197744,0.464,0.059,2.29667278672901e-187,"Hepatocyte","Aldh1a1"
"Slco1a1",8.61327203558979e-191,1.16064096932697,0.241,0.005,1.3216204611409e-186,"Hepatocyte","Slco1a1"
"Cyp8b1",5.90889465807908e-190,1.21404481252746,0.259,0.007,9.06660796335653e-186,"Hepatocyte","Cyp8b1"
"Asl",8.00758745156568e-189,1.6946591118714,0.435,0.05,1.22868421856824e-184,"Hepatocyte","Asl"
"Ugt2a3",3.03446489614839e-188,1.08950585354686,0.23,0.004,4.65608293665008e-184,"Hepatocyte","Ugt2a3"
"Tmprss6",6.02433647807154e-188,1.33687928187542,0.287,0.013,9.24374189195297e-184,"Hepatocyte","Tmprss6"
"Scd1",7.02747907559081e-188,2.22816420900438,0.483,0.066,1.07829638935865e-183,"Hepatocyte","Scd1"
"Hsd3b3",7.29738785417888e-188,0.991416276651173,0.224,0.003,1.11971119234521e-183,"Hepatocyte","Hsd3b3"
"Pipox",5.81504601207491e-187,1.10859284615522,0.23,0.004,8.92260660092775e-183,"Hepatocyte","Pipox"
"Dmgdh",1.93025584042648e-186,1.17203331430548,0.241,0.005,2.96178456155039e-182,"Hepatocyte","Dmgdh"
"Pxmp2",6.13552560817789e-186,1.42862685735414,0.326,0.021,9.41435049318816e-182,"Hepatocyte","Pxmp2"
