,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Clec4g1,1.66E-222,1.364820549,0.97,0.604,2.54E-218,0,Clec4g
Gpihbp11,9.44E-214,1.322338119,0.965,0.58,1.45E-209,0,Gpihbp1
Plpp11,1.62E-104,1.220024403,0.695,0.393,2.49E-100,0,Plpp1
Dnase1l31,6.76E-204,1.19899816,0.991,0.691,1.04E-199,0,Dnase1l3
Egfl71,2.68E-171,1.158068941,0.929,0.57,4.11E-167,0,Egfl7
Cldn51,1.58E-100,1.156290309,0.649,0.339,2.43E-96,0,Cldn5
Ramp21,3.47E-119,1.144559292,0.74,0.41,5.32E-115,0,Ramp2
Fam167b1,1.95E-103,1.122618559,0.646,0.335,2.99E-99,0,Fam167b
Fcgr2b1,6.50E-150,1.090966049,0.9,0.534,9.97E-146,0,Fcgr2b
S100a16,8.33E-114,1.08866161,0.729,0.402,1.28E-109,0,S100a16
Tinagl1,4.29E-126,1.075561611,0.846,0.52,6.58E-122,0,Tinagl1
Cyp4b1,2.18E-79,1.075264616,0.59,0.32,3.35E-75,0,Cyp4b1
Aqp11,4.59E-182,1.074290894,0.994,0.657,7.04E-178,0,Aqp1
Gpr1821,1.24E-138,1.057531039,0.872,0.49,1.90E-134,0,Gpr182
Ptprb1,1.18E-153,1.05249309,0.929,0.525,1.81E-149,0,Ptprb
Bmp2,4.13E-123,1.046052741,0.812,0.458,6.34E-119,0,Bmp2
Igfbp71,1.69E-175,1.044191248,0.998,0.79,2.59E-171,0,Igfbp7
Gng111,1.65E-116,1.035136669,0.792,0.459,2.53E-112,0,Gng11
Plpp31,1.07E-138,1.019429121,0.886,0.518,1.65E-134,0,Plpp3
Stab21,7.63E-127,1.013382476,0.857,0.509,1.17E-122,0,Stab2
Ifitm21,2.14E-160,1.012586446,0.969,0.765,3.29E-156,0,Ifitm2
Clec14a1,8.86E-76,0.992422332,0.576,0.316,1.36E-71,0,Clec14a
Sepp11,5.81E-202,0.974897232,1,0.922,8.91E-198,0,Sepp1
Kdr1,5.61E-130,0.968224505,0.902,0.513,8.60E-126,0,Kdr
Wnt22,1.01E-42,0.963202204,0.393,0.212,1.54E-38,0,Wnt2
Tpbgl,4.31E-72,0.963020561,0.563,0.303,6.61E-68,0,Tpbgl
Cd59a1,1.10E-68,0.95771492,0.546,0.299,1.69E-64,0,Cd59a
Cd300lg,8.23E-87,0.956516963,0.669,0.373,1.26E-82,0,Cd300lg
Tm4sf1,4.93E-60,0.944749674,0.513,0.282,7.57E-56,0,Tm4sf1
Eng1,2.77E-128,0.931109942,0.915,0.583,4.24E-124,0,Eng
Ehd31,4.63E-134,0.925756959,0.959,0.625,7.10E-130,0,Ehd3
Maf1,1.15E-128,0.914330896,0.946,0.622,1.77E-124,0,Maf
Ccdc85b1,2.35E-63,0.906845431,0.569,0.341,3.60E-59,0,Ccdc85b
Stab1,1.85E-94,0.906141611,0.769,0.459,2.84E-90,0,Stab1
Adgrf5,2.69E-94,0.905394594,0.768,0.445,4.13E-90,0,Adgrf5
Cmtm8,1.67E-63,0.905206386,0.532,0.29,2.57E-59,0,Cmtm8
Oit31,3.40E-76,0.897539835,0.633,0.349,5.22E-72,0,Oit3
Clec1b,1.64E-49,0.897188262,0.516,0.313,2.51E-45,0,Clec1b
Myct1,2.78E-49,0.895222239,0.429,0.232,4.27E-45,0,Myct1
Ctsl,1.77E-43,0.893686102,0.674,0.522,2.71E-39,0,Ctsl
Arhgap31,1.38E-59,0.892913849,0.562,0.332,2.11E-55,0,Arhgap31
Dab2,3.13E-57,0.89183073,0.555,0.333,4.80E-53,0,Dab2
Nrp11,4.56E-94,0.880938428,0.797,0.495,7.00E-90,0,Nrp1
Tspan71,1.20E-80,0.880606424,0.707,0.415,1.84E-76,0,Tspan7
Esam,9.22E-53,0.880449457,0.494,0.282,1.41E-48,0,Esam
Fcgrt,5.01E-69,0.877463257,0.711,0.496,7.68E-65,0,Fcgrt
Fkbp1a,6.58E-107,0.877417074,0.858,0.609,1.01E-102,0,Fkbp1a
Lyve11,1.45E-33,0.874197435,0.336,0.178,2.23E-29,0,Lyve1
Id3,5.63E-101,0.866232135,0.913,0.691,8.63E-97,0,Id3
Sdpr,4.13E-59,0.863778964,0.565,0.326,6.34E-55,0,Sdpr
Timp31,6.56E-74,0.855631927,0.712,0.429,1.01E-69,0,Timp3
Flt4,4.09E-65,0.854540483,0.609,0.355,6.28E-61,0,Flt4
Vamp51,3.74E-65,0.846420341,0.634,0.393,5.74E-61,0,Vamp5
Calm21,9.01E-97,0.838240949,0.898,0.706,1.38E-92,0,Calm2
F8,3.67E-45,0.833040198,0.393,0.201,5.63E-41,0,F8
1810011O10Rik,1.40E-41,0.82114757,0.417,0.234,2.15E-37,0,1810011O10Rik
Degs1,5.26E-43,0.81799027,0.568,0.399,8.07E-39,0,Degs1
Snrk,2.89E-68,0.816998867,0.669,0.411,4.44E-64,0,Snrk
Smco4,3.12E-46,0.815923666,0.463,0.268,4.78E-42,0,Smco4
Car81,1.11E-34,0.815055486,0.384,0.226,1.70E-30,0,Car8
Meis2,6.42E-46,0.814509749,0.439,0.239,9.85E-42,0,Meis2
Il6st,1.04E-76,0.813376436,0.757,0.497,1.59E-72,0,Il6st
Tcn2,2.45E-57,0.810722584,0.647,0.437,3.76E-53,0,Tcn2
Dusp3,7.44E-62,0.807369966,0.672,0.445,1.14E-57,0,Dusp3
Pecam1,9.54E-54,0.806757313,0.536,0.315,1.46E-49,0,Pecam1
Mt11,8.32E-83,0.806519557,0.885,0.659,1.28E-78,0,Mt1
Gatm,1.91E-46,0.805416282,0.537,0.341,2.92E-42,0,Gatm
Sgk1,1.48E-39,0.802729536,0.509,0.343,2.28E-35,0,Sgk1
Npr1,4.77E-51,0.802016492,0.465,0.252,7.33E-47,0,Npr1
Fabp42,6.86E-43,0.799479755,0.483,0.283,1.05E-38,0,Fabp4
S100a13,3.56E-55,0.797963201,0.651,0.467,5.46E-51,0,S100a13
Tmem2,2.40E-50,0.79657364,0.531,0.31,3.68E-46,0,Tmem2
Hspg2,3.14E-53,0.795436869,0.564,0.345,4.82E-49,0,Hspg2
Dlc1,2.44E-44,0.794374122,0.523,0.33,3.75E-40,0,Dlc1
Pde2a,8.25E-60,0.793105259,0.619,0.375,1.27E-55,0,Pde2a
Sema6a,6.85E-44,0.791694558,0.437,0.244,1.05E-39,0,Sema6a
Mt21,1.62E-32,0.790890557,0.457,0.292,2.48E-28,0,Mt2
Cd551,1.10E-52,0.790804037,0.559,0.334,1.68E-48,0,Cd55
Rasgrp3,9.20E-42,0.790692241,0.38,0.201,1.41E-37,0,Rasgrp3
Fabp51,1.70E-26,0.790029727,0.327,0.193,2.61E-22,0,Fabp5
Elk3,1.27E-45,0.787626232,0.522,0.332,1.95E-41,0,Elk3
Ltbp4,1.35E-46,0.78434833,0.595,0.401,2.07E-42,0,Ltbp4
Klf7,3.62E-34,0.782027379,0.437,0.281,5.56E-30,0,Klf7
Nrp2,2.75E-37,0.77715924,0.388,0.218,4.22E-33,0,Nrp2
Tfpi,1.12E-33,0.776777951,0.36,0.206,1.71E-29,0,Tfpi
Slc43a3,1.27E-48,0.767424921,0.616,0.413,1.96E-44,0,Slc43a3
Col13a11,1.73E-32,0.75601228,0.316,0.167,2.66E-28,0,Col13a1
Mrc1,8.47E-74,0.755323726,0.775,0.488,1.30E-69,0,Mrc1
Lpar6,3.39E-33,0.753966159,0.394,0.238,5.20E-29,0,Lpar6
Agpat5,1.42E-27,0.7480956,0.335,0.201,2.17E-23,0,Agpat5
Exoc3l2,2.10E-31,0.746070372,0.356,0.207,3.23E-27,0,Exoc3l2
Ushbp1,2.58E-28,0.73930911,0.316,0.18,3.95E-24,0,Ushbp1
Bst2,7.74E-67,0.738889585,0.781,0.586,1.19E-62,0,Bst2
Robo4,5.26E-36,0.735779193,0.387,0.219,8.07E-32,0,Robo4
Ephb4,1.92E-30,0.732334977,0.36,0.217,2.95E-26,0,Ephb4
Dpp4,2.16E-33,0.727660644,0.421,0.262,3.31E-29,0,Dpp4
Cpne2,2.66E-28,0.721670023,0.338,0.199,4.08E-24,0,Cpne2
Plxnd1,4.89E-40,0.719544224,0.53,0.344,7.51E-36,0,Plxnd1
Ddah22,1.04E-29,0.719488706,0.317,0.176,1.60E-25,0,Ddah2
Txnip,1.21E-85,0.71829677,0.915,0.698,1.86E-81,0,Txnip
Jam2,1.26E-26,0.71646367,0.303,0.169,1.94E-22,0,Jam2
Acer2,8.95E-28,0.716188536,0.331,0.192,1.37E-23,0,Acer2
Adgrl41,5.07E-44,0.711935828,0.531,0.327,7.78E-40,0,Adgrl4
Dhrs3,3.79E-27,0.710883536,0.402,0.269,5.82E-23,0,Dhrs3
Slc9a3r2,1.62E-39,0.710320177,0.553,0.378,2.48E-35,0,Slc9a3r2
Mmrn21,5.39E-42,0.710296393,0.482,0.284,8.27E-38,0,Mmrn2
Ncoa31,4.57E-22,0.708048322,0.392,0.274,7.02E-18,0,Ncoa3
Ets2,4.52E-33,0.707367359,0.428,0.265,6.93E-29,0,Ets2
Cd36,1.73E-34,0.706817377,0.48,0.31,2.65E-30,0,Cd36
4931406P16Rik,1.63E-24,0.699722791,0.344,0.216,2.50E-20,0,4931406P16Rik
Ecscr,4.77E-29,0.695741406,0.286,0.151,7.32E-25,0,Ecscr
Trim37,6.00E-26,0.694063233,0.26,0.138,9.20E-22,0,Trim37
Gas61,1.75E-33,0.693995789,0.405,0.239,2.68E-29,0,Gas6
Smagp1,2.19E-30,0.687121553,0.48,0.338,3.36E-26,0,Smagp
Stard8,1.09E-23,0.686976433,0.36,0.235,1.67E-19,0,Stard8
Nr2f2,3.84E-33,0.686776088,0.56,0.401,5.89E-29,0,Nr2f2
Pcdh171,1.78E-18,0.686376935,0.229,0.129,2.73E-14,0,Pcdh17
Arhgef15,3.54E-32,0.684130238,0.37,0.21,5.43E-28,0,Arhgef15
Cd38,1.90E-39,0.683855722,0.547,0.359,2.91E-35,0,Cd38
Mylip,7.75E-33,0.682943266,0.473,0.313,1.19E-28,0,Mylip
Chst2,4.94E-21,0.682461947,0.223,0.119,7.57E-17,0,Chst2
Plxnc1,3.55E-35,0.681604092,0.473,0.3,5.45E-31,0,Plxnc1
Cracr2b1,3.00E-25,0.681028889,0.287,0.163,4.60E-21,0,Cracr2b
Cyyr11,7.82E-27,0.680490566,0.342,0.204,1.20E-22,0,Cyyr1
Sox18,8.25E-25,0.679188665,0.283,0.158,1.27E-20,0,Sox18
Ctla2a2,4.75E-20,0.678842867,0.361,0.247,7.29E-16,0,Ctla2a
Cd931,7.54E-25,0.677498085,0.304,0.177,1.16E-20,0,Cd93
Tmem88,5.40E-24,0.67580118,0.242,0.126,8.28E-20,0,Tmem88
Tmem2041,1.16E-33,0.674510731,0.503,0.343,1.79E-29,0,Tmem204
Hyal2,1.71E-23,0.674066357,0.382,0.258,2.62E-19,0,Hyal2
Lifr1,5.20E-35,0.67324877,0.538,0.375,7.98E-31,0,Lifr
Plet1os,2.89E-25,0.670036205,0.229,0.113,4.44E-21,0,Plet1os
Plk2,8.11E-19,0.66884389,0.242,0.142,1.24E-14,0,Plk2
Lrrc8a1,2.30E-20,0.668390319,0.331,0.217,3.53E-16,0,Lrrc8a
Nostrin,2.09E-21,0.665999633,0.239,0.131,3.20E-17,0,Nostrin
Cdc42ep2,5.64E-24,0.665960345,0.297,0.173,8.65E-20,0,Cdc42ep2
Npdc1,5.72E-26,0.664361053,0.306,0.178,8.77E-22,0,Npdc1
Tek,1.58E-23,0.663599559,0.367,0.237,2.42E-19,0,Tek
Gm12840,4.27E-21,0.661240358,0.34,0.216,6.55E-17,0,Gm12840
Mtch1,1.16E-30,0.659093836,0.511,0.376,1.78E-26,0,Mtch1
Jak11,1.67E-42,0.656025588,0.668,0.5,2.57E-38,0,Jak1
Kdelr2,2.97E-22,0.655049912,0.431,0.312,4.55E-18,0,Kdelr2
Ndrg1,1.38E-27,0.653883379,0.35,0.207,2.12E-23,0,Ndrg1
Adam23,1.42E-30,0.653022029,0.376,0.218,2.18E-26,0,Adam23
Tmem106a1,4.52E-26,0.650582646,0.358,0.226,6.94E-22,0,Tmem106a
Anxa51,6.80E-31,0.650484074,0.548,0.415,1.04E-26,0,Anxa5
Id11,2.08E-17,0.649254531,0.308,0.203,3.19E-13,0,Id1
Flt11,9.88E-32,0.645636834,0.465,0.295,1.52E-27,0,Flt1
Camk1,1.90E-21,0.645038655,0.367,0.249,2.92E-17,0,Camk1
Icam2,1.10E-19,0.643647707,0.293,0.183,1.69E-15,0,Icam2
Mgll,1.66E-26,0.643597958,0.433,0.293,2.55E-22,0,Mgll
Pcdh12,3.80E-21,0.642444404,0.28,0.165,5.83E-17,0,Pcdh12
Wbp51,1.21E-27,0.641356962,0.488,0.352,1.86E-23,0,Wbp5
Zfp503,2.06E-22,0.640661052,0.257,0.141,3.16E-18,0,Zfp503
Ap1b11,2.40E-25,0.640340479,0.359,0.226,3.68E-21,0,Ap1b1
Gm106051,3.67E-19,0.639294883,0.231,0.13,5.64E-15,0,Gm10605
F2r,1.24E-31,0.638754646,0.502,0.345,1.90E-27,0,F2r
Ralgapa21,1.68E-20,0.637312051,0.267,0.156,2.58E-16,0,Ralgapa2
Podxl,2.79E-19,0.632878009,0.268,0.162,4.28E-15,0,Podxl
H2afz2,1.56E-58,0.631631011,0.793,0.649,2.39E-54,0,H2afz
Tpst21,2.14E-22,0.630740567,0.404,0.286,3.28E-18,0,Tpst2
Igfbp4,1.33E-65,0.629048839,0.877,0.659,2.05E-61,0,Igfbp4
Slc29a1,3.13E-31,0.628194906,0.542,0.4,4.81E-27,0,Slc29a1
Tnfrsf1a,7.08E-25,0.626443003,0.475,0.352,1.09E-20,0,Tnfrsf1a
Znrf1,2.36E-19,0.625156589,0.344,0.237,3.63E-15,0,Znrf1
Ltc4s2,1.19E-13,0.621501637,0.205,0.123,1.83E-09,0,Ltc4s
Ripply3,5.16E-20,0.620566756,0.202,0.105,7.92E-16,0,Ripply3
Kit,1.99E-21,0.619729934,0.303,0.18,3.05E-17,0,Kit
Slc26a10,4.85E-18,0.61763393,0.222,0.125,7.44E-14,0,Slc26a10
Lhfpl2,1.02E-19,0.615337661,0.29,0.178,1.56E-15,0,Lhfpl2
Cav22,6.75E-20,0.614926391,0.246,0.14,1.04E-15,0,Cav2
Gja4,2.81E-16,0.612506175,0.287,0.188,4.32E-12,0,Gja4
App,4.59E-34,0.611497179,0.598,0.432,7.04E-30,0,App
Itm2b,2.61E-75,0.610411461,0.974,0.933,4.00E-71,0,Itm2b
Rasip1,2.25E-19,0.609735841,0.292,0.183,3.46E-15,0,Rasip1
Bmpr21,1.63E-22,0.607532719,0.391,0.27,2.51E-18,0,Bmpr2
Mesdc1,3.71E-17,0.60617803,0.283,0.185,5.69E-13,0,Mesdc1
Mxd4,3.77E-22,0.605814961,0.489,0.382,5.78E-18,0,Mxd4
Aplp2,1.31E-23,0.605604979,0.459,0.341,2.01E-19,0,Aplp2
Fyn,1.03E-26,0.604124969,0.475,0.342,1.58E-22,0,Fyn
Sash1,2.56E-23,0.602750172,0.392,0.261,3.93E-19,0,Sash1
Rcn1,4.24E-19,0.601775919,0.348,0.242,6.51E-15,0,Rcn1
Npl1,2.43E-23,0.60102141,0.141,0.054,3.73E-19,0,Npl
Sypl1,3.39E-20,0.59692244,0.4,0.288,5.20E-16,0,Sypl
Tnfaip1,1.37E-23,0.596437516,0.362,0.232,2.10E-19,0,Tnfaip1
Adgrl2,1.77E-18,0.595245487,0.251,0.148,2.72E-14,0,Adgrl2
Amotl1,7.30E-23,0.594118532,0.355,0.227,1.12E-18,0,Amotl1
Emcn,3.29E-20,0.588821879,0.233,0.128,5.06E-16,0,Emcn
Calml4,2.09E-19,0.587582845,0.161,0.074,3.21E-15,0,Calml4
Ppp1r2,8.51E-28,0.58730228,0.521,0.384,1.31E-23,0,Ppp1r2
Cdh5,2.08E-41,0.585685993,0.678,0.47,3.19E-37,0,Cdh5
Pros1,4.87E-22,0.583843181,0.398,0.273,7.47E-18,0,Pros1
Tie13,6.16E-24,0.582912044,0.373,0.237,9.45E-20,0,Tie1
Slc39a12,4.87E-10,0.581533447,0.343,0.275,7.48E-06,0,Slc39a1
Rasal2,3.36E-15,0.581121669,0.235,0.145,5.15E-11,0,Rasal2
Arhgap23,1.27E-18,0.579325729,0.354,0.242,1.94E-14,0,Arhgap23
Itpkb,2.00E-21,0.578803117,0.402,0.282,3.07E-17,0,Itpkb
Rbms11,1.16E-25,0.57731491,0.583,0.471,1.78E-21,0,Rbms1
Tacc1,1.12E-14,0.57655007,0.383,0.296,1.72E-10,0,Tacc1
Fam174b,4.87E-19,0.56979186,0.274,0.165,7.47E-15,0,Fam174b
Fam3c,8.55E-14,0.569447172,0.335,0.25,1.31E-09,0,Fam3c
Bik,1.36E-15,0.568994909,0.198,0.114,2.09E-11,0,Bik
Ppp1r16b1,1.56E-13,0.568987021,0.288,0.204,2.39E-09,0,Ppp1r16b
1110038F14Rik,1.10E-13,0.568959793,0.327,0.244,1.69E-09,0,1110038F14Rik
Kank3,1.67E-17,0.567586723,0.24,0.142,2.57E-13,0,Kank3
Nav11,1.51E-12,0.567182919,0.245,0.166,2.31E-08,0,Nav1
Rfk,2.28E-17,0.564435444,0.35,0.249,3.50E-13,0,Rfk
Serpina3g,2.41E-17,0.563424693,0.328,0.22,3.70E-13,0,Serpina3g
Prickle1,1.85E-16,0.563296808,0.205,0.115,2.84E-12,0,Prickle1
Cdkn1c,2.31E-14,0.562412757,0.17,0.093,3.55E-10,0,Cdkn1c
Mgat4b1,5.31E-16,0.560665114,0.307,0.213,8.15E-12,0,Mgat4b
Rhoc1,4.63E-16,0.560281813,0.366,0.269,7.11E-12,0,Rhoc
Fam43a,2.87E-14,0.558698963,0.259,0.172,4.40E-10,0,Fam43a
Golga7,2.57E-21,0.556166902,0.462,0.352,3.94E-17,0,Golga7
Ets1,1.58E-27,0.5549371,0.587,0.447,2.42E-23,0,Ets1
Eva1b,6.95E-31,0.554358057,0.581,0.418,1.07E-26,0,Eva1b
Col4a1,6.95E-19,0.554097629,0.408,0.292,1.07E-14,0,Col4a1
Hecw2,1.83E-16,0.553608674,0.214,0.123,2.81E-12,0,Hecw2
Ly6a,6.46E-11,0.551986781,0.38,0.307,9.91E-07,0,Ly6a
Hlx,3.38E-13,0.551775368,0.238,0.158,5.19E-09,0,Hlx
Ly96,1.82E-18,0.551605058,0.208,0.112,2.79E-14,0,Ly96
Bace2,1.63E-15,0.551357343,0.265,0.172,2.49E-11,0,Bace2
Cdh131,2.05E-12,0.550174666,0.168,0.096,3.15E-08,0,Cdh13
Srgn1,2.33E-27,0.54918436,0.635,0.51,3.58E-23,0,Srgn
Grasp,5.33E-15,0.547441822,0.159,0.083,8.17E-11,0,Grasp
Clta,3.47E-38,0.546926916,0.76,0.658,5.32E-34,0,Clta
Arhgap29,4.29E-14,0.546377079,0.21,0.129,6.58E-10,0,Arhgap29
Nckap1,1.20E-12,0.545383548,0.235,0.157,1.84E-08,0,Nckap1
Exoc3l,3.29E-16,0.544520929,0.162,0.082,5.05E-12,0,Exoc3l
Csprs,8.93E-17,0.543830885,0.165,0.083,1.37E-12,0,Csprs
Aass1,6.50E-14,0.543541623,0.259,0.171,9.98E-10,0,Aass
Olfm1,2.57E-09,0.543141195,0.19,0.128,3.94E-05,0,Olfm1
Tmcc2,2.58E-17,0.542892284,0.194,0.104,3.96E-13,0,Tmcc2
Cd81,6.55E-34,0.542086954,0.746,0.615,1.01E-29,0,Cd81
Calcrl,2.77E-18,0.539970933,0.404,0.291,4.25E-14,0,Calcrl
Rnf130,6.33E-15,0.539179821,0.409,0.329,9.72E-11,0,Rnf130
C5ar2,1.80E-18,0.536996772,0.221,0.121,2.76E-14,0,C5ar2
Clic41,1.00E-17,0.532409835,0.426,0.323,1.54E-13,0,Clic4
Adarb1,7.95E-15,0.530810796,0.204,0.12,1.22E-10,0,Adarb1
Btnl91,7.55E-15,0.530799006,0.21,0.122,1.16E-10,0,Btnl9
Pnp,2.76E-12,0.529784145,0.263,0.186,4.24E-08,0,Pnp
Plekhg1,4.63E-14,0.529322189,0.226,0.141,7.11E-10,0,Plekhg1
Taok22,2.61E-13,0.528921064,0.255,0.171,4.01E-09,0,Taok2
Ap2s11,1.08E-17,0.528822506,0.505,0.426,1.65E-13,0,Ap2s1
Serinc3,1.51E-45,0.528206021,0.867,0.743,2.32E-41,0,Serinc3
Atpif12,3.69E-23,0.528009627,0.609,0.517,5.66E-19,0,Atpif1
Lrrc8c2,1.16E-14,0.527887238,0.287,0.195,1.78E-10,0,Lrrc8c
Pim3,4.87E-12,0.526533133,0.264,0.186,7.47E-08,0,Pim3
Atp6v1g1,2.64E-22,0.52612986,0.606,0.529,4.05E-18,0,Atp6v1g1
Spag9,5.63E-13,0.52538679,0.319,0.235,8.64E-09,0,Spag9
Sema3f1,2.72E-14,0.524707843,0.237,0.15,4.17E-10,0,Sema3f
Cd47,2.41E-38,0.523804554,0.768,0.635,3.69E-34,0,Cd47
Gnb1,1.83E-23,0.523180509,0.657,0.573,2.80E-19,0,Gnb1
Epas1,2.07E-27,0.523078715,0.536,0.387,3.17E-23,0,Epas1
Ap2a2,1.36E-18,0.522955873,0.464,0.357,2.09E-14,0,Ap2a2
Ntn41,3.03E-13,0.522685084,0.206,0.124,4.65E-09,0,Ntn4
Fam171a11,4.65E-13,0.522350279,0.194,0.117,7.14E-09,0,Fam171a1
Tmem641,2.61E-12,0.521880855,0.273,0.194,4.00E-08,0,Tmem64
Cxcl16,7.85E-17,0.521608145,0.4,0.298,1.20E-12,0,Cxcl16
Lamp2,4.46E-30,0.520308107,0.691,0.576,6.84E-26,0,Lamp2
Rras,5.63E-11,0.519765394,0.287,0.216,8.64E-07,0,Rras
Fam124a,3.15E-15,0.519428067,0.309,0.21,4.83E-11,0,Fam124a
Selk1,7.92E-30,0.517419434,0.681,0.585,1.21E-25,0,Selk
Chst15,1.40E-12,0.517180539,0.325,0.247,2.14E-08,0,Chst15
Ppic,1.89E-14,0.516719469,0.243,0.155,2.89E-10,0,Ppic
Sh3bp5,7.94E-20,0.516221774,0.481,0.367,1.22E-15,0,Sh3bp5
Adipor1,2.80E-17,0.514203784,0.512,0.437,4.30E-13,0,Adipor1
Rab11a,4.12E-14,0.51413574,0.416,0.34,6.32E-10,0,Rab11a
Tprgl,1.74E-13,0.513043104,0.472,0.408,2.67E-09,0,Tprgl
Csrp22,7.72E-12,0.512666227,0.247,0.17,1.19E-07,0,Csrp2
Hras1,4.28E-11,0.512636558,0.33,0.261,6.57E-07,0,Hras
Gata4,4.36E-11,0.511323507,0.225,0.154,6.70E-07,0,Gata4
Dynll1,2.09E-20,0.509970879,0.591,0.501,3.20E-16,0,Dynll1
Serpinb6a1,1.39E-18,0.507380113,0.42,0.307,2.13E-14,0,Serpinb6a
Tmem140,1.86E-12,0.505634956,0.245,0.165,2.86E-08,0,Tmem140
Cmtm31,4.81E-13,0.505423924,0.305,0.223,7.38E-09,0,Cmtm3
H1f01,2.07E-07,0.503803965,0.326,0.279,0.003169282,0,H1f0
Add3,1.24E-10,0.502059408,0.28,0.206,1.91E-06,0,Add3
Sh3tc1,3.01E-11,0.499334205,0.18,0.112,4.62E-07,0,Sh3tc1
Calm1,1.45E-35,0.498923983,0.812,0.716,2.22E-31,0,Calm1
Dusp1,1.18E-19,0.497558098,0.518,0.409,1.81E-15,0,Dusp1
Zmiz1,1.18E-10,0.49753753,0.261,0.19,1.82E-06,0,Zmiz1
Marcksl1,1.12E-22,0.497490201,0.555,0.423,1.72E-18,0,Marcksl1
Gm16731,1.11E-10,0.497425966,0.201,0.131,1.70E-06,0,Gm1673
Pear1,5.17E-08,0.496840428,0.21,0.154,0.00079267,0,Pear1
Hdac7,9.49E-10,0.496398414,0.235,0.17,1.46E-05,0,Hdac7
Nagk,3.73E-10,0.495781074,0.247,0.179,5.73E-06,0,Nagk
Fam117b,9.00E-12,0.493677433,0.195,0.122,1.38E-07,0,Fam117b
Bvht,8.67E-13,0.493309327,0.235,0.155,1.33E-08,0,Bvht
Prex2,1.51E-11,0.493149242,0.242,0.165,2.32E-07,0,Prex2
Tcf4,1.57E-15,0.492920882,0.435,0.337,2.40E-11,0,Tcf4
Smad6,5.93E-12,0.490932745,0.207,0.131,9.10E-08,0,Smad6
Gm138891,2.09E-12,0.490638897,0.275,0.193,3.21E-08,0,Gm13889
Ldhb,5.22E-11,0.489602607,0.158,0.094,8.00E-07,0,Ldhb
Man2a1,5.87E-15,0.489251807,0.43,0.341,9.01E-11,0,Man2a1
Rell11,5.39E-09,0.488248528,0.192,0.131,8.28E-05,0,Rell1
Fzd41,3.17E-13,0.488142357,0.167,0.094,4.87E-09,0,Fzd4
Arap3,4.99E-12,0.488127696,0.261,0.182,7.65E-08,0,Arap3
Adgrg3,1.29E-11,0.486176668,0.218,0.141,1.97E-07,0,Adgrg3
Reep31,1.67E-08,0.48552493,0.294,0.236,0.000255622,0,Reep3
Cnksr31,5.92E-11,0.484234765,0.177,0.11,9.09E-07,0,Cnksr3
Amotl2,2.74E-09,0.483253881,0.207,0.143,4.20E-05,0,Amotl2
Laptm4a,3.51E-19,0.482844014,0.588,0.498,5.38E-15,0,Laptm4a
Clec1a1,1.74E-12,0.482742288,0.158,0.088,2.67E-08,0,Clec1a
Crim1,1.74E-10,0.482529811,0.241,0.169,2.67E-06,0,Crim1
Slc43a2,5.95E-09,0.482360976,0.303,0.24,9.14E-05,0,Slc43a2
Acap21,1.89E-08,0.481870911,0.221,0.162,0.000290396,0,Acap2
Yes11,6.16E-11,0.480974938,0.162,0.097,9.45E-07,0,Yes1
Pura,1.28E-09,0.479493313,0.353,0.294,1.96E-05,0,Pura
Dync1i21,4.53E-09,0.479365125,0.358,0.3,6.95E-05,0,Dync1i2
Tspan182,7.74E-12,0.477831319,0.156,0.09,1.19E-07,0,Tspan18
Nenf1,3.82E-15,0.477742528,0.452,0.367,5.86E-11,0,Nenf
Bax1,1.77E-11,0.477711024,0.428,0.37,2.72E-07,0,Bax
Gimap41,8.04E-20,0.476643438,0.498,0.373,1.23E-15,0,Gimap4
Gm10600,1.49E-12,0.476314619,0.137,0.072,2.28E-08,0,Gm10600
Id4,1.88E-11,0.476113697,0.134,0.072,2.88E-07,0,Id4
Ralb,2.29E-12,0.475969489,0.294,0.213,3.51E-08,0,Ralb
Hes11,8.37E-13,0.475157865,0.433,0.345,1.28E-08,0,Hes1
Ago3,1.27E-09,0.474110604,0.163,0.103,1.96E-05,0,Ago3
Scarf1,1.30E-13,0.472914115,0.18,0.102,2.00E-09,0,Scarf1
Ahr,7.45E-07,0.472418911,0.169,0.12,0.011431633,0,Ahr
Sept101,7.71E-09,0.471878523,0.177,0.119,0.000118305,0,10-Sep
Rgl1,5.20E-12,0.470739056,0.332,0.251,7.98E-08,0,Rgl1
Nfia,4.02E-07,0.47003865,0.282,0.229,0.00617312,0,Nfia
Gpx41,2.28E-33,0.469921416,0.823,0.737,3.50E-29,0,Gpx4
Cdc42ep11,8.80E-10,0.468754991,0.223,0.157,1.35E-05,0,Cdc42ep1
Mcam,7.14E-11,0.468415283,0.201,0.13,1.10E-06,0,Mcam
Akr1b8,1.01E-12,0.46816202,0.183,0.107,1.55E-08,0,Akr1b8
Qk,2.69E-11,0.468033956,0.36,0.287,4.13E-07,0,Qk
Myo7a,2.44E-09,0.467311749,0.224,0.158,3.74E-05,0,Myo7a
Pxdn,4.65E-09,0.467209651,0.203,0.141,7.13E-05,0,Pxdn
Rarg,8.75E-11,0.466673839,0.169,0.104,1.34E-06,0,Rarg
Sptan11,4.61E-09,0.46621703,0.259,0.195,7.08E-05,0,Sptan1
